time,.data
2019/02/15/16:24:57.904036,-0.555751395226
2019/02/15/16:24:58.013591,-0.564080265164
2019/02/15/16:24:58.123750,-0.571079385281
2019/02/15/16:24:58.238590,-0.573336061835
2019/02/15/16:24:58.350720,-0.56999770999
2019/02/15/16:24:58.460805,-0.565248307586
2019/02/15/16:24:58.577144,-0.563776952028
2019/02/15/16:24:58.688506,-0.570434075594
2019/02/15/16:24:58.800576,-0.577001047134
2019/02/15/16:24:58.913094,-0.578967665136
2019/02/15/16:24:59.023235,-0.577408154309
2019/02/15/16:24:59.132467,-0.578973245621
2019/02/15/16:24:59.248046,-0.581547637284
2019/02/15/16:24:59.365609,-0.58101157546
2019/02/15/16:24:59.472664,-0.582492557168
2019/02/15/16:24:59.582952,-0.579544079304
2019/02/15/16:24:59.691807,-0.569672939181
2019/02/15/16:24:59.803031,-0.569388446212
2019/02/15/16:24:59.918723,-0.572728094459
2019/02/15/16:25:00.027950,-0.577982005477
2019/02/15/16:25:00.136878,-0.581383806467
2019/02/15/16:25:00.241348,-0.57988460809
2019/02/15/16:25:00.346999,-0.564183753729
2019/02/15/16:25:00.452527,-0.526530635357
2019/02/15/16:25:00.562300,-0.501388576627
2019/02/15/16:25:00.673283,-0.487069410086
2019/02/15/16:25:00.784358,-0.462572646141
2019/02/15/16:25:00.899465,-0.445519697666
2019/02/15/16:25:01.015371,-0.422918659449
2019/02/15/16:25:01.128227,-0.390619111061
2019/02/15/16:25:01.232143,-0.371406328678
2019/02/15/16:25:01.354360,-0.364859294891
2019/02/15/16:25:01.470740,-0.351516020298
2019/02/15/16:25:01.583540,-0.333122324944
2019/02/15/16:25:01.692549,-0.315865945816
2019/02/15/16:25:01.805407,-0.30185110569
2019/02/15/16:25:01.914398,-0.291886639595
2019/02/15/16:25:02.032158,-0.292497438192
2019/02/15/16:25:02.143870,-0.280495178699
2019/02/15/16:25:02.253416,-0.27156252861
2019/02/15/16:25:02.364433,-0.254353445768
2019/02/15/16:25:02.484041,-0.243860316277
2019/02/15/16:25:02.601079,-0.237202686071
2019/02/15/16:25:02.713181,-0.231517356634
2019/02/15/16:25:02.826634,-0.229650330544
2019/02/15/16:25:02.946035,-0.212840121984
2019/02/15/16:25:03.051225,-0.203036499023
2019/02/15/16:25:03.167283,-0.207276177406
2019/02/15/16:25:03.276329,-0.207840961218
2019/02/15/16:25:03.391742,-0.205670636892
2019/02/15/16:25:03.502360,-0.190814447403
2019/02/15/16:25:03.613581,-0.180474948883
2019/02/15/16:25:03.725459,-0.182310950756
2019/02/15/16:25:03.851753,-0.179736447334
2019/02/15/16:25:03.971733,-0.18292440176
2019/02/15/16:25:04.082329,-0.174024057388
2019/02/15/16:25:04.195125,-0.155795705318
2019/02/15/16:25:04.307235,-0.150013279915
2019/02/15/16:25:04.416091,-0.153294754028
2019/02/15/16:25:04.526799,-0.155692708492
2019/02/15/16:25:04.639623,-0.147714388371
2019/02/15/16:25:04.751801,-0.138941299915
2019/02/15/16:25:04.863789,-0.125088942051
2019/02/15/16:25:04.973836,-0.122197937965
2019/02/15/16:25:05.092737,-0.131691050529
2019/02/15/16:25:05.205112,-0.127446186543
2019/02/15/16:25:05.316781,-0.122097861767
2019/02/15/16:25:05.426132,-0.122185778618
2019/02/15/16:25:05.539304,-0.124236416817
2019/02/15/16:25:05.651995,-0.127745342255
2019/02/15/16:25:05.762623,-0.120845329762
2019/02/15/16:25:05.874806,-0.107101809978
2019/02/15/16:25:05.986974,-0.10071105957
