time,.x,.y,.theta
2019/02/15/16:24:56.329751,-0.44800555706,-0.0336641967297,-2.99821329569
2019/02/15/16:24:56.443033,-0.44800555706,-0.0336641967297,-2.99311680538
2019/02/15/16:24:56.546079,-0.44800555706,-0.0336641967297,-2.98885814536
2019/02/15/16:24:56.664004,-0.44800555706,-0.0336641967297,-2.9852455681
2019/02/15/16:24:56.774107,-0.452839434147,-0.0951587408781,-2.98002683871
2019/02/15/16:24:56.889735,-0.452839434147,-0.0951587408781,-2.97475591138
2019/02/15/16:24:57.025033,-0.452839434147,-0.0951587408781,-2.96913611001
2019/02/15/16:24:57.145961,-0.452839434147,-0.0951587408781,-2.96238153595
2019/02/15/16:24:57.267140,-0.457673311234,-0.156653285027,-2.95636012997
2019/02/15/16:24:57.371500,-0.457673311234,-0.156653285027,-2.95065297694
2019/02/15/16:24:57.490167,-0.457673311234,-0.156653285027,-2.9460105555
2019/02/15/16:24:57.597632,-0.457673311234,-0.156653285027,-2.94255457207
2019/02/15/16:24:57.715983,-0.457673311234,-0.156653285027,-2.93972736085
2019/02/15/16:24:57.816971,-0.457673311234,-0.156653285027,-2.93585272858
2019/02/15/16:24:57.911056,-0.68303078413,-0.156653285027,-2.93185585725
2019/02/15/16:24:58.067663,-0.68303078413,-0.156653285027,-2.92799853553
2019/02/15/16:24:58.168758,-0.68303078413,-0.156653285027,-2.9214535522
2019/02/15/16:24:58.284482,-0.68303078413,-0.156653285027,-2.91721246904
2019/02/15/16:24:58.404155,-0.68303078413,-0.156653285027,-2.91312851236
2019/02/15/16:24:58.513932,-0.68303078413,-0.156653285027,-2.91042327389
2019/02/15/16:24:58.622390,-0.68303078413,-0.156653285027,-2.90799713464
2019/02/15/16:24:58.744492,-0.687864661217,-0.218147814274,-2.90557126171
2019/02/15/16:24:58.851231,-0.687864661217,-0.218147814274,-2.90248199549
2019/02/15/16:24:58.947132,-0.900844991207,-0.128822922707,-2.89948008093
2019/02/15/16:24:59.033809,-0.900844991207,-0.128822922707,-2.89658282858
2019/02/15/16:24:59.143408,-0.900844991207,-0.128822922707,-2.89426135154
2019/02/15/16:24:59.260160,-0.900844991207,-0.128822922707,-2.89171323954
2019/02/15/16:24:59.369390,-0.900844991207,-0.128822922707,-2.888885762
2019/02/15/16:24:59.487069,-0.900844991207,-0.128822922707,-2.88579649578
2019/02/15/16:24:59.595712,-0.905678868294,-0.190317481756,-2.88314372157
2019/02/15/16:24:59.711335,-0.905678868294,-0.190317481756,-2.88195675092
2019/02/15/16:24:59.815899,-0.905678868294,-0.190317481756,-2.88148563782
2019/02/15/16:24:59.908868,-0.905678868294,-0.190317481756,-2.8805082579
2019/02/15/16:25:00.061116,-0.91051274538,-0.251812040806,-2.87874551194
2019/02/15/16:25:00.167102,-0.91051274538,-0.251812040806,-2.87452173933
2019/02/15/16:25:00.287735,-1.13587009907,-0.251812040806,-2.86858768503
2019/02/15/16:25:00.388595,-1.13587009907,-0.251812040806,-2.85472966286
2019/02/15/16:25:00.490572,-1.14070403576,-0.313306570053,-2.83631657092
2019/02/15/16:25:00.610627,-1.13587009907,-0.251812040806,-2.81251031257
2019/02/15/16:25:00.718422,-1.14070403576,-0.313306570053,-2.7790173404
2019/02/15/16:25:00.837021,-1.14070403576,-0.313306570053,-2.74344763565
2019/02/15/16:25:00.976373,-1.14553785324,-0.3748010993,-2.70037287819
2019/02/15/16:25:01.092569,-1.14553785324,-0.3748010993,-2.64534266046
2019/02/15/16:25:01.192189,-1.15037178993,-0.436295628548,-2.60115097347
2019/02/15/16:25:01.295188,-1.15520560741,-0.4977902174,-2.56381825645
2019/02/15/16:25:01.413795,-1.38056313992,-0.4977902174,-2.52803896096
2019/02/15/16:25:01.516612,-1.38539707661,-0.559284746647,-2.48852484914
2019/02/15/16:25:01.617080,-1.38539707661,-0.559284746647,-2.45552056693
2019/02/15/16:25:01.718005,-1.39023089409,-0.620779275894,-2.4247155227
2019/02/15/16:25:01.837946,-1.39506483078,-0.682273864746,-2.39694754673
2019/02/15/16:25:01.978024,-1.39506483078,-0.682273864746,-2.36605515083
2019/02/15/16:25:02.093694,-1.39989864826,-0.743768393993,-2.33247509332
2019/02/15/16:25:02.195048,-1.40473258495,-0.805262923241,-2.30535266747
2019/02/15/16:25:02.290510,-1.40473258495,-0.805262923241,-2.28381515558
2019/02/15/16:25:02.397740,-1.40956640244,-0.866757512093,-2.26318551512
2019/02/15/16:25:02.516515,-1.41440033913,-0.928251981735,-2.24192736878
2019/02/15/16:25:02.617953,-1.6445915699,-0.989746570587,-2.21906346979
2019/02/15/16:25:02.735532,-1.64942550659,-1.05124104023,-2.20136583592
2019/02/15/16:25:02.845249,-1.65425932407,-1.11273562908,-2.18286539231
2019/02/15/16:25:02.991219,-1.65425932407,-1.11273562908,-2.16621491316
2019/02/15/16:25:03.119305,-1.66392707825,-1.23572468758,-2.1448346609
2019/02/15/16:25:03.220581,-1.66392707825,-1.23572468758,-2.1263865484
2019/02/15/16:25:03.336833,-1.66876101494,-1.29721927643,-2.11280789177
2019/02/15/16:25:03.443399,-1.67359483242,-1.35871386528,-2.0976060388
2019/02/15/16:25:03.560602,-1.67842876911,-1.42020833492,-2.08345147371
2019/02/15/16:25:03.669932,-1.68326258659,-1.48170292377,-2.06891288087
2019/02/15/16:25:03.786529,-1.68809652328,-1.54319751263,-2.05589268901
2019/02/15/16:25:03.895732,-1.69293034077,-1.60469198227,-2.0433437434
2019/02/15/16:25:04.037844,-1.70259809494,-1.72768104076,-2.03189441679
2019/02/15/16:25:04.144684,-1.70743203163,-1.78917562962,-2.0165879016
2019/02/15/16:25:04.265140,-1.49928557873,-1.93999505043,-2.00440554005
2019/02/15/16:25:04.367759,-1.49928557873,-1.93999505043,-1.99196125665
2019/02/15/16:25:04.469167,-1.50411951542,-2.00148963928,-1.98293793613
