time,.data
2019/02/15/16:04:30.637504,0.0
2019/02/15/16:04:30.738647,0.0
2019/02/15/16:04:30.839259,0.0
2019/02/15/16:04:30.941725,0.0
2019/02/15/16:04:31.043537,0.0
2019/02/15/16:04:31.145768,0.0
2019/02/15/16:04:31.247785,0.0
2019/02/15/16:04:31.349094,0.0
2019/02/15/16:04:31.451269,0.0
2019/02/15/16:04:31.553457,0.0
2019/02/15/16:04:31.655711,0.0
2019/02/15/16:04:31.757899,0.0
2019/02/15/16:04:31.859816,0.0
2019/02/15/16:04:31.962198,0.0
2019/02/15/16:04:32.063930,1.4
2019/02/15/16:04:32.167005,1.4
2019/02/15/16:04:32.268368,1.4
2019/02/15/16:04:32.369824,1.4
2019/02/15/16:04:32.471877,1.4
2019/02/15/16:04:32.572644,1.4
2019/02/15/16:04:32.673331,1.4
2019/02/15/16:04:32.774972,1.4
2019/02/15/16:04:32.876621,1.4
2019/02/15/16:04:32.977173,1.4
2019/02/15/16:04:33.078229,1.4
2019/02/15/16:04:33.180104,1.4
2019/02/15/16:04:33.281796,1.4
2019/02/15/16:04:33.383672,1.4
2019/02/15/16:04:33.485612,1.4
2019/02/15/16:04:33.587378,1.4
2019/02/15/16:04:33.689037,1.4
2019/02/15/16:04:33.791646,1.4
2019/02/15/16:04:33.893603,1.4
2019/02/15/16:04:33.995972,1.4
2019/02/15/16:04:34.098295,1.4
2019/02/15/16:04:34.200089,1.4
2019/02/15/16:04:34.303700,1.4
2019/02/15/16:04:34.406780,1.4
2019/02/15/16:04:34.507681,1.4
2019/02/15/16:04:34.609545,1.4
2019/02/15/16:04:34.714943,1.4
2019/02/15/16:04:34.813467,1.4
2019/02/15/16:04:34.915798,1.4
2019/02/15/16:04:35.018123,1.4
2019/02/15/16:04:35.121080,1.4
2019/02/15/16:04:35.222210,1.4
2019/02/15/16:04:35.323153,1.4
2019/02/15/16:04:35.425605,1.4
2019/02/15/16:04:35.526842,1.4
2019/02/15/16:04:35.628263,1.4
2019/02/15/16:04:35.732273,1.4
2019/02/15/16:04:35.831550,1.4
2019/02/15/16:04:35.932686,1.4
2019/02/15/16:04:36.034934,1.4
2019/02/15/16:04:36.136035,1.4
2019/02/15/16:04:36.238444,1.4
2019/02/15/16:04:36.340774,1.4
2019/02/15/16:04:36.442158,1.4
2019/02/15/16:04:36.544520,1.4
2019/02/15/16:04:36.647375,1.4
2019/02/15/16:04:36.748589,1.4
2019/02/15/16:04:36.850363,1.4
2019/02/15/16:04:36.952332,1.4
2019/02/15/16:04:37.055309,1.4
2019/02/15/16:04:37.156443,1.4
2019/02/15/16:04:37.257517,1.4
2019/02/15/16:04:37.359852,1.4
2019/02/15/16:04:37.461141,1.4
2019/02/15/16:04:37.563235,1.4
2019/02/15/16:04:37.664493,1.4
2019/02/15/16:04:37.765790,1.4
2019/02/15/16:04:37.867074,1.4
2019/02/15/16:04:37.968271,1.4
2019/02/15/16:04:38.072218,1.4
2019/02/15/16:04:38.172013,1.4
2019/02/15/16:04:38.273583,1.4
2019/02/15/16:04:38.375210,1.4
2019/02/15/16:04:38.476124,1.4
2019/02/15/16:04:38.577859,1.4
2019/02/15/16:04:38.680538,1.4
2019/02/15/16:04:38.781766,1.4
2019/02/15/16:04:38.883755,1.4
2019/02/15/16:04:38.985584,1.4
2019/02/15/16:04:39.086799,1.4
2019/02/15/16:04:39.192861,1.4
2019/02/15/16:04:39.289648,1.4
2019/02/15/16:04:39.391448,1.4
2019/02/15/16:04:39.492711,1.4
2019/02/15/16:04:39.595003,1.4
2019/02/15/16:04:39.696140,1.4
2019/02/15/16:04:39.798665,1.4
2019/02/15/16:04:39.901623,1.4
2019/02/15/16:04:40.003443,1.4
2019/02/15/16:04:40.104996,1.4
2019/02/15/16:04:40.207231,1.4
2019/02/15/16:04:40.308389,1.4
2019/02/15/16:04:40.410676,1.4
2019/02/15/16:04:40.513426,1.4
2019/02/15/16:04:40.614849,1.4
2019/02/15/16:04:40.716306,1.4
2019/02/15/16:04:40.818387,1.4
2019/02/15/16:04:40.920223,1.4
2019/02/15/16:04:41.022881,1.4
2019/02/15/16:04:41.129923,1.4
2019/02/15/16:04:41.228615,1.4
2019/02/15/16:04:41.329513,1.4
2019/02/15/16:04:41.431890,1.4
2019/02/15/16:04:41.534155,1.4
2019/02/15/16:04:41.637269,1.4
2019/02/15/16:04:41.739751,1.4
2019/02/15/16:04:41.842592,1.4
2019/02/15/16:04:41.944238,1.4
2019/02/15/16:04:42.046002,1.4
2019/02/15/16:04:42.148006,1.4
2019/02/15/16:04:42.251037,1.4
2019/02/15/16:04:42.352335,1.4
2019/02/15/16:04:42.454047,1.4
2019/02/15/16:04:42.555740,1.4
2019/02/15/16:04:42.660466,1.4
2019/02/15/16:04:42.761025,1.4
2019/02/15/16:04:42.863734,1.4
2019/02/15/16:04:42.965603,1.4
2019/02/15/16:04:43.067357,1.4
2019/02/15/16:04:43.169103,1.4
2019/02/15/16:04:43.272459,1.4
2019/02/15/16:04:43.373036,1.4
2019/02/15/16:04:43.475057,1.4
2019/02/15/16:04:43.577143,1.4
2019/02/15/16:04:43.680088,1.4
2019/02/15/16:04:43.788545,1.4
2019/02/15/16:04:43.887917,1.4
2019/02/15/16:04:43.990983,1.4
2019/02/15/16:04:44.093499,1.4
2019/02/15/16:04:44.195188,1.4
2019/02/15/16:04:44.297887,1.4
2019/02/15/16:04:44.400114,1.4
2019/02/15/16:04:44.502753,1.4
2019/02/15/16:04:44.604531,1.4
2019/02/15/16:04:44.706140,1.4
2019/02/15/16:04:44.809080,1.4
2019/02/15/16:04:44.910676,1.4
2019/02/15/16:04:45.013054,1.4
2019/02/15/16:04:45.115403,1.4
2019/02/15/16:04:45.218245,1.4
2019/02/15/16:04:45.319941,1.4
2019/02/15/16:04:45.421617,1.4
2019/02/15/16:04:45.524148,1.4
2019/02/15/16:04:45.626761,1.4
2019/02/15/16:04:45.728149,1.4
2019/02/15/16:04:45.831303,1.4
2019/02/15/16:04:45.932398,1.4
2019/02/15/16:04:46.036792,1.4
2019/02/15/16:04:46.136239,1.4
2019/02/15/16:04:46.237984,1.4
2019/02/15/16:04:46.339109,1.4
2019/02/15/16:04:46.442438,1.4
2019/02/15/16:04:46.543213,1.4
2019/02/15/16:04:46.646179,1.4
2019/02/15/16:04:46.748366,1.4
2019/02/15/16:04:46.849672,1.4
2019/02/15/16:04:46.952147,1.4
2019/02/15/16:04:47.053396,1.4
2019/02/15/16:04:47.154990,1.4
2019/02/15/16:04:47.257664,1.4
2019/02/15/16:04:47.358726,1.4
2019/02/15/16:04:47.460069,1.4
2019/02/15/16:04:47.562546,1.4
2019/02/15/16:04:47.664621,1.4
2019/02/15/16:04:47.766599,1.4
2019/02/15/16:04:47.867780,1.4
2019/02/15/16:04:47.970135,1.4
2019/02/15/16:04:48.071912,1.4
2019/02/15/16:04:48.173975,1.4
2019/02/15/16:04:48.275414,1.4
2019/02/15/16:04:48.378548,1.4
2019/02/15/16:04:48.487207,1.4
2019/02/15/16:04:48.586248,1.4
2019/02/15/16:04:48.688602,1.4
2019/02/15/16:04:48.789652,1.4
2019/02/15/16:04:48.892392,1.4
2019/02/15/16:04:48.995105,1.4
2019/02/15/16:04:49.097765,1.4
2019/02/15/16:04:49.199415,1.4
2019/02/15/16:04:49.301396,1.4
2019/02/15/16:04:49.402995,1.4
2019/02/15/16:04:49.504934,1.4
2019/02/15/16:04:49.609654,1.4
2019/02/15/16:04:49.711369,1.4
2019/02/15/16:04:49.811955,1.4
2019/02/15/16:04:49.913949,1.4
2019/02/15/16:04:50.015877,1.4
2019/02/15/16:04:50.118198,1.4
2019/02/15/16:04:50.220137,1.4
2019/02/15/16:04:50.321264,1.4
2019/02/15/16:04:50.423849,1.4
2019/02/15/16:04:50.525723,1.4
2019/02/15/16:04:50.627403,1.4
2019/02/15/16:04:50.729560,1.4
2019/02/15/16:04:50.831604,1.4
2019/02/15/16:04:50.934626,1.4
2019/02/15/16:04:51.036216,1.4
2019/02/15/16:04:51.139244,1.4
2019/02/15/16:04:51.240544,1.4
2019/02/15/16:04:51.342904,1.4
2019/02/15/16:04:51.444364,1.4
2019/02/15/16:04:51.545920,1.4
2019/02/15/16:04:51.647865,1.4
2019/02/15/16:04:51.750277,1.4
2019/02/15/16:04:51.853311,1.4
2019/02/15/16:04:51.955824,1.4
2019/02/15/16:04:52.056723,1.4
2019/02/15/16:04:52.159580,1.4
2019/02/15/16:04:52.261814,1.4
2019/02/15/16:04:52.363508,1.4
2019/02/15/16:04:52.465953,1.4
2019/02/15/16:04:52.566360,1.4
2019/02/15/16:04:52.668885,1.4
2019/02/15/16:04:52.771402,1.4
2019/02/15/16:04:52.872411,1.4
2019/02/15/16:04:52.973747,1.4
2019/02/15/16:04:53.075680,1.4
2019/02/15/16:04:53.176930,1.4
2019/02/15/16:04:53.277912,1.4
2019/02/15/16:04:53.379379,1.4
2019/02/15/16:04:53.481381,1.4
2019/02/15/16:04:53.583166,1.4
2019/02/15/16:04:53.684858,1.4
2019/02/15/16:04:53.786177,1.4
2019/02/15/16:04:53.888248,1.4
2019/02/15/16:04:53.989629,1.4
2019/02/15/16:04:54.091700,1.4
2019/02/15/16:04:54.194668,1.4
2019/02/15/16:04:54.296950,1.4
2019/02/15/16:04:54.397397,1.4
2019/02/15/16:04:54.499431,1.4
2019/02/15/16:04:54.601477,1.4
2019/02/15/16:04:54.704021,1.4
2019/02/15/16:04:54.806120,1.4
2019/02/15/16:04:54.907623,1.4
2019/02/15/16:04:55.010855,1.4
2019/02/15/16:04:55.111977,1.4
2019/02/15/16:04:55.213941,1.4
2019/02/15/16:04:55.316478,1.4
2019/02/15/16:04:55.418977,1.4
2019/02/15/16:04:55.521320,1.4
2019/02/15/16:04:55.622380,1.4
2019/02/15/16:04:55.724059,1.4
2019/02/15/16:04:55.825980,1.4
2019/02/15/16:04:55.930680,1.4
2019/02/15/16:04:56.033664,1.4
2019/02/15/16:04:56.135047,1.4
2019/02/15/16:04:56.237043,1.4
2019/02/15/16:04:56.339973,1.4
2019/02/15/16:04:56.441815,1.4
2019/02/15/16:04:56.543923,1.4
2019/02/15/16:04:56.646142,1.4
2019/02/15/16:04:56.748712,1.4
2019/02/15/16:04:56.851382,1.4
2019/02/15/16:04:56.953524,1.4
2019/02/15/16:04:57.055314,1.4
2019/02/15/16:04:57.158463,1.4
2019/02/15/16:04:57.260190,1.4
2019/02/15/16:04:57.362319,1.4
2019/02/15/16:04:57.462882,1.4
2019/02/15/16:04:57.564299,1.4
2019/02/15/16:04:57.665910,1.4
2019/02/15/16:04:57.766313,1.4
2019/02/15/16:04:57.868618,1.4
2019/02/15/16:04:57.971225,1.4
2019/02/15/16:04:58.074185,1.4
2019/02/15/16:04:58.179068,1.4
2019/02/15/16:04:58.277487,1.4
2019/02/15/16:04:58.378933,1.4
2019/02/15/16:04:58.480993,1.4
2019/02/15/16:04:58.582915,1.4
2019/02/15/16:04:58.684301,1.4
2019/02/15/16:04:58.787127,1.4
2019/02/15/16:04:58.888074,1.4
2019/02/15/16:04:58.989602,1.4
2019/02/15/16:04:59.092781,1.4
2019/02/15/16:04:59.195053,1.4
2019/02/15/16:04:59.296746,1.4
2019/02/15/16:04:59.400898,1.4
2019/02/15/16:04:59.504242,1.4
2019/02/15/16:04:59.607966,1.4
2019/02/15/16:04:59.709696,1.4
2019/02/15/16:04:59.812211,1.4
2019/02/15/16:04:59.913512,1.4
2019/02/15/16:05:00.014611,1.4
2019/02/15/16:05:00.116599,1.4
2019/02/15/16:05:00.218678,1.4
2019/02/15/16:05:00.320725,1.4
2019/02/15/16:05:00.422868,1.4
2019/02/15/16:05:00.524764,1.4
2019/02/15/16:05:00.626258,1.4
2019/02/15/16:05:00.728359,1.4
2019/02/15/16:05:00.829915,1.4
2019/02/15/16:05:00.930820,1.4
2019/02/15/16:05:01.033381,1.4
2019/02/15/16:05:01.134797,1.4
2019/02/15/16:05:01.237031,1.4
2019/02/15/16:05:01.339646,1.4
2019/02/15/16:05:01.439986,1.4
2019/02/15/16:05:01.544430,1.4
2019/02/15/16:05:01.644860,1.4
2019/02/15/16:05:01.747204,1.4
2019/02/15/16:05:01.848963,1.4
2019/02/15/16:05:01.951149,1.4
2019/02/15/16:05:02.054069,1.4
2019/02/15/16:05:02.155005,1.4
2019/02/15/16:05:02.256162,1.4
2019/02/15/16:05:02.358058,1.4
2019/02/15/16:05:02.460558,1.4
