time,.x,.y,.theta
2019/02/15/16:04:29.262882,0.399081081152,-0.452457994223,-1.65242506622
2019/02/15/16:04:29.378013,0.173723593354,-0.452457994223,-1.65301841839
2019/02/15/16:04:29.475975,0.173723593354,-0.452457994223,-1.65424014329
2019/02/15/16:04:29.632263,0.173723593354,-0.452457994223,-1.65513030469
2019/02/15/16:04:29.733857,0.173723593354,-0.452457994223,-1.65659637457
2019/02/15/16:04:29.835797,0.173723593354,-0.452457994223,-1.65705017712
2019/02/15/16:04:29.952886,0.17855745554,-0.390963435173,-1.65666614938
2019/02/15/16:04:30.055736,0.17855745554,-0.390963435173,-1.65586333963
2019/02/15/16:04:30.158400,0.17855745554,-0.390963435173,-1.65542698078
2019/02/15/16:04:30.261454,0.17855745554,-0.390963435173,-1.65441471346
2019/02/15/16:04:30.377492,0.17855745554,-0.390963435173,-1.65376889703
2019/02/15/16:04:30.483079,0.17855745554,-0.390963435173,-1.6526519675
2019/02/15/16:04:30.630516,0.17855745554,-0.390963435173,-1.65237273512
2019/02/15/16:04:30.732989,0.17855745554,-0.390963435173,-1.65174436239
2019/02/15/16:04:30.833918,0.17855745554,-0.390963435173,-1.65233771456
2019/02/15/16:04:30.951798,0.173723593354,-0.452457994223,-1.65417036848
2019/02/15/16:04:31.060732,0.173723593354,-0.452457994223,-1.65795778224
2019/02/15/16:04:31.177880,0.17855745554,-0.390963435173,-1.6618498582
2019/02/15/16:04:31.285138,0.173723593354,-0.452457994223,-1.66532301901
2019/02/15/16:04:31.401608,0.17855745554,-0.390963435173,-1.6677315814
2019/02/15/16:04:31.541683,0.173723593354,-0.452457994223,-1.66890097519
2019/02/15/16:04:31.659331,0.173723593354,-0.452457994223,-1.65942385211
2019/02/15/16:04:31.776338,0.173723593354,-0.452457994223,-1.65336755874
2019/02/15/16:04:31.885398,0.173723593354,-0.452457994223,-1.64839330749
2019/02/15/16:04:32.001566,0.173723593354,-0.452457994223,-1.64371586548
2019/02/15/16:04:32.109766,0.173723593354,-0.452457994223,-1.6388638533
2019/02/15/16:04:32.228159,0.173723593354,-0.452457994223,-1.63371516503
2019/02/15/16:04:32.337302,0.173723593354,-0.452457994223,-1.62655925267
2019/02/15/16:04:32.456124,0.173723593354,-0.452457994223,-1.61847842466
2019/02/15/16:04:32.602531,-0.0564677715302,-0.513952553272,-1.61022302647
2019/02/15/16:04:32.710911,-0.0516339093447,-0.452457994223,-1.60261331156
2019/02/15/16:04:32.826100,-0.0516339093447,-0.452457994223,-1.59908781964
2019/02/15/16:04:32.936695,0.173723593354,-0.452457994223,-1.59559708197
2019/02/15/16:04:33.052695,0.173723593354,-0.452457994223,-1.5904832811
2019/02/15/16:04:33.157882,0.173723593354,-0.452457994223,-1.58446187513
2019/02/15/16:04:33.259460,0.173723593354,-0.452457994223,-1.58269912917
2019/02/15/16:04:33.377864,0.173723593354,-0.452457994223,-1.5866785568
2019/02/15/16:04:33.476995,0.168889731169,-0.513952553272,-1.60165337534
2019/02/15/16:04:33.633050,-0.0613016337156,-0.57544708252,-1.61732647457
2019/02/15/16:04:33.734840,-0.0661354959011,-0.636941671371,-1.63690909346
2019/02/15/16:04:33.836492,-0.0709693580866,-0.698436141014,-1.64402998526
2019/02/15/16:04:33.953063,0.137176811695,-0.849255502224,-1.64031247947
2019/02/15/16:04:34.057122,0.13234294951,-0.910750031471,-1.62228314896
2019/02/15/16:04:34.167740,0.117841355503,-1.09523367882,-1.59610321563
2019/02/15/16:04:34.282130,0.113007493317,-1.15672826767,-1.56718315642
2019/02/15/16:04:34.386972,0.103339768946,-1.27971732616,-1.54698974165
2019/02/15/16:04:34.484734,0.103339768946,-1.27971732616,-1.54440660909
2019/02/15/16:04:34.572307,0.0985059067607,-1.34121191502,-1.55276680265
2019/02/15/16:04:34.663173,0.0888381823897,-1.46420097351,-1.56866666999
2019/02/15/16:04:34.781734,0.0840043202043,-1.52569544315,-1.59303152626
2019/02/15/16:04:34.883808,0.0743365958333,-1.64868462086,-1.63198717332
2019/02/15/16:04:34.985558,0.0646688714623,-1.77167367935,-1.65816710665
2019/02/15/16:04:35.107020,0.285192489624,-1.8331682682,-1.67155388256
2019/02/15/16:04:35.212608,0.28035864234,-1.89466273785,-1.66347292139
2019/02/15/16:04:35.332168,0.270690917969,-2.01765203476,-1.6355127984
2019/02/15/16:04:35.434479,0.265857040882,-2.07914638519,-1.59090219626
2019/02/15/16:04:35.575347,0.256189346313,-2.2021355629,-1.5532380489
2019/02/15/16:04:35.682833,0.246521607041,-2.3251247406,-1.51468374014
2019/02/15/16:04:35.782468,0.23685388267,-2.44811367989,-1.50300737908
2019/02/15/16:04:35.885902,0.232020020485,-2.50960826874,-1.50161121717
2019/02/15/16:04:36.004478,0.435332298279,-2.72192215919,-1.51723185214
2019/02/15/16:04:36.105798,0.425664573908,-2.84491109848,-1.5466231576
2019/02/15/16:04:36.206750,0.420830726624,-2.90640568733,-1.57123235885
2019/02/15/16:04:36.308688,0.41116297245,-3.02939486504,-1.58542181135
2019/02/15/16:04:36.425657,0.406329125166,-3.09088945389,-1.58486334658
2019/02/15/16:04:36.560946,0.391827523708,-3.27537298203,-1.57123235885
2019/02/15/16:04:36.680920,0.382159799337,-3.39836215973,-1.53766961188
2019/02/15/16:04:36.782717,0.372492074966,-3.52135109901,-1.4935476997
2019/02/15/16:04:36.885275,0.362824350595,-3.64434027672,-1.45642457341
2019/02/15/16:04:37.002082,0.353156626225,-3.76732945442,-1.43116968889
2019/02/15/16:04:37.106485,0.343488901854,-3.89031839371,-1.41354182983
2019/02/15/16:04:37.208210,0.333821177483,-4.01330757141,-1.40973710553
2019/02/15/16:04:37.308999,0.328987330198,-4.07480239868,-1.41968547487
2019/02/15/16:04:37.424776,0.319319605827,-4.19779157639,-1.43654527843
2019/02/15/16:04:37.560749,0.530175566673,-4.38227510452,-1.45984540312
2019/02/15/16:04:37.681746,0.5205078125,-4.50526380539,-1.47698457222
2019/02/15/16:04:37.789283,0.723820209503,-4.71757793427,-1.47996904308
2019/02/15/16:04:37.907482,0.714152514935,-4.84056711197,-1.47461089724
2019/02/15/16:04:38.011152,0.704484820366,-4.96355628967,-1.45984540312
2019/02/15/16:04:38.127978,0.699650883675,-5.02505064011,-1.44672054905
2019/02/15/16:04:38.237098,0.689983189106,-5.14803981781,-1.43452074379
2019/02/15/16:04:38.351731,0.680315494537,-5.27102899551,-1.42907524629
2019/02/15/16:04:38.460450,0.670647740364,-5.39401817322,-1.43139659017
2019/02/15/16:04:38.608953,0.88150370121,-5.57850170135,-1.43865716474
2019/02/15/16:04:38.726411,0.876669824123,-5.63999605179,-1.44942578752
2019/02/15/16:04:38.834767,0.867002129555,-5.76298522949,-1.45806521346
2019/02/15/16:04:38.951738,0.857334375381,-5.8859744072,-1.46269032436
2019/02/15/16:04:39.059650,0.847666621208,-6.0089635849,-1.46228885291
2019/02/15/16:04:39.177647,0.83799892664,-6.1319527626,-1.45803032606
2019/02/15/16:04:39.279728,0.828331232071,-6.25494194031,-1.4496875762
2019/02/15/16:04:39.387597,1.03647732735,-6.40576076508,-1.44188598057
2019/02/15/16:04:39.537007,1.02197575569,-6.59024429321,-1.43429384251
2019/02/15/16:04:39.651776,1.01230812073,-6.71323394775,-1.42919748535
2019/02/15/16:04:39.759546,0.997806429863,-6.89771747589,-1.43230419528
2019/02/15/16:04:39.876857,0.988138735294,-7.02070617676,-1.44183364947
2019/02/15/16:04:39.981836,1.20382857323,-7.1436958313,-1.45804776976
2019/02/15/16:04:40.083811,1.19416081905,-7.26668453217,-1.47382553119
2019/02/15/16:04:40.200678,1.18932700157,-7.32817935944,-1.48501306913
2019/02/15/16:04:40.311943,1.17482542992,-7.51266288757,-1.48836412403
2019/02/15/16:04:40.426427,1.16515767574,-7.63565158844,-1.47956770478
2019/02/15/16:04:40.560550,1.15548992157,-7.75864124298,-1.45804776976
2019/02/15/16:04:40.681988,1.14098834991,-7.94312477112,-1.4299828514
2019/02/15/16:04:40.789012,1.13132059574,-8.06611347198,-1.4150253434
2019/02/15/16:04:40.906822,1.12165284157,-8.18910312653,-1.41629953256
2019/02/15/16:04:41.008847,1.1119852066,-8.31209182739,-1.43132681536
2019/02/15/16:04:41.126277,1.32767498493,-8.43508148193,-1.45122355404
2019/02/15/16:04:41.235500,1.31800723076,-8.5580701828,-1.47600719231
2019/02/15/16:04:41.351581,1.30833959579,-8.68105983734,-1.48993485612
2019/02/15/16:04:41.460673,1.29383790493,-8.86554336548,-1.48880048289
