time,.data
2019/02/15/16:04:30.637794,-1.57
2019/02/15/16:04:30.738915,-1.57
2019/02/15/16:04:30.840040,-1.57
2019/02/15/16:04:30.942330,-1.57
2019/02/15/16:04:31.044167,-1.57
2019/02/15/16:04:31.146307,-1.57
2019/02/15/16:04:31.249981,-1.57
2019/02/15/16:04:31.350070,-1.57
2019/02/15/16:04:31.452544,-1.57
2019/02/15/16:04:31.554555,-1.57
2019/02/15/16:04:31.656876,-1.57
2019/02/15/16:04:31.758930,-1.57
2019/02/15/16:04:31.860927,-1.57
2019/02/15/16:04:31.963015,-1.57
2019/02/15/16:04:32.065307,-1.57
2019/02/15/16:04:32.167005,-1.57
2019/02/15/16:04:32.268270,-1.57
2019/02/15/16:04:32.370699,-1.57
2019/02/15/16:04:32.472480,-1.57
2019/02/15/16:04:32.572580,-1.57
2019/02/15/16:04:32.673396,-1.57
2019/02/15/16:04:32.774767,-1.57
2019/02/15/16:04:32.876546,-1.57
2019/02/15/16:04:32.977549,-1.57
2019/02/15/16:04:33.078955,-1.57
2019/02/15/16:04:33.180166,-1.57
2019/02/15/16:04:33.281862,-1.57
2019/02/15/16:04:33.383672,-1.57
2019/02/15/16:04:33.485666,-1.57
2019/02/15/16:04:33.587687,-1.57
2019/02/15/16:04:33.689845,-1.57
2019/02/15/16:04:33.791978,-1.57
2019/02/15/16:04:33.893744,-1.57
2019/02/15/16:04:33.996488,-1.57
2019/02/15/16:04:34.098986,-1.57
2019/02/15/16:04:34.201587,-1.57
2019/02/15/16:04:34.304275,-1.57
2019/02/15/16:04:34.406472,-1.57
2019/02/15/16:04:34.508072,-1.57
2019/02/15/16:04:34.610117,-1.57
2019/02/15/16:04:34.714247,-1.57
2019/02/15/16:04:34.813997,-1.57
2019/02/15/16:04:34.916338,-1.57
2019/02/15/16:04:35.018700,-1.57
2019/02/15/16:04:35.121158,-1.57
2019/02/15/16:04:35.222328,-1.57
2019/02/15/16:04:35.324250,-1.57
2019/02/15/16:04:35.425522,-1.57
2019/02/15/16:04:35.526904,-1.57
2019/02/15/16:04:35.628941,-1.57
2019/02/15/16:04:35.732212,-1.57
2019/02/15/16:04:35.831423,-1.57
2019/02/15/16:04:35.933028,-1.57
2019/02/15/16:04:36.034771,-1.57
2019/02/15/16:04:36.136731,-1.57
2019/02/15/16:04:36.238941,-1.57
2019/02/15/16:04:36.340696,-1.57
2019/02/15/16:04:36.442463,-1.57
2019/02/15/16:04:36.544936,-1.57
2019/02/15/16:04:36.646945,-1.57
2019/02/15/16:04:36.748650,-1.57
2019/02/15/16:04:36.850431,-1.57
2019/02/15/16:04:36.952249,-1.57
2019/02/15/16:04:37.055363,-1.57
2019/02/15/16:04:37.156374,-1.57
2019/02/15/16:04:37.257583,-1.57
2019/02/15/16:04:37.359206,-1.57
2019/02/15/16:04:37.460852,-1.57
2019/02/15/16:04:37.562887,-1.57
2019/02/15/16:04:37.664194,-1.57
2019/02/15/16:04:37.765499,-1.57
2019/02/15/16:04:37.867004,-1.57
2019/02/15/16:04:37.968618,-1.57
2019/02/15/16:04:38.073035,-1.57
2019/02/15/16:04:38.172144,-1.57
2019/02/15/16:04:38.274140,-1.57
2019/02/15/16:04:38.375135,-1.57
2019/02/15/16:04:38.477084,-1.57
2019/02/15/16:04:38.579336,-1.57
2019/02/15/16:04:38.680670,-1.57
2019/02/15/16:04:38.782238,-1.57
2019/02/15/16:04:38.883813,-1.57
2019/02/15/16:04:38.984984,-1.57
2019/02/15/16:04:39.086331,-1.57
2019/02/15/16:04:39.192791,-1.57
2019/02/15/16:04:39.289533,-1.57
2019/02/15/16:04:39.391449,-1.57
2019/02/15/16:04:39.493034,-1.57
2019/02/15/16:04:39.594755,-1.57
2019/02/15/16:04:39.696833,-1.57
2019/02/15/16:04:39.799152,-1.57
2019/02/15/16:04:39.901687,-1.57
2019/02/15/16:04:40.003517,-1.57
2019/02/15/16:04:40.105454,-1.57
2019/02/15/16:04:40.207463,-1.57
2019/02/15/16:04:40.309058,-1.57
2019/02/15/16:04:40.411304,-1.57
2019/02/15/16:04:40.513367,-1.57
2019/02/15/16:04:40.614850,-1.57
2019/02/15/16:04:40.716749,-1.57
2019/02/15/16:04:40.818929,-1.57
2019/02/15/16:04:40.920700,-1.57
2019/02/15/16:04:41.024031,-1.57
2019/02/15/16:04:41.128829,-1.57
2019/02/15/16:04:41.229385,-1.57
2019/02/15/16:04:41.330310,-1.57
2019/02/15/16:04:41.432693,-1.57
2019/02/15/16:04:41.534940,-1.57
2019/02/15/16:04:41.637896,-1.57
2019/02/15/16:04:41.740374,-1.57
2019/02/15/16:04:41.842824,-1.57
2019/02/15/16:04:41.944298,-1.57
2019/02/15/16:04:42.046218,-1.57
2019/02/15/16:04:42.148301,-1.57
2019/02/15/16:04:42.250030,-1.57
2019/02/15/16:04:42.352265,-1.57
2019/02/15/16:04:42.453980,-1.57
2019/02/15/16:04:42.555743,-1.57
2019/02/15/16:04:42.660355,-1.57
2019/02/15/16:04:42.760952,-1.57
2019/02/15/16:04:42.863429,-1.57
2019/02/15/16:04:42.965674,-1.57
2019/02/15/16:04:43.067407,-1.57
2019/02/15/16:04:43.169770,-1.57
2019/02/15/16:04:43.272518,-1.57
2019/02/15/16:04:43.373602,-1.57
2019/02/15/16:04:43.475813,-1.57
2019/02/15/16:04:43.578300,-1.57
2019/02/15/16:04:43.680961,-1.57
2019/02/15/16:04:43.788656,-1.57
2019/02/15/16:04:43.889049,-1.57
2019/02/15/16:04:43.991614,-1.57
2019/02/15/16:04:44.093423,-1.57
2019/02/15/16:04:44.196395,-1.57
2019/02/15/16:04:44.298552,-1.57
2019/02/15/16:04:44.400670,-1.57
2019/02/15/16:04:44.502823,-1.57
2019/02/15/16:04:44.605065,-1.57
2019/02/15/16:04:44.707092,-1.57
2019/02/15/16:04:44.809009,-1.57
2019/02/15/16:04:44.911748,-1.57
2019/02/15/16:04:45.013213,-1.57
2019/02/15/16:04:45.116489,-1.57
2019/02/15/16:04:45.218322,-1.57
2019/02/15/16:04:45.320334,-1.57
2019/02/15/16:04:45.422624,-1.57
2019/02/15/16:04:45.524721,-1.57
2019/02/15/16:04:45.626823,-1.57
2019/02/15/16:04:45.728788,-1.57
2019/02/15/16:04:45.830984,-1.57
2019/02/15/16:04:45.933175,-1.57
2019/02/15/16:04:46.034052,-1.57
2019/02/15/16:04:46.136202,-1.57
2019/02/15/16:04:46.238210,-1.57
2019/02/15/16:04:46.340058,-1.57
2019/02/15/16:04:46.442127,-1.57
2019/02/15/16:04:46.544210,-1.57
2019/02/15/16:04:46.646231,-1.57
2019/02/15/16:04:46.747876,-1.57
2019/02/15/16:04:46.849743,-1.57
2019/02/15/16:04:46.951712,-1.57
2019/02/15/16:04:47.053111,-1.57
2019/02/15/16:04:47.154856,-1.57
2019/02/15/16:04:47.256912,-1.57
2019/02/15/16:04:47.359033,-1.57
2019/02/15/16:04:47.460386,-1.57
2019/02/15/16:04:47.562886,-1.57
2019/02/15/16:04:47.664685,-1.57
2019/02/15/16:04:47.766619,-1.57
2019/02/15/16:04:47.867853,-1.57
2019/02/15/16:04:47.969910,-1.57
2019/02/15/16:04:48.071840,-1.57
2019/02/15/16:04:48.173540,-1.57
2019/02/15/16:04:48.275496,-1.57
2019/02/15/16:04:48.377255,-1.57
2019/02/15/16:04:48.491801,-1.57
2019/02/15/16:04:48.586132,-1.57
2019/02/15/16:04:48.688006,-1.57
2019/02/15/16:04:48.789946,-1.57
2019/02/15/16:04:48.893140,-1.57
2019/02/15/16:04:48.995339,-1.57
2019/02/15/16:04:49.097704,-1.57
2019/02/15/16:04:49.199354,-1.57
2019/02/15/16:04:49.301337,-1.57
2019/02/15/16:04:49.403235,-1.57
2019/02/15/16:04:49.505223,-1.57
2019/02/15/16:04:49.608606,-1.57
2019/02/15/16:04:49.710291,-1.57
2019/02/15/16:04:49.812414,-1.57
2019/02/15/16:04:49.913878,-1.57
2019/02/15/16:04:50.016767,-1.57
2019/02/15/16:04:50.118259,-1.57
2019/02/15/16:04:50.219850,-1.57
2019/02/15/16:04:50.321838,-1.57
2019/02/15/16:04:50.423944,-1.57
2019/02/15/16:04:50.525825,-1.57
2019/02/15/16:04:50.628085,-1.57
2019/02/15/16:04:50.729246,-1.57
2019/02/15/16:04:50.831570,-1.57
2019/02/15/16:04:50.934725,-1.57
2019/02/15/16:04:51.036281,-1.57
2019/02/15/16:04:51.139175,-1.57
2019/02/15/16:04:51.241280,-1.57
2019/02/15/16:04:51.342429,-1.57
2019/02/15/16:04:51.444426,-1.57
2019/02/15/16:04:51.545990,-1.57
2019/02/15/16:04:51.647793,-1.57
2019/02/15/16:04:51.751119,-1.57
2019/02/15/16:04:51.853027,-1.57
2019/02/15/16:04:51.955886,-1.57
2019/02/15/16:04:52.056836,-1.57
2019/02/15/16:04:52.160392,-1.57
2019/02/15/16:04:52.262321,-1.57
2019/02/15/16:04:52.363955,-1.57
2019/02/15/16:04:52.465345,-1.57
2019/02/15/16:04:52.567276,-1.57
2019/02/15/16:04:52.669174,-1.57
2019/02/15/16:04:52.771075,-1.57
2019/02/15/16:04:52.872902,-1.57
2019/02/15/16:04:52.974349,-1.57
2019/02/15/16:04:53.075965,-1.57
2019/02/15/16:04:53.176930,-1.57
2019/02/15/16:04:53.278367,-1.57
2019/02/15/16:04:53.379585,-1.57
2019/02/15/16:04:53.481769,-1.57
2019/02/15/16:04:53.583747,-1.57
2019/02/15/16:04:53.685142,-1.57
2019/02/15/16:04:53.786476,-1.57
2019/02/15/16:04:53.888188,-1.57
2019/02/15/16:04:53.989557,-1.57
2019/02/15/16:04:54.091430,-1.57
2019/02/15/16:04:54.195159,-1.57
2019/02/15/16:04:54.296572,-1.57
2019/02/15/16:04:54.397936,-1.57
2019/02/15/16:04:54.500065,-1.57
2019/02/15/16:04:54.602486,-1.57
2019/02/15/16:04:54.704300,-1.57
2019/02/15/16:04:54.806294,-1.57
2019/02/15/16:04:54.908445,-1.57
2019/02/15/16:04:55.014125,-1.57
2019/02/15/16:04:55.112379,-1.57
2019/02/15/16:04:55.214545,-1.57
2019/02/15/16:04:55.316032,-1.57
2019/02/15/16:04:55.418626,-1.57
2019/02/15/16:04:55.521546,-1.57
2019/02/15/16:04:55.622509,-1.57
2019/02/15/16:04:55.724139,-1.57
2019/02/15/16:04:55.829423,-1.57
2019/02/15/16:04:55.931790,-1.57
2019/02/15/16:04:56.033489,-1.57
2019/02/15/16:04:56.135530,-1.57
2019/02/15/16:04:56.238419,-1.57
2019/02/15/16:04:56.340041,-1.57
2019/02/15/16:04:56.442394,-1.57
2019/02/15/16:04:56.544625,-1.57
2019/02/15/16:04:56.646760,-1.57
2019/02/15/16:04:56.749670,-1.57
2019/02/15/16:04:56.851656,-1.57
2019/02/15/16:04:56.953147,-1.57
2019/02/15/16:04:57.055455,-1.57
2019/02/15/16:04:57.158112,-1.57
2019/02/15/16:04:57.260477,-1.57
2019/02/15/16:04:57.361556,-1.57
2019/02/15/16:04:57.462398,-1.57
2019/02/15/16:04:57.563951,-1.57
2019/02/15/16:04:57.665394,-1.57
2019/02/15/16:04:57.767001,-1.57
2019/02/15/16:04:57.869594,-1.57
