time,.data
2019/02/15/16:04:30.795027,0.0
2019/02/15/16:04:30.903381,0.0
2019/02/15/16:04:31.023379,0.0
2019/02/15/16:04:31.135084,0.0
2019/02/15/16:04:31.251377,0.0
2019/02/15/16:04:31.361415,0.0
2019/02/15/16:04:31.473585,0.0
2019/02/15/16:04:31.584113,0.0562555491924
2019/02/15/16:04:31.695812,0.0853071436286
2019/02/15/16:04:31.808026,0.0735691934824
2019/02/15/16:04:31.921170,0.066798388958
2019/02/15/16:04:32.032542,0.0714443922043
2019/02/15/16:04:32.142011,-1.31685213149
2019/02/15/16:04:32.251661,-1.30367892385
2019/02/15/16:04:32.365180,-1.30563496947
2019/02/15/16:04:32.472915,-1.31437748075
2019/02/15/16:04:32.589346,-1.31437748075
2019/02/15/16:04:32.696913,-1.31242515296
2019/02/15/16:04:32.808313,-1.31429287195
2019/02/15/16:04:32.927530,-1.32895308137
2019/02/15/16:04:33.036934,-1.32750138789
2019/02/15/16:04:33.153155,-1.30419577807
2019/02/15/16:04:33.259559,-1.25009597242
2019/02/15/16:04:33.366546,-1.18791978955
2019/02/15/16:04:33.481923,-1.12671678662
2019/02/15/16:04:33.595453,-1.03037347794
2019/02/15/16:04:33.704213,-0.959359848499
2019/02/15/16:04:33.822841,-0.877210819721
2019/02/15/16:04:33.933568,-0.834546887875
2019/02/15/16:04:34.047948,-0.770707213879
2019/02/15/16:04:34.161374,-0.713632190228
2019/02/15/16:04:34.267880,-0.640673542023
2019/02/15/16:04:34.377997,-0.589878702164
2019/02/15/16:04:34.493272,-0.529794120789
2019/02/15/16:04:34.601650,-0.52601429224
2019/02/15/16:04:34.714360,-0.541746401787
2019/02/15/16:04:34.833434,-0.544857883453
2019/02/15/16:04:34.942919,-0.535360658169
2019/02/15/16:04:35.055154,-0.551831805706
2019/02/15/16:04:35.168834,-0.547534608841
2019/02/15/16:04:35.282043,-0.584740841389
2019/02/15/16:04:35.389652,-0.537503325939
2019/02/15/16:04:35.503502,-0.481633448601
2019/02/15/16:04:35.612908,-0.450530850887
2019/02/15/16:04:35.724180,-0.418750071526
2019/02/15/16:04:35.838713,-0.433990383148
2019/02/15/16:04:35.950192,-0.457005465031
2019/02/15/16:04:36.064675,-0.473449373245
2019/02/15/16:04:36.171076,-0.439726376534
2019/02/15/16:04:36.289664,-0.414057576656
2019/02/15/16:04:36.394269,-0.387819552422
2019/02/15/16:04:36.505715,-0.392351770401
2019/02/15/16:04:36.615398,-0.385036611557
2019/02/15/16:04:36.725167,-0.343266034126
2019/02/15/16:04:36.836076,-0.309888744354
2019/02/15/16:04:36.944061,-0.291222715378
2019/02/15/16:04:37.054647,-0.30335559845
2019/02/15/16:04:37.163757,-0.344160819054
2019/02/15/16:04:37.274622,-0.329321050644
2019/02/15/16:04:37.385516,-0.307268881798
2019/02/15/16:04:37.501662,-0.293710136414
2019/02/15/16:04:37.611036,-0.281634712219
2019/02/15/16:04:37.722867,-0.274997854233
2019/02/15/16:04:37.834680,-0.286036396027
2019/02/15/16:04:37.955137,-0.290364527702
2019/02/15/16:04:38.070513,-0.295110964775
2019/02/15/16:04:38.176329,-0.289660835266
2019/02/15/16:04:38.295050,-0.294803524017
2019/02/15/16:04:38.407967,-0.261290574074
2019/02/15/16:04:38.517105,-0.222873830795
2019/02/15/16:04:38.630394,-0.194700503349
2019/02/15/16:04:38.746014,-0.198073887825
2019/02/15/16:04:38.859941,-0.232138776779
2019/02/15/16:04:38.964960,-0.249831104279
2019/02/15/16:04:39.075985,-0.275282764435
2019/02/15/16:04:39.191876,-0.275282764435
2019/02/15/16:04:39.297715,-0.261866354942
2019/02/15/16:04:39.411262,-0.255667114258
2019/02/15/16:04:39.518812,-0.255667114258
2019/02/15/16:04:39.628263,-0.245310091972
2019/02/15/16:04:39.735793,-0.229747796059
2019/02/15/16:04:39.847792,-0.209768795967
2019/02/15/16:04:39.958510,-0.215335154533
2019/02/15/16:04:40.069544,-0.217513465881
2019/02/15/16:04:40.177683,-0.209274196625
2019/02/15/16:04:40.284761,-0.2167283535
2019/02/15/16:04:40.395975,-0.224909925461
2019/02/15/16:04:40.506055,-0.212212347984
2019/02/15/16:04:40.617391,-0.189129734039
2019/02/15/16:04:40.728530,-0.181383395195
2019/02/15/16:04:40.842556,-0.176683926582
2019/02/15/16:04:40.955630,-0.167812371254
2019/02/15/16:04:41.065270,-0.159889483452
2019/02/15/16:04:41.178692,-0.151026988029
2019/02/15/16:04:41.297146,-0.150531315804
2019/02/15/16:04:41.409765,-0.165623211861
2019/02/15/16:04:41.523029,-0.188537979126
2019/02/15/16:04:41.645158,-0.210567855835
2019/02/15/16:04:41.760195,-0.224315190315
2019/02/15/16:04:41.870181,-0.215602660179
2019/02/15/16:04:41.986210,-0.203338766098
2019/02/15/16:04:42.100926,-0.182515048981
2019/02/15/16:04:42.211127,-0.171312832832
2019/02/15/16:04:42.326832,-0.165014529228
2019/02/15/16:04:42.434546,-0.166789078712
2019/02/15/16:04:42.547818,-0.176029586792
2019/02/15/16:04:42.656128,-0.205232167244
2019/02/15/16:04:42.771768,-0.238893771172
2019/02/15/16:04:42.891492,-0.254987502098
2019/02/15/16:04:43.009367,-0.250064992905
2019/02/15/16:04:43.116801,-0.249111557007
2019/02/15/16:04:43.231643,-0.251971387863
2019/02/15/16:04:43.339334,-0.253517889977
2019/02/15/16:04:43.448161,-0.266055965424
2019/02/15/16:04:43.565300,-0.25514652729
2019/02/15/16:04:43.672283,-0.239588999748
2019/02/15/16:04:43.787184,-0.247837209702
2019/02/15/16:04:43.897120,-0.263541603088
2019/02/15/16:04:44.007220,-0.286573195457
2019/02/15/16:04:44.121743,-0.282774114609
2019/02/15/16:04:44.233103,-0.274815225601
2019/02/15/16:04:44.344714,-0.271475696564
2019/02/15/16:04:44.454804,-0.284190917015
2019/02/15/16:04:44.562327,-0.29794421196
2019/02/15/16:04:44.675045,-0.302322292328
2019/02/15/16:04:44.784966,-0.299139881134
2019/02/15/16:04:44.894713,-0.294552230835
2019/02/15/16:04:45.005351,-0.306730532646
2019/02/15/16:04:45.119007,-0.298433446884
2019/02/15/16:04:45.238016,-0.294455075264
2019/02/15/16:04:45.350175,-0.285904312134
