time,.x,.y,.theta
2019/02/15/16:01:09.158253,0.881509184837,-0.117155015469,-1.56779408544
2019/02/15/16:01:09.274506,0.881509184837,-0.117155015469,-1.56718315642
2019/02/15/16:01:09.385101,0.881509184837,-0.117155015469,-1.5682653317
2019/02/15/16:01:09.488906,0.881509184837,-0.117155015469,-1.56929504272
2019/02/15/16:01:09.578472,0.886343061924,-0.0556604638696,-1.56880635276
2019/02/15/16:01:09.678784,0.886343061924,-0.0556604638696,-1.56692136774
2019/02/15/16:01:09.781582,0.886343061924,-0.0556604638696,-1.56432079147
2019/02/15/16:01:09.883057,0.886343061924,-0.0556604638696,-1.56453024905
2019/02/15/16:01:09.989580,0.886343061924,-0.0556604638696,-1.56425101667
2019/02/15/16:01:10.111256,0.886343061924,-0.0556604638696,-1.56439069944
2019/02/15/16:01:10.226391,0.886343061924,-0.0556604638696,-1.56484436883
2019/02/15/16:01:10.334273,1.11170053482,-0.0556604638696,-1.56355286913
2019/02/15/16:01:10.450831,1.11170053482,-0.0556604638696,-1.56302929177
2019/02/15/16:01:10.587549,1.11170053482,-0.0556604638696,-1.56343076322
2019/02/15/16:01:10.708004,1.10686659813,-0.117155015469,-1.56343076322
2019/02/15/16:01:10.808525,1.10686659813,-0.117155015469,-1.56273261569
2019/02/15/16:01:10.926062,1.10686659813,-0.117155015469,-1.56147600339
2019/02/15/16:01:11.029338,1.10686659813,-0.117155015469,-1.55679842822
2019/02/15/16:01:11.139348,1.10686659813,-0.117155015469,-1.55346495018
2019/02/15/16:01:11.254668,1.10686659813,-0.117155015469,-1.54957274106
2019/02/15/16:01:11.356223,1.10203278065,-0.178649559617,-1.5486652691
2019/02/15/16:01:11.457880,1.10203278065,-0.178649559617,-1.54566322139
2019/02/15/16:01:11.607144,1.10203278065,-0.178649559617,-1.54152680044
2019/02/15/16:01:11.709553,1.10203278065,-0.178649559617,-1.53587197852
2019/02/15/16:01:11.823873,1.10203278065,-0.178649559617,-1.53342852873
2019/02/15/16:01:11.934951,1.10203278065,-0.178649559617,-1.53182277608
2019/02/15/16:01:12.051753,1.10203278065,-0.178649559617,-1.52941421369
2019/02/15/16:01:12.161539,1.10203278065,-0.178649559617,-1.52402118045
