time,.x,.y,.theta
2019/02/15/16:01:21.510896,25.65334207,-100.29119717,-1.41652643384
2019/02/15/16:01:21.596411,25.65334237,-100.2911987,-1.39945703954
2019/02/15/16:01:21.706350,25.65334259,-100.29119962,-1.38149761699
2019/02/15/16:01:21.807720,25.65334275,-100.29120112,-1.36160087831
2019/02/15/16:01:21.925032,25.65334304,-100.2912022,-1.35163506527
2019/02/15/16:01:22.034560,25.65334317,-100.29120309,-1.35039589667
2019/02/15/16:01:22.150105,25.6533435,-100.29120424,-1.35833717508
2019/02/15/16:01:22.259373,25.65334362,-100.29120524,-1.37264886664
2019/02/15/16:01:22.376397,25.6533439,-100.29120606,-1.38671621322
2019/02/15/16:01:22.471373,25.65334422,-100.29120727,-1.39436068238
2019/02/15/16:01:22.622973,25.6533442,-100.29120827,-1.39329608396
2019/02/15/16:01:22.732406,25.65334458,-100.29120987,-1.37601723208
2019/02/15/16:01:22.850778,25.65334459,-100.29121108,-1.362717941
2019/02/15/16:01:22.956200,25.6533445,-100.29121212,-1.3535723814
2019/02/15/16:01:23.057688,25.65334478,-100.29121318,-1.35278701536
2019/02/15/16:01:23.157449,25.65334453,-100.29121419,-1.35694088001
2019/02/15/16:01:23.274897,25.6533448,-100.29121528,-1.36369532092
2019/02/15/16:01:23.384413,25.65334523,-100.29121684,-1.37062419884
2019/02/15/16:01:23.487557,25.65334549,-100.29121802,-1.37524930974
2019/02/15/16:01:23.576442,25.6533455,-100.29121881,-1.3778149986
2019/02/15/16:01:23.676404,25.65334571,-100.29121975,-1.37861780835
2019/02/15/16:01:23.785807,25.65334586,-100.2912213,-1.37741352715
2019/02/15/16:01:23.906208,25.65334613,-100.29122242,-1.37406247225
2019/02/15/16:01:24.006981,25.6533464,-100.29122381,-1.37017039629
2019/02/15/16:01:24.107631,25.65334662,-100.29122486,-1.36671467917
2019/02/15/16:01:24.226547,25.65334677,-100.29122614,-1.36280515951
2019/02/15/16:01:24.336342,25.65334702,-100.29122737,-1.36205468087
2019/02/15/16:01:24.454378,25.65334702,-100.29122853,-1.36931525544
2019/02/15/16:01:24.597965,25.65334755,-100.29122959,-1.38223065193
2019/02/15/16:01:24.707290,25.65334793,-100.29123112,-1.39647256869
2019/02/15/16:01:24.826080,25.65334845,-100.29123222,-1.40031231355
2019/02/15/16:01:24.935974,25.65334871,-100.29123346,-1.39601876613
2019/02/15/16:01:25.052287,25.65334929,-100.29123379,-1.38519767908
2019/02/15/16:01:25.160001,25.65334938,-100.29123514,-1.37458618277
2019/02/15/16:01:25.279224,25.65334964,-100.2912363,-1.3685822205
2019/02/15/16:01:25.383254,25.65334999,-100.29123777,-1.36933269914
2019/02/15/16:01:25.472483,25.65335029,-100.29123882,-1.37593001358
2019/02/15/16:01:25.631298,25.65335063,-100.29123997,-1.38423774287
2019/02/15/16:01:25.736979,25.65335111,-100.29124157,-1.39394176723
2019/02/15/16:01:25.857189,25.65335134,-100.29124269,-1.39188234519
2019/02/15/16:01:25.957391,25.6533512,-100.29124424,-1.37935084329
2019/02/15/16:01:26.076234,25.65335143,-100.29124529,-1.36619110181
2019/02/15/16:01:26.185296,25.65335163,-100.29124694,-1.35126848122
2019/02/15/16:01:26.299924,25.65335191,-100.29124807,-1.34386835704
2019/02/15/16:01:26.410721,25.65335225,-100.29124906,-1.34617212406
2019/02/15/16:01:26.510705,25.65335259,-100.29125023,-1.35852905579
2019/02/15/16:01:26.593786,25.65335285,-100.29125169,-1.37243940906
2019/02/15/16:01:26.700205,25.6533531,-100.2912526,-1.38334771462
2019/02/15/16:01:26.809529,25.65335324,-100.2912536,-1.38989269795
2019/02/15/16:01:26.930257,25.65335354,-100.29125472,-1.38586093922
2019/02/15/16:01:27.037411,25.65335384,-100.29125537,-1.37017039629
2019/02/15/16:01:27.155553,25.65335413,-100.29125644,-1.35140816399
2019/02/15/16:01:27.258023,25.6533546,-100.29125753,-1.32941698271
2019/02/15/16:01:27.375200,25.6533547,-100.29125846,-1.31749640983
2019/02/15/16:01:27.473179,25.65335506,-100.29125964,-1.31405813642
2019/02/15/16:01:27.631818,25.65335476,-100.29126081,-1.31908471878
2019/02/15/16:01:27.737376,25.65335525,-100.29126244,-1.33863231711
2019/02/15/16:01:27.856478,25.65335549,-100.29126394,-1.35385161378
2019/02/15/16:01:27.963799,25.65335558,-100.2912649,-1.36624343292
2019/02/15/16:01:28.082041,25.65335588,-100.29126595,-1.36994349501
2019/02/15/16:01:28.184357,25.65335585,-100.29126732,-1.36482969415
2019/02/15/16:01:28.300401,25.65335612,-100.29126835,-1.3548289937
2019/02/15/16:01:28.409333,25.65335663,-100.29127016,-1.34128522448
2019/02/15/16:01:28.554276,25.65335694,-100.29127133,-1.32999302433
2019/02/15/16:01:28.657694,25.6533567,-100.29127301,-1.32107436601
2019/02/15/16:01:28.778315,25.65335688,-100.29127454,-1.32030644367
2019/02/15/16:01:28.880273,25.65335722,-100.29127582,-1.32625794168
2019/02/15/16:01:28.982311,25.65335742,-100.29127739,-1.33470535374
2019/02/15/16:01:29.084352,25.6533577,-100.29127851,-1.34491551176
2019/02/15/16:01:29.202442,25.65335822,-100.29127983,-1.3514430514
2019/02/15/16:01:29.305820,25.65335852,-100.29128113,-1.35381672638
2019/02/15/16:01:29.407670,25.65335828,-100.29128206,-1.35343269863
2019/02/15/16:01:29.539107,25.65335852,-100.29128318,-1.35086714293
2019/02/15/16:01:29.656566,25.65335898,-100.29128396,-1.34666081402
2019/02/15/16:01:29.758499,25.65335935,-100.29128533,-1.34399046295
2019/02/15/16:01:29.860212,25.65335961,-100.29128641,-1.34475851845
2019/02/15/16:01:29.976996,25.65335983,-100.29128717,-1.34824912297
2019/02/15/16:01:30.077809,25.65336013,-100.29128842,-1.35383417008
2019/02/15/16:01:30.185794,25.65336022,-100.29129003,-1.35786592882
2019/02/15/16:01:30.305109,25.65336048,-100.2912912,-1.36037915342
2019/02/15/16:01:30.405447,25.65336101,-100.29129282,-1.36132164593
2019/02/15/16:01:30.538701,25.65336125,-100.29129388,-1.36041404082
2019/02/15/16:01:30.655683,25.65336106,-100.29129517,-1.35821493601
2019/02/15/16:01:30.763558,25.65336097,-100.29129682,-1.35872106967
2019/02/15/16:01:30.881464,25.65336119,-100.29129798,-1.36167065312
2019/02/15/16:01:30.982045,25.65336136,-100.29129951,-1.36687180565
2019/02/15/16:01:31.082891,25.65336158,-100.29130061,-1.37294554272
2019/02/15/16:01:31.199808,25.65336172,-100.29130195,-1.37976975844
2019/02/15/16:01:31.308098,25.65336197,-100.29130321,-1.38467410172
2019/02/15/16:01:31.426981,25.65336209,-100.29130416,-1.38554681943
2019/02/15/16:01:31.577504,25.65336231,-100.29130545,-1.38329538351
2019/02/15/16:01:31.686323,25.6533624,-100.29130746,-1.37914138571
2019/02/15/16:01:31.799874,25.65336264,-100.29130899,-1.37811167469
2019/02/15/16:01:31.911587,25.65336288,-100.29131032,-1.37975231474
2019/02/15/16:01:32.028282,25.65336289,-100.2913114,-1.38448208785
2019/02/15/16:01:32.137582,25.65336309,-100.29131274,-1.39228381664
2019/02/15/16:01:32.256632,25.65336365,-100.29131373,-1.40113256699
2019/02/15/16:01:32.360787,25.6533637,-100.29131488,-1.4103827888
2019/02/15/16:01:32.467950,25.65336388,-100.29131608,-1.41668342715
2019/02/15/16:01:32.552198,25.65336395,-100.29131738,-1.42075007329
2019/02/15/16:01:32.643294,25.65336412,-100.2913184,-1.42155288304
2019/02/15/16:01:32.756787,25.65336451,-100.29131908,-1.41987735558
2019/02/15/16:01:32.874264,25.65336473,-100.29132038,-1.41486835009
2019/02/15/16:01:32.982976,25.65336501,-100.29132162,-1.40930074667
2019/02/15/16:01:33.100142,25.65336521,-100.2913229,-1.40570534679
2019/02/15/16:01:33.208579,25.65336548,-100.29132391,-1.40621148045
2019/02/15/16:01:33.326498,25.65336569,-100.29132513,-1.41111582374
2019/02/15/16:01:33.430100,25.65336597,-100.29132682,-1.41762591967
2019/02/15/16:01:33.572540,25.65336619,-100.29132801,-1.42233838224
2019/02/15/16:01:33.677244,25.65336621,-100.29132948,-1.42270483313
2019/02/15/16:01:33.786324,25.65336643,-100.29133051,-1.41759103226
2019/02/15/16:01:33.905623,25.65336659,-100.29133174,-1.41059224638
2019/02/15/16:01:34.006979,25.65336668,-100.29133304,-1.40666528301
2019/02/15/16:01:34.107034,25.65336686,-100.29133421,-1.41050502787
2019/02/15/16:01:34.224101,25.65336694,-100.29133551,-1.41966803117
2019/02/15/16:01:34.333531,25.65336717,-100.29133683,-1.43160604774
2019/02/15/16:01:34.450547,25.65336731,-100.29133826,-1.43867460844
2019/02/15/16:01:34.590895,25.65336743,-100.29133984,-1.43822080588
2019/02/15/16:01:34.704613,25.65336768,-100.29134153,-1.42380445211
2019/02/15/16:01:34.807891,25.65336781,-100.29134296,-1.4079044516
2019/02/15/16:01:34.926661,25.65336797,-100.29134418,-1.39444803405
2019/02/15/16:01:35.027191,25.6533679,-100.29134531,-1.38535480556
2019/02/15/16:01:35.130240,25.65336809,-100.29134652,-1.38683831913
2019/02/15/16:01:35.232629,25.65336848,-100.29134779,-1.3953206186
2019/02/15/16:01:35.348954,25.6533687,-100.29134898,-1.40919595131
2019/02/15/16:01:35.459405,25.65336912,-100.29135016,-1.42726016922
