time,.x,.y,.z
2018/10/24/17:20:25.032909,0.0659999996424,-0.0689999982715,-0.0260000005364
2018/10/24/17:20:25.177009,0.0659999996424,-0.0759999975562,-0.0240000002086
2018/10/24/17:20:25.327164,0.0689999982715,-0.0759999975562,-0.0219999998808
2018/10/24/17:20:25.483650,0.0599999986589,-0.0710000023246,-0.0270000007004
2018/10/24/17:20:25.630992,0.0640000030398,-0.0719999969006,-0.0370000004768
2018/10/24/17:20:25.782740,0.0630000010133,-0.0799999982119,-0.0390000008047
2018/10/24/17:20:25.933600,0.0689999982715,-0.0939999967813,-0.0280000008643
2018/10/24/17:20:26.080532,0.0689999982715,-0.0949999988079,-0.0240000002086
2018/10/24/17:20:26.231495,0.0540000014007,-0.0750000029802,-0.0250000003725
2018/10/24/17:20:26.381565,0.0480000004172,-0.0719999969006,-0.0189999993891
2018/10/24/17:20:26.530597,0.0430000014603,-0.082999996841,-0.019999999553
2018/10/24/17:20:26.681651,0.0500000007451,-0.0869999974966,-0.0250000003725
2018/10/24/17:20:26.826376,0.0529999993742,-0.082000002265,-0.0189999993891
2018/10/24/17:20:26.976757,0.0520000010729,-0.0810000002384,-0.0209999997169
2018/10/24/17:20:27.126671,0.0540000014007,-0.082999996841,-0.0280000008643
2018/10/24/17:20:27.283441,0.0610000006855,-0.0769999995828,-0.019999999553
2018/10/24/17:20:27.431026,0.0560000017285,-0.0630000010133,-0.00899999961257
2018/10/24/17:20:27.582224,0.0640000030398,-0.0599999986589,-0.0120000001043
2018/10/24/17:20:27.732314,0.0649999976158,-0.0710000023246,-0.0280000008643
2018/10/24/17:20:27.876051,0.0560000017285,-0.0729999989271,-0.0329999998212
2018/10/24/17:20:28.030342,0.0509999990463,-0.0780000016093,-0.0280000008643
2018/10/24/17:20:28.181852,0.0489999987185,-0.0810000002384,-0.0179999992251
2018/10/24/17:20:28.331677,0.0570000000298,-0.0839999988675,-0.0109999999404
2018/10/24/17:20:28.476516,0.0630000010133,-0.0740000009537,-0.00899999961257
2018/10/24/17:20:28.626548,0.0599999986589,-0.0659999996424,-0.00899999961257
2018/10/24/17:20:28.776627,0.0520000010729,-0.0670000016689,-0.0170000009239
2018/10/24/17:20:28.933316,0.0529999993742,-0.0769999995828,-0.0329999998212
2018/10/24/17:20:29.081007,0.0480000004172,-0.0750000029802,-0.0370000004768
2018/10/24/17:20:29.232182,0.0410000011325,-0.082000002265,-0.0219999998808
2018/10/24/17:20:29.383395,0.0439999997616,-0.0839999988675,-0.00499999988824
2018/10/24/17:20:29.529976,0.0480000004172,-0.0839999988675,-0.00200000009499
2018/10/24/17:20:29.681412,0.0480000004172,-0.0769999995828,-0.0130000002682
2018/10/24/17:20:29.831304,0.0489999987185,-0.0750000029802,-0.0189999993891
2018/10/24/17:20:29.980578,0.0489999987185,-0.082999996841,-0.0189999993891
2018/10/24/17:20:30.130401,0.0520000010729,-0.0949999988079,-0.0189999993891
2018/10/24/17:20:30.280742,0.0590000003576,-0.0939999967813,-0.0230000000447
2018/10/24/17:20:30.426659,0.0570000000298,-0.0850000008941,-0.0240000002086
2018/10/24/17:20:30.576794,0.0520000010729,-0.0810000002384,-0.0209999997169
2018/10/24/17:20:30.733192,0.0489999987185,-0.0909999981523,-0.019999999553
2018/10/24/17:20:30.879797,0.0570000000298,-0.10000000149,-0.0209999997169
2018/10/24/17:20:31.031205,0.0630000010133,-0.105999998748,-0.019999999553
2018/10/24/17:20:31.180038,0.0590000003576,-0.101999998093,-0.0219999998808
2018/10/24/17:20:31.331599,0.0529999993742,-0.0949999988079,-0.0170000009239
2018/10/24/17:20:31.481658,-0.00700000021607,-0.148000001907,-0.00899999961257
2018/10/24/17:20:31.630722,-0.0890000015497,-0.238000005484,-0.0140000004321
2018/10/24/17:20:31.781209,-0.178000003099,-0.319999992847,-0.0379999987781
2018/10/24/17:20:31.932127,-0.256999999285,-0.418000012636,-0.0370000004768
2018/10/24/17:20:32.076940,-0.305999994278,-0.486999988556,0.00999999977648
2018/10/24/17:20:32.226725,-0.356000006199,-0.550000011921,0.0289999991655
2018/10/24/17:20:32.383239,-0.386999994516,-0.612999975681,0.0010000000475
2018/10/24/17:20:32.529721,-0.428999990225,-0.674000024796,-0.0209999997169
2018/10/24/17:20:32.681217,-0.470999985933,-0.72000002861,-0.019999999553
2018/10/24/17:20:32.830010,-0.442999988794,-0.810000002384,-0.0149999996647
2018/10/24/17:20:32.981645,-0.404000014067,-0.887000024319,-0.0250000003725
2018/10/24/17:20:33.132159,-0.404000014067,-0.925000011921,-0.0289999991655
2018/10/24/17:20:33.281630,-0.407999992371,-0.943000018597,-0.0209999997169
2018/10/24/17:20:33.430458,-0.398000001907,-0.962000012398,-0.00899999961257
2018/10/24/17:20:33.580636,-0.374000012875,-1.00899994373,-0.0179999992251
2018/10/24/17:20:33.730730,-0.358999997377,-1.04400002956,-0.0370000004768
2018/10/24/17:20:33.881038,-0.360000014305,-1.04100000858,-0.0410000011325
2018/10/24/17:20:34.033597,-0.398999989033,-1.05799996853,-0.0250000003725
2018/10/24/17:20:34.183354,-0.381999999285,-1.07099997997,-0.019999999553
2018/10/24/17:20:34.329796,-0.375,-1.09200000763,-0.0189999993891
2018/10/24/17:20:34.481306,-0.363999992609,-1.11699998379,-0.0370000004768
2018/10/24/17:20:34.630040,-0.340999990702,-1.14600002766,-0.0509999990463
2018/10/24/17:20:34.781855,-0.280999988317,-1.1629999876,-0.0379999987781
2018/10/24/17:20:34.932696,-0.263999998569,-1.17499995232,-0.035000000149
2018/10/24/17:20:35.077361,-0.259000003338,-1.18700003624,-0.0529999993742
2018/10/24/17:20:35.231854,-0.24699999392,-1.19000005722,-0.0590000003576
2018/10/24/17:20:35.376837,-0.224000006914,-1.22000002861,-0.0480000004172
2018/10/24/17:20:35.526793,-0.20000000298,-1.23300004005,-0.0410000011325
2018/10/24/17:20:35.676798,-0.162000000477,-1.24699997902,-0.0390000008047
2018/10/24/17:20:35.833259,-0.149000003934,-1.25899994373,-0.0399999991059
2018/10/24/17:20:35.982311,-0.108000002801,-1.25899994373,-0.0500000007451
2018/10/24/17:20:36.133307,-0.0839999988675,-1.26999998093,-0.0480000004172
2018/10/24/17:20:36.280050,-0.0520000010729,-1.26499998569,-0.0529999993742
2018/10/24/17:20:36.431832,-0.0359999984503,-1.26800000668,-0.070000000298
2018/10/24/17:20:36.581532,-0.0130000002682,-1.25199997425,-0.0689999982715
2018/10/24/17:20:36.731646,0.00300000002608,-1.26100003719,-0.0439999997616
2018/10/24/17:20:36.881859,0.0130000002682,-1.26900005341,-0.0399999991059
2018/10/24/17:20:37.026730,0.019999999553,-1.26600003242,-0.0579999983311
2018/10/24/17:20:37.180561,0.0750000029802,-1.25699996948,-0.0540000014007
2018/10/24/17:20:37.331055,0.097999997437,-1.25899994373,-0.0460000000894
2018/10/24/17:20:37.483218,0.115999996662,-1.26499998569,-0.0529999993742
2018/10/24/17:20:37.633664,0.141000002623,-1.25600004196,-0.0630000010133
2018/10/24/17:20:37.780488,0.158999994397,-1.24899995327,-0.0509999990463
2018/10/24/17:20:37.931366,0.181999996305,-1.24100005627,-0.0480000004172
2018/10/24/17:20:38.080541,0.204999998212,-1.21700000763,-0.0579999983311
2018/10/24/17:20:38.232880,0.216000005603,-1.21399998665,-0.0689999982715
2018/10/24/17:20:38.377870,0.247999995947,-1.20000004768,-0.0769999995828
2018/10/24/17:20:38.532192,0.25799998641,-1.20200002193,-0.0860000029206
2018/10/24/17:20:38.680984,0.284999996424,-1.18700003624,-0.0810000002384
2018/10/24/17:20:38.831206,0.316000014544,-1.16900002956,-0.0759999975562
2018/10/24/17:20:38.980778,0.340000003576,-1.14600002766,-0.0759999975562
2018/10/24/17:20:39.126673,0.354999989271,-1.13300001621,-0.0750000029802
2018/10/24/17:20:39.283193,0.358999997377,-1.12600004673,-0.0769999995828
2018/10/24/17:20:39.433985,0.38299998641,-1.1210000515,-0.0860000029206
2018/10/24/17:20:39.581460,0.404000014067,-1.09899997711,-0.0920000001788
2018/10/24/17:20:39.731295,0.428999990225,-1.08800005913,-0.10000000149
2018/10/24/17:20:39.882625,0.455000013113,-1.09599995613,-0.0869999974966
2018/10/24/17:20:40.032609,0.476000010967,-1.09300005436,-0.0799999982119
2018/10/24/17:20:40.177716,0.510999977589,-1.08099997044,-0.0670000016689
2018/10/24/17:20:40.331857,0.538999974728,-1.07899999619,-0.0540000014007
2018/10/24/17:20:40.481191,0.560000002384,-1.06200003624,-0.0610000006855
2018/10/24/17:20:40.630684,0.565999984741,-1.06900000572,-0.0920000001788
