time,.x,.y,.z
2018/10/24/17:22:36.473830,-0.00401700008661,0.0608960017562,0.0253340005875
2018/10/24/17:22:36.628196,0.0606780014932,0.0320000015199,0.0209749992937
2018/10/24/17:22:36.779959,0.0978270024061,-0.0527740009129,0.0184220001101
2018/10/24/17:22:36.925074,0.0609109997749,-0.0971620008349,0.0291799996048
2018/10/24/17:22:37.075016,-0.0357099995017,-0.0303370002657,0.0271760001779
2018/10/24/17:22:37.227996,-0.105933003128,0.0639339983463,-0.00232600001618
2018/10/24/17:22:37.378193,-0.0667510032654,0.0920500010252,-0.0170060005039
2018/10/24/17:22:37.528226,0.0279680006206,0.0370550006628,-0.00935500022024
2018/10/24/17:22:37.682289,0.0509679988027,-0.0508730001748,-0.00187999999616
2018/10/24/17:22:37.830286,0.0162279997021,-0.105563998222,-0.00915499962866
2018/10/24/17:22:37.976285,0.00347299990244,-0.0368289984763,-0.0397589989007
2018/10/24/17:22:38.127316,0.0167410001159,0.0844840034842,-0.0295909997076
2018/10/24/17:22:38.277921,0.0155600002035,0.108955003321,-0.00169299996924
2018/10/24/17:22:38.429080,-0.000545000017155,-0.00802499987185,-0.0190260000527
2018/10/24/17:22:38.580569,-0.041985001415,-0.106995999813,-0.0336650013924
2018/10/24/17:22:38.726273,-0.0411930009723,-0.0655260011554,-0.016302999109
2018/10/24/17:22:38.879557,0.0259119998664,0.0244270004332,0.00374999991618
2018/10/24/17:22:39.029508,0.0418290011585,0.0456979982555,0.00401300005615
2018/10/24/17:22:39.174743,0.0124289998785,0.00102900003549,-0.00385800004005
2018/10/24/17:22:39.324707,-0.00930500030518,0.0080260001123,0.00428699981421
2018/10/24/17:22:39.475014,0.0265870001167,0.0544900000095,0.0121640004218
2018/10/24/17:22:39.632300,0.0404409989715,0.0127929998562,0.0108709996566
2018/10/24/17:22:39.777658,-0.0092040002346,-0.0940819978714,0.00729400012642
2018/10/24/17:22:39.929476,-0.0440020002425,-0.0936440005898,-0.0183979999274
2018/10/24/17:22:40.079436,-0.0299679990858,0.0604179985821,-0.0231880005449
2018/10/24/17:22:40.228126,0.00914699956775,0.141081005335,0.00504599977285
2018/10/24/17:22:40.379583,0.000990999978967,0.0363649986684,0.0132750002667
2018/10/24/17:22:40.525295,-0.0349140018225,-0.109247997403,0.00108099996578
2018/10/24/17:22:40.675676,-0.024529999122,-0.083026997745,0.00585599988699
2018/10/24/17:22:40.828468,0.043358001858,0.0348259992898,0.0299609992653
2018/10/24/17:22:40.978772,0.0616809986532,0.0638170018792,0.040555998683
2018/10/24/17:22:41.128849,0.0261160004884,0.00957399979234,0.0144009999931
2018/10/24/17:22:41.279145,-0.0146679999307,0.00666100019589,0.00885200034827
2018/10/24/17:22:41.429156,-0.0504270009696,0.0373939983547,0.0242229998112
2018/10/24/17:22:41.580281,-0.0633520036936,-0.0401270017028,0.0113709997386
2018/10/24/17:22:41.731475,-0.0447189994156,-0.133982002735,-0.0153820002452
2018/10/24/17:22:41.878319,0.0231379996985,-0.0631349980831,-0.0315460003912
2018/10/24/17:22:42.029542,0.093787997961,0.114578999579,-0.0188340004534
2018/10/24/17:22:42.180820,0.0822089985013,0.13461099565,0.00120900000911
2018/10/24/17:22:42.325439,-0.0366000011563,0.058561000973,-0.0100260004401
2018/10/24/17:22:42.475591,-0.0835490003228,0.319615989923,0.0219950005412
2018/10/24/17:22:42.628756,0.0422349981964,0.439949005842,0.0642229989171
2018/10/24/17:22:42.781044,0.0491430014372,-0.0667759999633,0.0944629982114
2018/10/24/17:22:42.932135,-0.00304399989545,-0.310196995735,0.12275300175
2018/10/24/17:22:43.079194,-0.0776090025902,-0.173217996955,0.120622999966
2018/10/24/17:22:43.229107,-0.111078001559,-0.0546290017664,0.130303993821
2018/10/24/17:22:43.379338,-0.0338140018284,0.142306998372,0.136708006263
2018/10/24/17:22:43.529360,0.0295829996467,0.167272001505,0.147744998336
2018/10/24/17:22:43.679688,-0.0368539988995,0.00985299982131,0.116571001709
2018/10/24/17:22:43.830391,-0.00169399997685,-0.125031992793,0.110449999571
2018/10/24/17:22:43.980877,-0.0510939992964,-0.152528002858,0.14142100513
2018/10/24/17:22:44.125366,-0.0689549967647,-0.137094005942,0.146952003241
2018/10/24/17:22:44.275816,0.00651599979028,0.169686004519,0.126279994845
2018/10/24/17:22:44.429162,0.0410589985549,0.190933004022,0.0874319970608
2018/10/24/17:22:44.580128,0.0927499979734,-0.0234500002116,0.062185999006
2018/10/24/17:22:44.724722,-0.0273419991136,-0.0232590008527,0.085635997355
2018/10/24/17:22:44.874796,-0.0283300001174,-0.139122992754,0.0797260031104
2018/10/24/17:22:45.031559,-0.0667340010405,-0.0234489999712,0.073113001883
2018/10/24/17:22:45.175458,-0.0339189991355,-0.0177280008793,0.0943050011992
2018/10/24/17:22:45.330786,-0.00021199999901,0.109802998602,0.131285995245
