time,.x,.y,.z
2018/10/24/17:26:24.822656,-0.0189999993891,0.0179999992251,0.00899999961257
2018/10/24/17:26:24.973850,0.00400000018999,0.00700000021607,0.00899999961257
2018/10/24/17:26:25.119271,0.0120000001043,0.00600000005215,0.00800000037998
2018/10/24/17:26:25.268910,0.00200000009499,0.00700000021607,-0.00600000005215
2018/10/24/17:26:25.423366,-0.00700000021607,-0.0010000000475,-0.0320000015199
2018/10/24/17:26:25.573263,-0.00999999977648,-0.0130000002682,-0.035000000149
2018/10/24/17:26:25.717798,-0.00600000005215,-0.0219999998808,-0.00600000005215
2018/10/24/17:26:25.874670,-0.00899999961257,-0.0170000009239,0.0149999996647
2018/10/24/17:26:26.018115,-0.0140000004321,-0.0010000000475,0.00999999977648
2018/10/24/17:26:26.174913,-0.00600000005215,-0.00499999988824,-0.0140000004321
2018/10/24/17:26:26.319319,-0.00600000005215,-0.0260000005364,-0.0240000002086
2018/10/24/17:26:26.472386,-0.019999999553,-0.0329999998212,-0.0189999993891
2018/10/24/17:26:26.623786,-0.0329999998212,-0.0189999993891,-0.00600000005215
2018/10/24/17:26:26.768700,-0.0340000018477,0.00600000005215,0.0
2018/10/24/17:26:26.922606,-0.0219999998808,0.00899999961257,0.00700000021607
2018/10/24/17:26:27.072844,-0.0170000009239,-0.00400000018999,0.00400000018999
2018/10/24/17:26:27.222449,-0.0140000004321,-0.00400000018999,-0.0109999999404
2018/10/24/17:26:27.367699,-0.0149999996647,0.0109999999404,-0.0230000000447
2018/10/24/17:26:27.524066,-0.0130000002682,0.0219999998808,-0.0120000001043
2018/10/24/17:26:27.667589,-0.0120000001043,0.00300000002608,-0.00700000021607
2018/10/24/17:26:27.822813,-0.00200000009499,-0.0149999996647,-0.0130000002682
2018/10/24/17:26:27.972909,-0.00899999961257,-0.0140000004321,-0.00899999961257
2018/10/24/17:26:28.123157,-0.0230000000447,0.0010000000475,0.00200000009499
2018/10/24/17:26:28.267977,-0.0250000003725,0.0109999999404,0.00300000002608
2018/10/24/17:26:28.418049,0.0,0.00200000009499,-0.00999999977648
2018/10/24/17:26:28.568141,0.0149999996647,-0.0130000002682,-0.0240000002086
2018/10/24/17:26:28.718297,0.00499999988824,-0.0149999996647,-0.0270000007004
2018/10/24/17:26:28.874805,-0.00899999961257,-0.00499999988824,-0.01600000076
2018/10/24/17:26:29.021203,-0.00700000021607,-0.00499999988824,-0.00200000009499
2018/10/24/17:26:29.172516,0.0109999999404,-0.0189999993891,0.00600000005215
2018/10/24/17:26:29.323702,0.0120000001043,-0.019999999553,0.00200000009499
2018/10/24/17:26:29.473869,-0.00400000018999,0.00300000002608,-0.00499999988824
2018/10/24/17:26:29.622686,-0.0130000002682,0.00999999977648,-0.0179999992251
2018/10/24/17:26:29.771633,-0.0120000001043,-0.00200000009499,-0.0240000002086
2018/10/24/17:26:29.921734,-0.0109999999404,0.00400000018999,-0.0170000009239
2018/10/24/17:26:30.073020,-0.00999999977648,0.0140000004321,0.00400000018999
2018/10/24/17:26:30.218974,-0.00999999977648,0.00800000037998,0.00600000005215
2018/10/24/17:26:30.375489,0.00200000009499,-0.0219999998808,-0.0260000005364
2018/10/24/17:26:30.522254,-0.00600000005215,-0.0260000005364,-0.0410000011325
2018/10/24/17:26:30.672476,-0.0250000003725,-0.00200000009499,-0.00200000009499
2018/10/24/17:26:30.822385,-0.0439999997616,0.0219999998808,0.0260000005364
2018/10/24/17:26:30.973581,-0.0280000008643,0.00600000005215,0.00300000002608
2018/10/24/17:26:31.123976,-0.00499999988824,-0.0189999993891,-0.0299999993294
2018/10/24/17:26:31.273999,0.0130000002682,-0.0240000002086,-0.0219999998808
2018/10/24/17:26:31.422869,-0.00999999977648,-0.00200000009499,0.00800000037998
2018/10/24/17:26:31.571825,-0.0309999994934,0.0179999992251,0.00400000018999
2018/10/24/17:26:31.721950,-0.0439999997616,-0.01600000076,-0.0149999996647
2018/10/24/17:26:31.873240,-0.207000002265,-0.177000001073,0.00300000002608
2018/10/24/17:26:32.023298,-0.340000003576,-0.360000014305,-0.0299999993294
2018/10/24/17:26:32.168417,-0.53100001812,-0.524999976158,-0.0579999983311
2018/10/24/17:26:32.324683,-0.689999997616,-0.680999994278,0.0010000000475
2018/10/24/17:26:32.474701,-0.712000012398,-0.876999974251,0.0680000036955
2018/10/24/17:26:32.622345,-0.769999980927,-0.93900001049,0.070000000298
2018/10/24/17:26:32.773903,-0.731000006199,-0.985000014305,0.00999999977648
2018/10/24/17:26:32.924282,-0.670000016689,-1.0340000391,-0.0359999984503
