time,.x,.y,.z
2018/10/24/17:21:48.883520,0.0654359981418,0.0239899996668,0.0122370002791
2018/10/24/17:21:49.032304,0.075488999486,0.0198960006237,0.0169869996607
2018/10/24/17:21:49.181035,0.0171939991415,0.012264999561,0.0123460004106
2018/10/24/17:21:49.331558,-0.0351100005209,0.00989999994636,-0.00287800002843
2018/10/24/17:21:49.482955,-0.0520990006626,0.00147699995432,-0.0127459997311
2018/10/24/17:21:49.631754,-0.0369790010154,-0.0102129997686,-0.0172359999269
2018/10/24/17:21:49.781924,0.00467000016943,-0.0236169993877,-0.010556999594
2018/10/24/17:21:49.931853,0.0370149984956,-0.0218460001051,0.00894599966705
2018/10/24/17:21:50.081843,0.0295189991593,0.00376900006086,0.013643999584
2018/10/24/17:21:50.230973,0.0226700007915,0.0138109996915,0.0130869997665
2018/10/24/17:21:50.381291,-0.00883200019598,0.00223500002176,0.0319270007312
2018/10/24/17:21:50.532474,-0.0454020015895,-0.00817999988794,0.038245998323
2018/10/24/17:21:50.678355,-0.0526160001755,0.00484299985692,0.0393109992146
2018/10/24/17:21:50.827314,-0.0067529999651,0.0179219990969,0.0464570000768
2018/10/24/17:21:50.977381,0.0446369983256,0.00473499996588,0.0434940010309
2018/10/24/17:21:51.127673,0.0482430011034,-0.0313270017505,0.0444860011339
2018/10/24/17:21:51.283968,0.0161329992115,-0.0392739996314,0.0454990006983
2018/10/24/17:21:51.434010,-0.000353000010364,-0.0192380007356,0.0510499998927
2018/10/24/17:21:51.577839,-0.0397569984198,0.0272010006011,0.0573569983244
2018/10/24/17:21:51.731870,-0.0455130003393,0.0307270009071,0.0409869998693
2018/10/24/17:21:51.881946,-0.018225999549,0.0336089991033,0.0253079999238
2018/10/24/17:21:52.034030,0.0413970015943,0.026502000168,0.00793099962175
2018/10/24/17:21:52.181925,0.0462570004165,-0.0109919998795,0.00135999999475
2018/10/24/17:21:52.331051,0.00927800033242,-0.0483830012381,-0.00935800001025
2018/10/24/17:21:52.480969,-0.0360970012844,-0.0484500005841,-0.01938899979
2018/10/24/17:21:52.631187,-0.0557669997215,-0.0225089993328,-0.0158029999584
2018/10/24/17:21:52.782419,-0.014751999639,0.0181249994785,-0.00746699981391
2018/10/24/17:21:52.931289,0.0402779988945,0.036247998476,-0.00343999988399
2018/10/24/17:21:53.082460,0.0542730018497,0.0385399982333,0.00204499997199
2018/10/24/17:21:53.232746,0.01070600003,0.0237610004842,0.0029349999968
2018/10/24/17:21:53.381494,-0.0198509991169,-0.0152949998155,-0.00449799979106
2018/10/24/17:21:53.530305,-0.0403520017862,-0.0476640015841,-0.00644699996337
2018/10/24/17:21:53.681691,-0.0243120007217,-0.0670799985528,-0.0165650006384
2018/10/24/17:21:53.828590,0.0036530001089,-0.0154489995912,-0.0247200001031
2018/10/24/17:21:53.979335,0.0185579992831,0.0580709986389,-0.0194479990751
2018/10/24/17:21:54.135276,-0.0131839998066,0.140680998564,-0.00255300011486
2018/10/24/17:21:54.282052,0.0825930014253,0.254833012819,0.00706399977207
2018/10/24/17:21:54.431921,0.0482139997184,0.284076988697,0.0295599997044
2018/10/24/17:21:54.582309,-0.0271220002323,-0.0666339993477,0.0555230006576
2018/10/24/17:21:54.733715,-0.0839340016246,-0.26260098815,0.0454460009933
2018/10/24/17:21:54.881321,-0.104175999761,-0.225118994713,0.0606569983065
2018/10/24/17:21:55.032633,-0.00701599987224,-0.00657700002193,0.068630002439
2018/10/24/17:21:55.183880,0.0602749995887,0.129775002599,0.107593998313
2018/10/24/17:21:55.328629,0.0274550002068,0.0919969975948,0.128062993288
2018/10/24/17:21:55.478727,0.0475029982626,-0.0196759998798,0.105765998363
2018/10/24/17:21:55.628825,-0.064480997622,-0.107107996941,0.11575499922
2018/10/24/17:21:55.786486,-0.0997150018811,-0.0546360015869,0.122445002198
2018/10/24/17:21:55.931977,0.00332999997772,0.0446709990501,0.112521998584
2018/10/24/17:21:56.082087,0.0601699985564,0.102549999952,0.120154000819
2018/10/24/17:21:56.232240,0.0166510008276,0.0427450016141,0.127988994122
2018/10/24/17:21:56.382423,-0.0149100003764,-0.104840002954,0.127147004008
2018/10/24/17:21:56.534751,-0.0341980010271,-0.104007996619,0.153755992651
2018/10/24/17:21:56.679496,-0.037284001708,-0.0523069985211,0.177652999759
2018/10/24/17:21:56.832692,-0.00318900006823,-0.000682000012603,0.147422999144
2018/10/24/17:21:56.983879,-0.0479260012507,0.0599969998002,0.150509998202
2018/10/24/17:21:57.132909,-0.0219480004162,0.0159109998494,0.166804999113
2018/10/24/17:21:57.281785,0.029083000496,-0.0469180010259,0.165406003594
2018/10/24/17:21:57.431927,0.0125740002841,-0.0746319964528,0.156473994255
2018/10/24/17:21:57.583326,-0.020306000486,-0.0341080017388,0.159300997853
2018/10/24/17:21:57.728186,-0.0889160037041,0.0210650004447,0.161836996675
2018/10/24/17:21:57.884480,-0.080445997417,0.0152869997546,0.119428001344
2018/10/24/17:21:58.031252,-0.0383879989386,-0.0388999991119,0.0867889970541
2018/10/24/17:21:58.183784,-0.0202690009028,-0.0294809993356,0.0889329984784
2018/10/24/17:21:58.333875,0.0786499977112,-0.0423119999468,0.0750719979405
2018/10/24/17:21:58.484051,0.041877001524,-0.032120000571,0.0794780030847
2018/10/24/17:21:58.631754,0.0371700003743,-0.0292530003935,0.0936470031738
2018/10/24/17:21:58.782061,0.0287469998002,0.042162001133,0.0713339969516
2018/10/24/17:21:58.933950,-0.0463629998267,0.0540480017662,0.0740580037236
2018/10/24/17:21:59.078686,-0.0411339998245,-0.0268799997866,0.0815000012517
2018/10/24/17:21:59.228979,-0.022127000615,-0.0572930015624,0.070995002985
2018/10/24/17:21:59.385896,-0.00754000013694,-0.0277580004185,0.0708800032735
2018/10/24/17:21:59.529322,0.0673020035028,0.00246799993329,0.0709699988365
2018/10/24/17:21:59.683265,0.0779090002179,0.0148790003732,0.0559949986637
2018/10/24/17:21:59.835891,-0.0625429973006,0.0520329996943,0.0784349963069
2018/10/24/17:21:59.980435,-0.0681539997458,-0.00841300003231,0.0525920018554
2018/10/24/17:22:00.133828,-0.0306340008974,-0.0603829994798,0.0492630004883
2018/10/24/17:22:00.282800,0.0391290001571,-0.0295499991626,0.0518629997969
2018/10/24/17:22:00.433314,0.0406240001321,0.0429590009153,0.073868997395
2018/10/24/17:22:00.583615,0.00341399991885,0.0597230009735,0.0886000022292
2018/10/24/17:22:00.728358,-0.0101009998471,0.0346119999886,0.063436999917
2018/10/24/17:22:00.878333,-0.0196310002357,-0.0580849982798,0.0638459995389
2018/10/24/17:22:01.034841,-0.0159200001508,-0.0833479985595,0.0657109990716
2018/10/24/17:22:01.178424,-0.0231730006635,0.0150530003011,0.0788230001926
2018/10/24/17:22:01.333020,0.031031999737,0.0237140003592,0.0823320001364
2018/10/24/17:22:01.483143,0.00888300035149,-0.0258259996772,0.0817980021238
2018/10/24/17:22:01.634228,-0.0272400006652,-0.0152479996905,0.091021001339
