time,.x,.y,.theta
2018/10/24/17:20:50.590357,25.65333659,-100.29112611,-140.119003296
2018/10/24/17:20:50.658096,25.65333682,-100.291126,-139.787002563
2018/10/24/17:20:50.809156,25.6533367,-100.29112585,-139.401992798
2018/10/24/17:20:50.958891,25.65333671,-100.29112584,-139.12600708
2018/10/24/17:20:51.110514,25.65333681,-100.29112585,-138.906997681
2018/10/24/17:20:51.260536,25.65333672,-100.2911259,-138.682006836
2018/10/24/17:20:51.411482,25.65333687,-100.29112587,-138.498001099
2018/10/24/17:20:51.559467,25.65333691,-100.29112588,-138.147994995
2018/10/24/17:20:51.709779,25.65333705,-100.29112576,-137.699005127
2018/10/24/17:20:51.861153,25.65333703,-100.29112574,-137.611999512
2018/10/24/17:20:52.008818,25.65333691,-100.29112582,-137.848007202
2018/10/24/17:20:52.159066,25.65333695,-100.29112585,-138.080993652
2018/10/24/17:20:52.304880,25.65333698,-100.29112583,-138.07800293
2018/10/24/17:20:52.461537,25.65333701,-100.29112584,-137.98500061
2018/10/24/17:20:52.611731,25.65333695,-100.29112574,-138.095993042
2018/10/24/17:20:52.761537,25.65333692,-100.29112576,-138.445007324
2018/10/24/17:20:52.906673,25.65333687,-100.29112588,-138.796005249
2018/10/24/17:20:53.058454,25.65333691,-100.29112604,-138.949005127
2018/10/24/17:20:53.210028,25.65333699,-100.29112607,-138.964004517
2018/10/24/17:20:53.356032,25.65333699,-100.29112605,-139.132995605
2018/10/24/17:20:53.506265,25.6533371,-100.29112594,-139.425003052
2018/10/24/17:20:53.656323,25.65333712,-100.29112599,-139.559005737
2018/10/24/17:20:53.812622,25.65333707,-100.29112595,-139.602005005
2018/10/24/17:20:53.960003,25.65333708,-100.29112593,-139.740005493
2018/10/24/17:20:54.105217,25.65333708,-100.29112577,-139.98399353
2018/10/24/17:20:54.261680,25.65333723,-100.29112562,-140.268997192
2018/10/24/17:20:54.411811,25.65333725,-100.29112561,-140.378005981
2018/10/24/17:20:54.561115,25.65333725,-100.29112558,-140.429000854
2018/10/24/17:20:54.710219,25.65333724,-100.29112561,-140.501998901
2018/10/24/17:20:54.859852,25.65333714,-100.29112557,-140.462005615
2018/10/24/17:20:55.012146,25.65333717,-100.29112546,-140.268005371
2018/10/24/17:20:55.156120,25.65333715,-100.29112546,-140.018005371
2018/10/24/17:20:55.306317,25.65333707,-100.2911255,-139.856994629
2018/10/24/17:20:55.462662,25.65333705,-100.2911254,-139.783996582
2018/10/24/17:20:55.609866,25.65333703,-100.29112537,-139.712997437
2018/10/24/17:20:55.760834,25.65333703,-100.29112537,-139.597000122
2018/10/24/17:20:55.912041,25.65333709,-100.29112539,-139.505996704
2018/10/24/17:20:56.061922,25.65333717,-100.29112543,-139.580993652
2018/10/24/17:20:56.212275,25.65333723,-100.29112537,-139.835006714
2018/10/24/17:20:56.360093,25.65333727,-100.29112535,-139.966995239
2018/10/24/17:20:56.508887,25.65333738,-100.29112512,-139.787002563
2018/10/24/17:20:56.660477,25.65333747,-100.29112517,-139.647003174
2018/10/24/17:20:56.806276,25.65333734,-100.29112528,-139.901992798
2018/10/24/17:20:56.956547,25.65333737,-100.29112526,-140.218994141
2018/10/24/17:20:57.113135,25.65333745,-100.29112514,-140.208999634
2018/10/24/17:20:57.259330,25.6533375,-100.29112511,-140.052993774
2018/10/24/17:20:57.409501,25.65333754,-100.29112502,-140.087005615
2018/10/24/17:20:57.562152,25.65333759,-100.29112501,-140.31199646
2018/10/24/17:20:57.711910,25.65333752,-100.29112506,-140.029998779
2018/10/24/17:20:57.862106,25.65333732,-100.29112533,-138.667007446
2018/10/24/17:20:58.009862,25.65333741,-100.29112593,-136.99899292
2018/10/24/17:20:58.158835,25.65333706,-100.29112702,-135.246994019
2018/10/24/17:20:58.308861,25.65333659,-100.29112868,-133.447998047
2018/10/24/17:20:58.460279,25.65333601,-100.29113046,-131.576004028
2018/10/24/17:20:58.610445,25.65333553,-100.29113175,-129.613006592
2018/10/24/17:20:58.755492,25.65333505,-100.29113356,-127.718002319
2018/10/24/17:20:58.905399,25.65333451,-100.2911353,-125.929000854
2018/10/24/17:20:59.061837,25.65333366,-100.29113703,-124.370002747
2018/10/24/17:20:59.209420,25.65333323,-100.29113899,-123.10900116
2018/10/24/17:20:59.362005,25.6533328,-100.29114112,-122.0
