time,.x,.y,.theta
2018/10/24/17:18:59.209457,25.65334156,-100.29111184,-154.755996704
2018/10/24/17:18:59.358461,25.65334164,-100.29111186,-154.835998535
2018/10/24/17:18:59.508676,25.65334179,-100.29111183,-154.852996826
2018/10/24/17:18:59.661489,25.65334157,-100.29111145,-154.895004272
2018/10/24/17:18:59.805027,25.6533416,-100.29111146,-154.852005005
2018/10/24/17:18:59.955031,25.65334164,-100.2911115,-154.597000122
2018/10/24/17:19:00.111717,25.65334174,-100.29111154,-154.18800354
2018/10/24/17:19:00.262374,25.65334177,-100.29111147,-153.850997925
2018/10/24/17:19:00.409699,25.65334171,-100.29111149,-153.660003662
2018/10/24/17:19:00.559630,25.65334177,-100.29111152,-153.457992554
2018/10/24/17:19:00.711210,25.65334163,-100.29111167,-153.123001099
2018/10/24/17:19:00.861210,25.65334154,-100.29111187,-152.671005249
2018/10/24/17:19:01.005704,25.65334149,-100.2911119,-152.220001221
2018/10/24/17:19:01.158664,25.65334153,-100.29111195,-151.992996216
2018/10/24/17:19:01.308829,25.65334147,-100.29111193,-152.01499939
2018/10/24/17:19:01.458979,25.65334144,-100.29111194,-151.972000122
2018/10/24/17:19:01.609390,25.65334129,-100.29111193,-151.725006104
2018/10/24/17:19:01.759494,25.65334133,-100.29111199,-151.464004517
2018/10/24/17:19:01.910988,25.65334112,-100.29111198,-151.419006348
2018/10/24/17:19:02.060941,25.65334098,-100.29111205,-151.608001709
2018/10/24/17:19:02.208909,25.65334096,-100.29111211,-151.738998413
2018/10/24/17:19:02.361212,25.65334097,-100.29111219,-151.794006348
2018/10/24/17:19:02.506175,25.65334098,-100.29111213,-151.921005249
2018/10/24/17:19:02.660154,25.65334087,-100.29111218,-152.059997559
2018/10/24/17:19:02.809021,25.65334084,-100.29111202,-152.121002197
2018/10/24/17:19:02.959368,25.65334085,-100.29111205,-152.188995361
2018/10/24/17:19:03.109339,25.65334081,-100.29111178,-152.231002808
2018/10/24/17:19:03.255433,25.65334097,-100.29111195,-152.044998169
2018/10/24/17:19:03.411733,25.65334086,-100.29111205,-151.705001831
2018/10/24/17:19:03.561879,25.65334088,-100.29111208,-151.449005127
2018/10/24/17:19:03.708505,25.65334077,-100.29111211,-151.31199646
2018/10/24/17:19:03.858947,25.65334077,-100.2911121,-151.203994751
2018/10/24/17:19:04.008833,25.65334066,-100.29111218,-150.990005493
2018/10/24/17:19:04.160167,25.65334068,-100.29111221,-150.60899353
2018/10/24/17:19:04.310246,25.65334056,-100.29111229,-150.326004028
2018/10/24/17:19:04.458850,25.65334045,-100.29111233,-150.195007324
2018/10/24/17:19:04.607863,25.65334024,-100.29111215,-150.074996948
2018/10/24/17:19:04.758548,25.65334023,-100.29111221,-149.981002808
2018/10/24/17:19:04.909839,25.65334041,-100.29111229,-149.970993042
2018/10/24/17:19:05.059492,25.65334046,-100.29111227,-149.98500061
2018/10/24/17:19:05.211040,25.65334051,-100.29111216,-149.968002319
2018/10/24/17:19:05.360656,25.65334052,-100.29111219,-149.979995728
2018/10/24/17:19:05.510587,25.65334035,-100.29111218,-150.050994873
2018/10/24/17:19:05.654686,25.65334044,-100.29111221,-150.06300354
2018/10/24/17:19:05.808513,25.65334047,-100.29111229,-149.815994263
2018/10/24/17:19:05.960376,25.65334015,-100.29111271,-148.714996338
2018/10/24/17:19:06.111403,25.6533398,-100.29111323,-147.046005249
2018/10/24/17:19:06.262945,25.65333913,-100.29111412,-145.201004028
2018/10/24/17:19:06.407860,25.65333864,-100.29111526,-143.449005127
2018/10/24/17:19:06.559521,25.6533378,-100.29111676,-141.531997681
2018/10/24/17:19:06.709715,25.65333651,-100.29111902,-139.617996216
2018/10/24/17:19:06.859573,25.65333616,-100.29112067,-137.692001343
2018/10/24/17:19:07.010673,25.65333562,-100.29112255,-135.998001099
2018/10/24/17:19:07.160865,25.65333496,-100.2911245,-134.462997437
2018/10/24/17:19:07.304844,25.65333448,-100.29112654,-133.26499939
2018/10/24/17:19:07.458544,25.65333398,-100.29112879,-132.244995117
2018/10/24/17:19:07.608816,25.65333349,-100.2911313,-131.544006348
2018/10/24/17:19:07.760295,25.65333301,-100.29113365,-130.839996338
2018/10/24/17:19:07.904871,25.65333227,-100.2911359,-129.854995728
2018/10/24/17:19:08.055058,25.65333156,-100.29113802,-128.602005005
2018/10/24/17:19:08.211685,25.65333094,-100.29114019,-127.500999451
2018/10/24/17:19:08.360487,25.65333049,-100.29114248,-126.708000183
2018/10/24/17:19:08.511564,25.65332966,-100.29114453,-126.268997192
2018/10/24/17:19:08.658289,25.65332939,-100.29114659,-125.598999023
2018/10/24/17:19:08.809690,25.65332933,-100.29114945,-124.85900116
2018/10/24/17:19:08.954894,25.65332897,-100.29115185,-124.004997253
2018/10/24/17:19:09.108406,25.65332828,-100.29115453,-123.07800293
2018/10/24/17:19:09.259882,25.65332767,-100.29115711,-122.253997803
2018/10/24/17:19:09.404755,25.65332804,-100.2911593,-121.477996826
2018/10/24/17:19:09.555123,25.65332778,-100.29116169,-120.867996216
2018/10/24/17:19:09.704978,25.65332768,-100.2911639,-120.472000122
2018/10/24/17:19:09.861516,25.65332716,-100.29116631,-119.906997681
2018/10/24/17:19:10.011389,25.65332675,-100.29116839,-119.202003479
2018/10/24/17:19:10.159343,25.65332653,-100.29117068,-118.45400238
2018/10/24/17:19:10.308242,25.65332656,-100.29117338,-117.794998169
2018/10/24/17:19:10.459562,25.65332645,-100.29117571,-117.512001038
2018/10/24/17:19:10.610833,25.65332627,-100.29117759,-117.401000977
2018/10/24/17:19:10.755697,25.65332614,-100.29117995,-117.457000732
2018/10/24/17:19:10.908419,25.65332575,-100.29118233,-117.584999084
2018/10/24/17:19:11.059642,25.65332527,-100.29118444,-117.418998718
2018/10/24/17:19:11.209577,25.65332484,-100.29118673,-117.07800293
2018/10/24/17:19:11.358820,25.65332458,-100.29118908,-116.661003113
2018/10/24/17:19:11.504889,25.65332466,-100.29119175,-116.353996277
2018/10/24/17:19:11.661454,25.6533249,-100.29119431,-116.347999573
2018/10/24/17:19:11.812127,25.65332493,-100.29119665,-116.394996643
2018/10/24/17:19:11.959068,25.6533249,-100.29119893,-116.218002319
2018/10/24/17:19:12.109185,25.65332496,-100.29120072,-115.779998779
2018/10/24/17:19:12.260615,25.65332473,-100.29120266,-115.233001709
2018/10/24/17:19:12.406341,25.65332451,-100.29120519,-114.79699707
2018/10/24/17:19:12.559589,25.65332443,-100.29120743,-114.388999939
2018/10/24/17:19:12.709772,25.65332489,-100.29121002,-113.893997192
2018/10/24/17:19:12.858507,25.65332491,-100.29121261,-113.292999268
2018/10/24/17:19:13.008551,25.65332478,-100.29121488,-112.752998352
2018/10/24/17:19:13.158856,25.65332474,-100.2912172,-112.567001343
2018/10/24/17:19:13.309025,25.65332488,-100.29122001,-112.791999817
2018/10/24/17:19:13.461448,25.65332483,-100.29122217,-113.122001648
2018/10/24/17:19:13.606934,25.65332509,-100.29122471,-113.365997314
2018/10/24/17:19:13.759181,25.65332512,-100.2912269,-113.192001343
2018/10/24/17:19:13.909176,25.65332511,-100.2912296,-112.901000977
2018/10/24/17:19:14.059521,25.65332485,-100.29123195,-112.634002686
2018/10/24/17:19:14.210609,25.6533245,-100.29123449,-112.425003052
2018/10/24/17:19:14.355330,25.65332448,-100.29123678,-112.32800293
2018/10/24/17:19:14.509640,25.65332413,-100.29123889,-112.399002075
2018/10/24/17:19:14.658568,25.65332418,-100.29124164,-112.472000122
2018/10/24/17:19:14.808582,25.65332451,-100.29124375,-112.419998169
2018/10/24/17:19:14.959074,25.65332451,-100.29124607,-112.205001831
2018/10/24/17:19:15.104898,25.65332476,-100.2912482,-111.885002136
2018/10/24/17:19:15.261368,25.65332462,-100.29125048,-111.533996582
2018/10/24/17:19:15.406972,25.65332458,-100.29125305,-111.226997375
2018/10/24/17:19:15.559104,25.65332463,-100.2912553,-111.120002747
2018/10/24/17:19:15.709379,25.65332467,-100.29125777,-111.004997253
2018/10/24/17:19:15.860806,25.65332476,-100.29126005,-110.767997742
2018/10/24/17:19:16.010597,25.65332526,-100.29126227,-110.28099823
2018/10/24/17:19:16.156172,25.65332541,-100.29126464,-109.575996399
2018/10/24/17:19:16.308604,25.65332558,-100.29126692,-108.98400116
2018/10/24/17:19:16.458581,25.65332547,-100.29126972,-108.742996216
2018/10/24/17:19:16.605115,25.65332562,-100.29127228,-108.819000244
2018/10/24/17:19:16.754723,25.6533258,-100.29127466,-108.916999817
2018/10/24/17:19:16.911809,25.65332587,-100.29127748,-108.904998779
2018/10/24/17:19:17.061881,25.65332596,-100.29127992,-108.605003357
2018/10/24/17:19:17.209538,25.65332578,-100.2912821,-108.053001404
2018/10/24/17:19:17.360402,25.65332594,-100.29128453,-107.575996399
2018/10/24/17:19:17.509501,25.65332666,-100.29128686,-107.366996765
2018/10/24/17:19:17.658199,25.65332706,-100.29128914,-107.146003723
2018/10/24/17:19:17.811065,25.65332701,-100.29129185,-106.896003723
2018/10/24/17:19:17.955492,25.65332729,-100.29129418,-106.73400116
2018/10/24/17:19:18.110328,25.65332712,-100.29129637,-106.404998779
2018/10/24/17:19:18.254580,25.65332762,-100.29129883,-105.850997925
2018/10/24/17:19:18.404621,25.65332745,-100.29130171,-105.083000183
2018/10/24/17:19:18.554823,25.65332776,-100.2913041,-104.374000549
2018/10/24/17:19:18.711444,25.65332772,-100.29130662,-104.060997009
2018/10/24/17:19:18.861075,25.65332876,-100.29130927,-103.977996826
2018/10/24/17:19:19.010356,25.65332893,-100.29131142,-104.059997559
2018/10/24/17:19:19.158068,25.65332945,-100.29131379,-104.319999695
2018/10/24/17:19:19.309473,25.65332963,-100.29131624,-104.164001465
2018/10/24/17:19:19.458434,25.6533302,-100.29131832,-103.516998291
2018/10/24/17:19:19.609462,25.65333074,-100.29132086,-102.70300293
2018/10/24/17:19:19.759312,25.65333116,-100.29132323,-102.040000916
2018/10/24/17:19:19.904198,25.65333142,-100.29132615,-101.486999512
2018/10/24/17:19:20.054578,25.65333191,-100.2913285,-101.041999817
2018/10/24/17:19:20.204916,25.65333229,-100.29133064,-100.607002258
2018/10/24/17:19:20.359040,25.65333275,-100.29133301,-100.242996216
2018/10/24/17:19:20.510474,25.65333311,-100.29133547,-99.9950027466
2018/10/24/17:19:20.660332,25.65333351,-100.29133746,-99.6320037842
2018/10/24/17:19:20.809138,25.65333409,-100.2913397,-99.2399978638
2018/10/24/17:19:20.958223,25.65333457,-100.29134202,-99.0299987793
2018/10/24/17:19:21.108413,25.65333498,-100.291344,-98.9710006714
2018/10/24/17:19:21.258561,25.65333489,-100.29134639,-98.84400177
2018/10/24/17:19:21.411170,25.65333536,-100.29134867,-98.7900009155
2018/10/24/17:19:21.554602,25.65333583,-100.29135099,-98.5790023804
2018/10/24/17:19:21.704775,25.65333627,-100.29135328,-98.3929977417
2018/10/24/17:19:21.861631,25.65333653,-100.29135554,-98.3799972534
2018/10/24/17:19:22.005256,25.65333685,-100.29135785,-98.5839996338
2018/10/24/17:19:22.160676,25.65333728,-100.29136011,-98.8300018311
2018/10/24/17:19:22.310993,25.65333787,-100.29136238,-99.1039962769
2018/10/24/17:19:22.461915,25.65333812,-100.29136447,-99.2829971313
2018/10/24/17:19:22.608726,25.65333849,-100.29136684,-99.31199646
2018/10/24/17:19:22.758933,25.65333885,-100.29136911,-99.2760009766
2018/10/24/17:19:22.911023,25.653339,-100.29137143,-99.34400177
2018/10/24/17:19:23.054704,25.6533389,-100.29137363,-99.6529998779
2018/10/24/17:19:23.205298,25.65333939,-100.29137608,-99.9530029297
2018/10/24/17:19:23.361630,25.65333975,-100.29137833,-99.908996582
2018/10/24/17:19:23.505494,25.65334004,-100.29138044,-99.7519989014
2018/10/24/17:19:23.659446,25.65334057,-100.29138274,-99.8180007935
2018/10/24/17:19:23.808192,25.65334089,-100.29138502,-99.8649978638
2018/10/24/17:19:23.959726,25.65334126,-100.29138728,-99.7519989014
2018/10/24/17:19:24.110094,25.6533417,-100.29138961,-99.5739974976
2018/10/24/17:19:24.259822,25.65334192,-100.29139152,-99.5719985962
2018/10/24/17:19:24.404761,25.65334234,-100.29139354,-99.7119979858
2018/10/24/17:19:24.554817,25.65334274,-100.29139582,-99.783996582
2018/10/24/17:19:24.708772,25.65334319,-100.29139792,-99.7259979248
2018/10/24/17:19:24.859159,25.65334326,-100.29140038,-99.5540008545
2018/10/24/17:19:25.010676,25.65334336,-100.29140194,-99.1610031128
