time,.x,.y,.theta
2018/10/24/17:21:48.734993,25.6533403,-100.29112107,-146.199996948
2018/10/24/17:21:48.883182,25.65334026,-100.29112113,-146.119995117
2018/10/24/17:21:49.031865,25.65334009,-100.2911208,-145.996994019
2018/10/24/17:21:49.180442,25.65334015,-100.2911212,-145.850997925
2018/10/24/17:21:49.331101,25.65334019,-100.29112129,-145.800003052
2018/10/24/17:21:49.482473,25.65334029,-100.29112141,-145.873001099
2018/10/24/17:21:49.631069,25.65334038,-100.29112151,-146.005004883
2018/10/24/17:21:49.781206,25.65334047,-100.29112162,-146.12399292
2018/10/24/17:21:49.931294,25.65334055,-100.29112171,-146.108001709
2018/10/24/17:21:50.081324,25.65334062,-100.29112177,-145.983001709
2018/10/24/17:21:50.230464,25.65334068,-100.29112186,-145.878005981
2018/10/24/17:21:50.380801,25.65334065,-100.29112198,-145.677001953
2018/10/24/17:21:50.531873,25.65334072,-100.29112209,-145.345993042
2018/10/24/17:21:50.677683,25.65334083,-100.29112215,-145.00100708
2018/10/24/17:21:50.826729,25.65334097,-100.29112229,-144.623001099
2018/10/24/17:21:50.976928,25.65334087,-100.29112242,-144.231994629
2018/10/24/17:21:51.127192,25.65334095,-100.29112252,-143.837997437
2018/10/24/17:21:51.283413,25.65334101,-100.29112257,-143.417999268
2018/10/24/17:21:51.433439,25.65334094,-100.29112264,-142.979995728
2018/10/24/17:21:51.577171,25.65334103,-100.29112279,-142.498001099
2018/10/24/17:21:51.731268,25.65334108,-100.2911229,-142.055999756
2018/10/24/17:21:51.881478,25.65334113,-100.29112317,-141.770004272
2018/10/24/17:21:52.033701,25.65334121,-100.29112334,-141.62600708
2018/10/24/17:21:52.181442,25.65334142,-100.29112336,-141.578994751
2018/10/24/17:21:52.330544,25.65334152,-100.29112349,-141.567993164
2018/10/24/17:21:52.480438,25.6533416,-100.29112365,-141.667007446
2018/10/24/17:21:52.630861,25.65334168,-100.29112372,-141.785995483
2018/10/24/17:21:52.782079,25.65334172,-100.29112385,-141.869003296
2018/10/24/17:21:52.930950,25.65334181,-100.29112398,-141.914993286
2018/10/24/17:21:53.081896,25.65334187,-100.2911241,-141.921005249
2018/10/24/17:21:53.232219,25.65334203,-100.29112427,-141.893997192
2018/10/24/17:21:53.380875,25.65334216,-100.29112441,-141.880004883
2018/10/24/17:21:53.529876,25.65334225,-100.29112453,-141.891998291
2018/10/24/17:21:53.681318,25.65334237,-100.29112462,-141.934997559
2018/10/24/17:21:53.827729,25.65334221,-100.29112471,-142.076004028
2018/10/24/17:21:53.978132,25.65334231,-100.29112485,-142.259994507
2018/10/24/17:21:54.134405,25.65334239,-100.29112497,-142.425003052
2018/10/24/17:21:54.281167,25.65334247,-100.29112503,-142.518005371
2018/10/24/17:21:54.431038,25.65334223,-100.29112532,-142.429000854
2018/10/24/17:21:54.581430,25.65334215,-100.29112562,-142.13999939
2018/10/24/17:21:54.732859,25.65334185,-100.29112615,-141.682998657
2018/10/24/17:21:54.880381,25.6533416,-100.29112698,-141.111999512
2018/10/24/17:21:55.031733,25.65334115,-100.29112766,-140.466995239
2018/10/24/17:21:55.183012,25.65334087,-100.29112842,-139.636993408
2018/10/24/17:21:55.327765,25.65334032,-100.29112933,-138.664993286
2018/10/24/17:21:55.477846,25.65334001,-100.29112999,-137.602005005
2018/10/24/17:21:55.627941,25.65333959,-100.29113084,-136.51600647
2018/10/24/17:21:55.785498,25.65333883,-100.29113219,-135.427993774
2018/10/24/17:21:55.931127,25.65333817,-100.2911333,-134.380996704
2018/10/24/17:21:56.081202,25.65333754,-100.29113389,-133.192993164
2018/10/24/17:21:56.231349,25.65333684,-100.29113519,-132.113998413
2018/10/24/17:21:56.381605,25.65333619,-100.29113684,-131.11000061
2018/10/24/17:21:56.533867,25.65333547,-100.29113818,-129.975006104
2018/10/24/17:21:56.678594,25.65333517,-100.29113981,-128.695007324
2018/10/24/17:21:56.831825,25.65333485,-100.29114112,-127.361000061
2018/10/24/17:21:56.982979,25.6533346,-100.29114281,-125.935997009
2018/10/24/17:21:57.132056,25.65333409,-100.29114433,-124.553001404
2018/10/24/17:21:57.280931,25.65333413,-100.29114557,-123.17099762
2018/10/24/17:21:57.431060,25.65333384,-100.29114713,-121.861000061
2018/10/24/17:21:57.582449,25.65333367,-100.29114874,-120.529998779
2018/10/24/17:21:57.727347,25.65333338,-100.2911504,-119.205001831
2018/10/24/17:21:57.883591,25.65333316,-100.29115195,-118.125
2018/10/24/17:21:58.030308,25.65333316,-100.29115334,-117.166000366
2018/10/24/17:21:58.182711,25.65333257,-100.29115493,-116.305999756
2018/10/24/17:21:58.332830,25.65333241,-100.29115658,-115.540000916
2018/10/24/17:21:58.483160,25.6533321,-100.29115825,-114.81199646
2018/10/24/17:21:58.630742,25.65333202,-100.29115976,-114.093002319
2018/10/24/17:21:58.781028,25.65333168,-100.2911616,-113.440002441
2018/10/24/17:21:58.932280,25.6533316,-100.29116327,-112.76599884
2018/10/24/17:21:59.077451,25.65333149,-100.2911646,-112.018997192
2018/10/24/17:21:59.227980,25.65333151,-100.29116597,-111.350997925
2018/10/24/17:21:59.384246,25.65333132,-100.29116773,-110.669998169
2018/10/24/17:21:59.527608,25.65333133,-100.29116938,-109.939002991
2018/10/24/17:21:59.682213,25.65333162,-100.2911708,-109.263999939
2018/10/24/17:21:59.834142,25.65333178,-100.29117227,-108.675003052
2018/10/24/17:21:59.979104,25.65333156,-100.29117439,-108.115997314
2018/10/24/17:22:00.132928,25.65333166,-100.29117602,-107.593002319
2018/10/24/17:22:00.281352,25.65333111,-100.29117758,-107.091003418
2018/10/24/17:22:00.431981,25.65333131,-100.29117936,-106.505996704
2018/10/24/17:22:00.583349,25.65333099,-100.29118125,-105.778999329
2018/10/24/17:22:00.728041,25.65333112,-100.29118292,-105.166999817
2018/10/24/17:22:00.878057,25.65333089,-100.29118484,-104.486999512
2018/10/24/17:22:01.034556,25.6533305,-100.29118672,-103.779998779
2018/10/24/17:22:01.178172,25.65333052,-100.29118826,-103.051002502
2018/10/24/17:22:01.332793,25.65333067,-100.29118993,-102.434997559
2018/10/24/17:22:01.482867,25.65333101,-100.29119155,-101.794998169
2018/10/24/17:22:01.633887,25.65333127,-100.29119354,-101.053001404
2018/10/24/17:22:01.778518,25.65333169,-100.29119532,-100.372001648
2018/10/24/17:22:01.928596,25.65333195,-100.29119703,-99.7860031128
2018/10/24/17:22:02.078371,25.65333245,-100.29119889,-99.2310028076
2018/10/24/17:22:02.234844,25.65333276,-100.29120049,-98.6539993286
2018/10/24/17:22:02.381648,25.65333317,-100.29120207,-98.0709991455
2018/10/24/17:22:02.528159,25.65333355,-100.29120379,-97.5149993896
2018/10/24/17:22:02.684255,25.65333394,-100.29120561,-96.9980010986
2018/10/24/17:22:02.834624,25.65333418,-100.29120762,-96.46900177
2018/10/24/17:22:02.983393,25.65333459,-100.29120939,-95.8669967651
2018/10/24/17:22:03.130972,25.65333503,-100.29121108,-95.1409988403
2018/10/24/17:22:03.282574,25.65333566,-100.29121297,-94.40599823
2018/10/24/17:22:03.428542,25.65333611,-100.29121501,-93.6240005493
2018/10/24/17:22:03.578788,25.65333633,-100.2912171,-92.8259963989
2018/10/24/17:22:03.728040,25.65333685,-100.29121889,-92.0520019531
2018/10/24/17:22:03.877863,25.65333714,-100.2912207,-91.43699646
2018/10/24/17:22:04.028352,25.65333778,-100.29122237,-90.8450012207
2018/10/24/17:22:04.184393,25.65333844,-100.29122385,-90.2890014648
2018/10/24/17:22:04.334542,25.65333902,-100.29122561,-89.7990036011
2018/10/24/17:22:04.477869,25.65333973,-100.29122717,-89.3249969482
2018/10/24/17:22:04.632951,25.6533404,-100.29122893,-88.7300033569
2018/10/24/17:22:04.781679,25.65334093,-100.29123027,-88.0849990845
2018/10/24/17:22:04.931506,25.65334156,-100.29123198,-87.5110015869
2018/10/24/17:22:05.081892,25.65334231,-100.2912335,-86.9940032959
2018/10/24/17:22:05.232914,25.65334239,-100.29123505,-86.4169998169
2018/10/24/17:22:05.377633,25.65334286,-100.29123659,-85.7959976196
2018/10/24/17:22:05.528165,25.65334351,-100.29123826,-85.1460037231
2018/10/24/17:22:05.684170,25.65334372,-100.29123944,-84.4550018311
2018/10/24/17:22:05.828246,25.65334426,-100.29124119,-83.736000061
2018/10/24/17:22:05.982325,25.65334449,-100.29124259,-83.0009994507
2018/10/24/17:22:06.134602,25.65334515,-100.29124417,-82.2710037231
2018/10/24/17:22:06.279530,25.65334568,-100.29124544,-81.5070037842
2018/10/24/17:22:06.432787,25.65334604,-100.29124735,-80.861000061
2018/10/24/17:22:06.578540,25.65334656,-100.29124884,-80.2549972534
2018/10/24/17:22:06.728539,25.65334726,-100.29125041,-79.7419967651
2018/10/24/17:22:06.882599,25.65334775,-100.29125169,-79.1449966431
2018/10/24/17:22:07.031956,25.65334856,-100.29125361,-78.3970031738
2018/10/24/17:22:07.182082,25.65334895,-100.29125531,-77.6460037231
2018/10/24/17:22:07.332980,25.65334968,-100.29125687,-77.0080032349
2018/10/24/17:22:07.483159,25.65335001,-100.29125822,-76.5230026245
2018/10/24/17:22:07.633314,25.65335108,-100.29125928,-75.9909973145
2018/10/24/17:22:07.782059,25.65335178,-100.29126001,-75.3479995728
2018/10/24/17:22:07.932419,25.65335252,-100.29126139,-74.7170028687
2018/10/24/17:22:08.078294,25.6533537,-100.29126242,-74.0270004272
2018/10/24/17:22:08.228455,25.65335422,-100.29126303,-73.2549972534
2018/10/24/17:22:08.378404,25.65335496,-100.29126414,-72.5210037231
2018/10/24/17:22:08.534803,25.65335576,-100.29126543,-71.8499984741
2018/10/24/17:22:08.681489,25.65335666,-100.29126632,-71.1179962158
2018/10/24/17:22:08.832852,25.65335793,-100.29126788,-70.2770004272
2018/10/24/17:22:08.984379,25.65335841,-100.29126912,-69.4899978638
