time,.x,.y,.z
2018/10/24/17:24:01.531502,0.01600000076,-0.0460000000894,-0.0399999991059
2018/10/24/17:24:01.677830,0.00300000002608,-0.0480000004172,-0.0289999991655
2018/10/24/17:24:01.827685,-0.0240000002086,-0.0379999987781,-0.0219999998808
2018/10/24/17:24:01.977825,-0.019999999553,-0.0280000008643,-0.0240000002086
2018/10/24/17:24:02.129195,-0.0010000000475,-0.0450000017881,-0.0340000018477
2018/10/24/17:24:02.280409,0.00499999988824,-0.0460000000894,-0.0480000004172
2018/10/24/17:24:02.431442,-0.0130000002682,-0.0309999994934,-0.0520000010729
2018/10/24/17:24:02.578187,-0.0189999993891,-0.0230000000447,-0.0399999991059
2018/10/24/17:24:02.728309,-0.00800000037998,-0.0250000003725,-0.0149999996647
2018/10/24/17:24:02.878406,0.00300000002608,-0.0230000000447,-0.00400000018999
2018/10/24/17:24:03.027723,-0.0010000000475,-0.00899999961257,-0.0209999997169
2018/10/24/17:24:03.179715,-0.00300000002608,-0.00899999961257,-0.0509999990463
2018/10/24/17:24:03.332500,-0.00700000021607,-0.0130000002682,-0.0610000006855
2018/10/24/17:24:03.477555,-0.00700000021607,-0.0130000002682,-0.0450000017881
2018/10/24/17:24:03.627615,-0.0130000002682,-0.0179999992251,-0.0109999999404
2018/10/24/17:24:03.777691,-0.0149999996647,-0.01600000076,0.00400000018999
2018/10/24/17:24:03.929203,-0.0109999999404,-0.01600000076,-0.0130000002682
2018/10/24/17:24:04.077901,-0.0130000002682,-0.00899999961257,-0.0419999994338
2018/10/24/17:24:04.230612,-0.0120000001043,-0.00899999961257,-0.0590000003576
2018/10/24/17:24:04.375073,-0.0140000004321,-0.0240000002086,-0.0399999991059
2018/10/24/17:24:04.528514,-0.00800000037998,-0.0260000005364,-0.00800000037998
2018/10/24/17:24:04.674148,-0.00600000005215,-0.00999999977648,-0.00600000005215
2018/10/24/17:24:04.824536,0.00999999977648,-0.0010000000475,-0.0370000004768
2018/10/24/17:24:04.978632,0.00999999977648,-0.0120000001043,-0.0529999993742
2018/10/24/17:24:05.127564,0.00499999988824,-0.0289999991655,-0.0270000007004
2018/10/24/17:24:05.278983,-0.00200000009499,-0.019999999553,-0.00700000021607
2018/10/24/17:24:05.427717,-0.00600000005215,-0.00499999988824,-0.01600000076
2018/10/24/17:24:05.579297,0.0,-0.00200000009499,-0.0179999992251
2018/10/24/17:24:05.729309,-0.0,-0.00600000005215,-0.01600000076
2018/10/24/17:24:05.879395,-0.00400000018999,-0.0130000002682,-0.0260000005364
2018/10/24/17:24:06.028819,0.00200000009499,-0.00700000021607,-0.0170000009239
2018/10/24/17:24:06.177162,0.0149999996647,0.00700000021607,-0.0
2018/10/24/17:24:06.328667,0.0109999999404,0.00600000005215,-0.00600000005215
2018/10/24/17:24:06.474910,0.00200000009499,-0.00999999977648,-0.0280000008643
2018/10/24/17:24:06.632118,-0.00300000002608,-0.0209999997169,-0.0320000015199
2018/10/24/17:24:06.777719,0.00400000018999,-0.01600000076,-0.0170000009239
2018/10/24/17:24:06.927613,0.00499999988824,-0.00600000005215,0.0010000000475
2018/10/24/17:24:07.077914,0.0010000000475,-0.00300000002608,0.00899999961257
2018/10/24/17:24:07.227894,0.00499999988824,-0.0120000001043,0.00899999961257
2018/10/24/17:24:07.379947,0.00800000037998,-0.0149999996647,0.00300000002608
2018/10/24/17:24:07.529620,0.0109999999404,-0.00300000002608,-0.00999999977648
2018/10/24/17:24:07.680205,0.0189999993891,0.00700000021607,-0.019999999553
2018/10/24/17:24:07.824902,0.0270000007004,0.0120000001043,-0.0270000007004
2018/10/24/17:24:07.974916,0.0320000015199,0.00600000005215,-0.0230000000447
2018/10/24/17:24:08.125009,0.0250000003725,-0.00300000002608,-0.00800000037998
2018/10/24/17:24:08.281585,-0.0280000008643,-0.0509999990463,0.00400000018999
2018/10/24/17:24:08.428075,-0.146999999881,-0.182999998331,0.00899999961257
2018/10/24/17:24:08.578429,-0.246000006795,-0.326999992132,-0.0320000015199
2018/10/24/17:24:08.728328,-0.301999986172,-0.509000003338,-0.0439999997616
2018/10/24/17:24:08.880118,-0.395999997854,-0.625999987125,0.00499999988824
2018/10/24/17:24:09.031236,-0.481999993324,-0.711000025272,0.0299999993294
2018/10/24/17:24:09.176050,-0.504999995232,-0.768999993801,0.0
2018/10/24/17:24:09.328882,-0.481999993324,-0.865999996662,-0.00200000009499
