time,.x,.y,.z
2018/10/24/17:18:59.209632,0.054999999702,-0.0189999993891,0.0439999997616
2018/10/24/17:18:59.358629,0.0500000007451,-0.0140000004321,0.0289999991655
2018/10/24/17:18:59.508828,0.0419999994338,-0.0149999996647,0.0170000009239
2018/10/24/17:18:59.661636,0.0270000007004,-0.01600000076,0.0230000000447
2018/10/24/17:18:59.805177,0.0320000015199,-0.0280000008643,0.0340000018477
2018/10/24/17:18:59.955175,0.0359999984503,-0.0230000000447,0.0340000018477
2018/10/24/17:19:00.111866,0.0410000011325,-0.0130000002682,0.0419999994338
2018/10/24/17:19:00.262524,0.0430000014603,-0.00400000018999,0.0520000010729
2018/10/24/17:19:00.409847,0.0439999997616,-0.0149999996647,0.0370000004768
2018/10/24/17:19:00.559789,0.0480000004172,-0.0260000005364,0.00899999961257
2018/10/24/17:19:00.711387,0.0410000011325,-0.0289999991655,0.01600000076
2018/10/24/17:19:00.861397,0.0430000014603,-0.0280000008643,0.0570000000298
2018/10/24/17:19:01.005849,0.0390000008047,-0.0270000007004,0.0659999996424
2018/10/24/17:19:01.158814,0.0280000008643,-0.0370000004768,0.035000000149
2018/10/24/17:19:01.309005,0.0189999993891,-0.0430000014603,0.00999999977648
2018/10/24/17:19:01.459126,0.0230000000447,-0.0460000000894,0.0219999998808
2018/10/24/17:19:01.609597,0.0289999991655,-0.0430000014603,0.0379999987781
2018/10/24/17:19:01.759687,0.0270000007004,-0.0340000018477,0.0329999998212
2018/10/24/17:19:01.911194,0.00600000005215,-0.0299999993294,0.0250000003725
2018/10/24/17:19:02.061154,-0.0010000000475,-0.0410000011325,0.0309999994934
2018/10/24/17:19:02.209094,0.00400000018999,-0.0540000014007,0.0370000004768
2018/10/24/17:19:02.361419,0.00600000005215,-0.0529999993742,0.0320000015199
2018/10/24/17:19:02.506383,0.00600000005215,-0.0359999984503,0.035000000149
2018/10/24/17:19:02.660354,0.00499999988824,-0.0209999997169,0.0460000000894
2018/10/24/17:19:02.809364,0.00600000005215,-0.0130000002682,0.0439999997616
2018/10/24/17:19:02.959591,0.00200000009499,-0.0270000007004,0.0230000000447
2018/10/24/17:19:03.109535,-0.00600000005215,-0.0230000000447,0.00800000037998
2018/10/24/17:19:03.255697,0.00600000005215,-0.0260000005364,0.0260000005364
2018/10/24/17:19:03.411933,0.00899999961257,-0.0230000000447,0.0529999993742
2018/10/24/17:19:03.562085,0.00800000037998,-0.0219999998808,0.0540000014007
2018/10/24/17:19:03.708714,-0.00300000002608,-0.0230000000447,0.0289999991655
2018/10/24/17:19:03.859141,0.00400000018999,-0.0240000002086,0.00999999977648
2018/10/24/17:19:04.009036,0.0149999996647,-0.0230000000447,0.01600000076
2018/10/24/17:19:04.160371,0.01600000076,-0.019999999553,0.0320000015199
2018/10/24/17:19:04.310448,-0.00600000005215,-0.0280000008643,0.0320000015199
2018/10/24/17:19:04.459053,-0.0189999993891,-0.0379999987781,0.0250000003725
2018/10/24/17:19:04.608095,-0.01600000076,-0.0399999991059,0.0250000003725
2018/10/24/17:19:04.758738,0.00200000009499,-0.0410000011325,0.0320000015199
2018/10/24/17:19:04.910031,0.0140000004321,-0.0280000008643,0.0299999993294
2018/10/24/17:19:05.059547,0.00400000018999,-0.00899999961257,0.0280000008643
2018/10/24/17:19:05.211237,0.00400000018999,-0.00800000037998,0.0329999998212
2018/10/24/17:19:05.360997,0.0140000004321,-0.0260000005364,0.0340000018477
2018/10/24/17:19:05.510859,0.0179999992251,-0.0309999994934,0.0240000002086
2018/10/24/17:19:05.654735,0.00300000002608,-0.0410000011325,0.0260000005364
2018/10/24/17:19:05.808775,-0.148000001907,-0.180000007153,0.0529999993742
2018/10/24/17:19:05.960567,-0.328999996185,-0.375,0.0309999994934
2018/10/24/17:19:06.111591,-0.490999996662,-0.578999996185,-0.0379999987781
2018/10/24/17:19:06.263180,-0.610000014305,-0.755999982357,0.00400000018999
2018/10/24/17:19:06.408057,-0.611000001431,-0.940999984741,0.112999998033
2018/10/24/17:19:06.559781,-0.633000016212,-1.04600000381,0.148000001907
2018/10/24/17:19:06.709916,-0.638999998569,-1.12399995327,0.0860000029206
