time,.x,.y,.z
2018/10/24/17:23:06.581031,0.0478129982948,0.0746359974146,0.0620389990509
2018/10/24/17:23:06.736889,0.0182460006326,0.0565249994397,0.0616630017757
2018/10/24/17:23:06.883346,-0.0330540016294,-0.0253100004047,0.026187999174
2018/10/24/17:23:07.034894,-0.0534019991755,-0.0523310005665,-0.0214540008456
2018/10/24/17:23:07.183882,0.00908899959177,0.00271399994381,-0.0420619994402
2018/10/24/17:23:07.335083,0.0685700029135,0.0159430000931,-0.0160869993269
2018/10/24/17:23:07.484459,0.0406549982727,-0.0382089987397,-0.00116099999286
2018/10/24/17:23:07.634338,-0.0547319985926,-0.0358989983797,-0.00433300016448
2018/10/24/17:23:07.783868,-0.109011001885,0.0390649996698,0.0153799997643
2018/10/24/17:23:07.933070,-0.0375269986689,0.0905840024352,0.0196829997003
2018/10/24/17:23:08.084743,0.0581870004535,0.0260259993374,0.0058129997924
2018/10/24/17:23:08.230675,0.0715759992599,-0.0832799971104,-0.00549799995497
2018/10/24/17:23:08.387058,0.00846000015736,-0.0598080009222,-0.00422899983823
2018/10/24/17:23:08.533444,-0.0377350002527,0.0437700003386,0.0138170002028
2018/10/24/17:23:08.683604,-0.0313489995897,0.0686310008168,0.0285570006818
2018/10/24/17:23:08.833062,-0.0031959998887,0.00447699986398,0.033544998616
2018/10/24/17:23:08.985395,-0.00192099995911,-0.0409290008247,0.0357830002904
2018/10/24/17:23:09.134050,0.000638000026811,-0.0408120006323,0.033367998898
2018/10/24/17:23:09.286458,0.000633999996353,-0.0142919998616,0.0359410010278
2018/10/24/17:23:09.431359,0.0328290015459,-0.0105649996549,0.0375749990344
2018/10/24/17:23:09.584063,0.0547880008817,0.0136879999191,0.0325919985771
2018/10/24/17:23:09.733175,0.0118519999087,0.0359609983861,0.0224820002913
2018/10/24/17:23:09.883477,-0.0360260009766,0.0175989996642,0.0112549997866
2018/10/24/17:23:10.029107,-0.0359020009637,-0.0386320017278,0.00109899998643
2018/10/24/17:23:10.185322,-0.00959600042552,-0.0511640012264,0.00395300006494
2018/10/24/17:23:10.332104,0.0173700004816,0.00700399978086,0.0192269999534
2018/10/24/17:23:10.483754,0.0185150001198,0.058028999716,0.0228240005672
2018/10/24/17:23:10.634903,-0.015956999734,0.0377949997783,0.0148799996823
2018/10/24/17:23:10.785023,-0.022036999464,-0.030373999849,-0.00148900004569
2018/10/24/17:23:10.934964,0.00537399994209,-0.0562000013888,-0.0177839994431
2018/10/24/17:23:11.079580,0.0208129994571,-0.0157980006188,-0.0108329998329
2018/10/24/17:23:11.232806,0.0240299999714,0.0279990006238,0.00185400003102
2018/10/24/17:23:11.383101,-0.0106429997832,0.0397109985352,0.00380699988455
2018/10/24/17:23:11.533268,-0.0143499998376,0.0128349997103,-0.0027340000961
2018/10/24/17:23:11.683546,-0.0164069999009,-0.00887000001967,-0.0127809997648
2018/10/24/17:23:11.829420,-0.0114609999582,-0.0342199988663,-0.0216739997268
2018/10/24/17:23:11.985555,0.011043000035,-0.0402199998498,-0.0256779994816
2018/10/24/17:23:12.135652,0.0305509995669,0.0154520003125,-0.0156900007278
2018/10/24/17:23:12.282221,0.0253350008279,0.0731569975615,-0.0116579998285
2018/10/24/17:23:12.432585,-0.0220219995826,0.0576400011778,-0.00634199986234
2018/10/24/17:23:12.584078,0.0117279998958,0.20907099545,0.0149769997224
2018/10/24/17:23:12.732935,-0.0878159999847,0.536745011806,0.106386996806
2018/10/24/17:23:12.884084,0.0168420001864,0.229195997119,0.106913998723
2018/10/24/17:23:13.033950,-0.0197870004922,-0.162856996059,0.10769700259
2018/10/24/17:23:13.178949,0.0467349998653,-0.272958993912,0.119309999049
2018/10/24/17:23:13.329401,0.0435869991779,-0.168332993984,0.132926002145
2018/10/24/17:23:13.483624,-0.200533002615,0.109360001981,0.171617999673
2018/10/24/17:23:13.634973,-0.117842003703,0.116076000035,0.186564996839
2018/10/24/17:23:13.786574,0.0157800000161,-0.0169900003821,0.144056007266
2018/10/24/17:23:13.937041,0.00636400002986,-0.0782189965248,0.138512000442
2018/10/24/17:23:14.083018,-0.0188890006393,-0.12141200155,0.144925996661
2018/10/24/17:23:14.234159,0.0394020006061,-0.0593140013516,0.15338100493
2018/10/24/17:23:14.384803,-0.191621005535,0.220295995474,0.158335998654
