time,.x,.y,.theta
2018/10/24/17:33:52.952646,25.65335893,-100.29112027,-138.546005249
2018/10/24/17:33:53.102766,25.65335886,-100.29112027,-138.617996216
2018/10/24/17:33:53.254117,25.65335875,-100.29112016,-138.697006226
2018/10/24/17:33:53.404222,25.65335869,-100.29112005,-138.764007568
2018/10/24/17:33:53.555475,25.6533587,-100.29112003,-138.910995483
2018/10/24/17:33:53.705721,25.65335871,-100.29111992,-139.220001221
2018/10/24/17:33:53.855598,25.65335863,-100.2911199,-139.645004272
2018/10/24/17:33:54.003462,25.65335864,-100.29111979,-140.042007446
2018/10/24/17:33:54.153572,25.65335864,-100.29111979,-140.376998901
2018/10/24/17:33:54.303480,25.65335851,-100.29111974,-140.660995483
2018/10/24/17:33:54.456044,25.65335848,-100.29111978,-140.841995239
2018/10/24/17:33:54.599804,25.65335824,-100.29111958,-140.826004028
2018/10/24/17:33:54.750015,25.65335823,-100.29111959,-140.591003418
2018/10/24/17:33:54.906686,25.65335823,-100.29111959,-140.257003784
2018/10/24/17:33:55.053129,25.65335821,-100.29111979,-139.916000366
2018/10/24/17:33:55.203055,25.65335818,-100.29111996,-139.587997437
2018/10/24/17:33:55.353662,25.65335818,-100.29111998,-139.302993774
2018/10/24/17:33:55.503728,25.65335819,-100.29112021,-139.037994385
2018/10/24/17:33:55.656353,25.65335826,-100.2911202,-138.856994629
2018/10/24/17:33:55.800950,25.65335823,-100.2911202,-138.876998901
2018/10/24/17:33:55.955142,25.65335825,-100.2911202,-139.018005371
2018/10/24/17:33:56.103713,25.65335823,-100.29112018,-139.192993164
2018/10/24/17:33:56.252920,25.65335824,-100.2911202,-139.458999634
2018/10/24/17:33:56.404559,25.65335824,-100.29112026,-139.835998535
2018/10/24/17:33:56.554515,25.65335828,-100.29112028,-140.201004028
2018/10/24/17:33:56.704556,25.65335831,-100.29112034,-140.449996948
2018/10/24/17:33:56.855820,25.65335832,-100.29112035,-140.580001831
2018/10/24/17:33:57.005774,25.65335815,-100.29112019,-140.619995117
2018/10/24/17:33:57.153681,25.65335816,-100.29112019,-140.666000366
2018/10/24/17:33:57.306235,25.65335817,-100.29112018,-140.68699646
2018/10/24/17:33:57.457529,25.65335821,-100.29112033,-140.57699585
2018/10/24/17:33:57.605027,25.65335812,-100.29112041,-140.404006958
2018/10/24/17:33:57.754184,25.65335809,-100.29112046,-140.164993286
2018/10/24/17:33:57.902973,25.65335801,-100.29112042,-139.850006104
2018/10/24/17:33:58.054292,25.65335802,-100.29112045,-139.514007568
2018/10/24/17:33:58.200389,25.65335803,-100.2911205,-139.154006958
2018/10/24/17:33:58.357058,25.65335804,-100.29112053,-138.82800293
2018/10/24/17:33:58.503244,25.65335804,-100.29112061,-138.585006714
2018/10/24/17:33:58.653417,25.65335797,-100.2911209,-138.352996826
2018/10/24/17:33:58.803563,25.65335792,-100.29112105,-138.011993408
2018/10/24/17:33:58.954922,25.65335769,-100.29112143,-137.565994263
2018/10/24/17:33:59.103700,25.65335741,-100.29112193,-136.99899292
