time,.x,.y,.z
2018/10/24/17:35:33.154350,-0.0329999998212,-0.0149999996647,-0.0879999995232
2018/10/24/17:35:33.306054,-0.035000000149,-0.00600000005215,-0.0920000001788
2018/10/24/17:35:33.450440,-0.0280000008643,-0.0109999999404,-0.0960000008345
2018/10/24/17:35:33.607225,-0.0209999997169,-0.01600000076,-0.0960000008345
2018/10/24/17:35:33.757132,-0.0219999998808,-0.0140000004321,-0.0939999967813
2018/10/24/17:35:33.905128,-0.0289999991655,-0.0149999996647,-0.0879999995232
2018/10/24/17:35:34.055076,-0.0309999994934,-0.0170000009239,-0.0879999995232
2018/10/24/17:35:34.206058,-0.0340000018477,-0.0209999997169,-0.097000002861
2018/10/24/17:35:34.350768,-0.0320000015199,-0.0149999996647,-0.0989999994636
2018/10/24/17:35:34.501003,-0.0270000007004,-0.00600000005215,-0.0930000022054
2018/10/24/17:35:34.649969,-0.0320000015199,-0.00600000005215,-0.0939999967813
2018/10/24/17:35:34.800076,-0.0359999984503,-0.0130000002682,-0.097999997437
2018/10/24/17:35:34.950293,-0.0390000008047,-0.0189999993891,-0.097000002861
2018/10/24/17:35:35.107969,-0.0390000008047,-0.01600000076,-0.0949999988079
2018/10/24/17:35:35.254750,-0.0370000004768,-0.0149999996647,-0.0939999967813
2018/10/24/17:35:35.405825,-0.0419999994338,-0.0130000002682,-0.0949999988079
2018/10/24/17:35:35.556168,-0.0410000011325,-0.00600000005215,-0.0949999988079
2018/10/24/17:35:35.704749,-0.0419999994338,-0.00400000018999,-0.0960000008345
2018/10/24/17:35:35.853582,-0.0450000017881,-0.00400000018999,-0.0949999988079
2018/10/24/17:35:36.005059,-0.0410000011325,-0.0130000002682,-0.097000002861
2018/10/24/17:35:36.155270,-0.0450000017881,-0.0149999996647,-0.101000003517
2018/10/24/17:35:36.299880,-0.0489999987185,-0.0120000001043,-0.104999996722
2018/10/24/17:35:36.449951,-0.0469999983907,-0.00700000021607,-0.103000000119
2018/10/24/17:35:36.600146,-0.0430000014603,-0.00899999961257,-0.097000002861
2018/10/24/17:35:36.756729,-0.0410000011325,-0.00600000005215,-0.097999997437
2018/10/24/17:35:36.900342,-0.0399999991059,-0.0,-0.101999998093
