time,.data
2019/02/15/16:35:12.969104,-0.827079814672
2019/02/15/16:35:13.081551,-0.827079814672
2019/02/15/16:35:13.195452,-0.822531414032
2019/02/15/16:35:13.304307,-0.81668138206
2019/02/15/16:35:13.416710,-0.815015231073
2019/02/15/16:35:13.527674,-0.815015231073
2019/02/15/16:35:13.641588,-0.807409365475
2019/02/15/16:35:13.747501,-0.799677272141
2019/02/15/16:35:13.865048,-0.791684997082
2019/02/15/16:35:13.972452,-0.790221129358
2019/02/15/16:35:14.082672,-0.791866791248
2019/02/15/16:35:14.188779,-0.786536943913
2019/02/15/16:35:14.296921,-0.77150568068
2019/02/15/16:35:14.409778,-0.734896757454
2019/02/15/16:35:14.520687,-0.700557936728
2019/02/15/16:35:14.630247,-0.661790174246
2019/02/15/16:35:14.741326,-0.63379046768
2019/02/15/16:35:14.853710,-0.612975147367
2019/02/15/16:35:14.965416,-0.588644993305
2019/02/15/16:35:15.073460,-0.574567195773
2019/02/15/16:35:15.183599,-0.565198358893
2019/02/15/16:35:15.294193,-0.548763167858
2019/02/15/16:35:15.404523,-0.530044209957
2019/02/15/16:35:15.517374,-0.530044209957
2019/02/15/16:35:15.629438,-0.507814493775
2019/02/15/16:35:15.742485,-0.486767199636
2019/02/15/16:35:15.861770,-0.467204090953
2019/02/15/16:35:15.971617,-0.456118580699
2019/02/15/16:35:16.082331,-0.435383480787
2019/02/15/16:35:16.191692,-0.412272584438
2019/02/15/16:35:16.298880,-0.397759151459
2019/02/15/16:35:16.407404,-0.390584987402
2019/02/15/16:35:16.523313,-0.382009607553
2019/02/15/16:35:16.629009,-0.36785389185
2019/02/15/16:35:16.745313,-0.360271525383
2019/02/15/16:35:16.854291,-0.349614423513
2019/02/15/16:35:16.964388,-0.340520840883
2019/02/15/16:35:17.074127,-0.330238324404
2019/02/15/16:35:17.185942,-0.318144899607
2019/02/15/16:35:17.296582,-0.311669868231
2019/02/15/16:35:17.407508,-0.300147813559
2019/02/15/16:35:17.522598,-0.289184194803
2019/02/15/16:35:17.634610,-0.269034188986
2019/02/15/16:35:17.744821,-0.259025734663
2019/02/15/16:35:17.854850,-0.256889384985
2019/02/15/16:35:17.965173,-0.250825387239
2019/02/15/16:35:18.076798,-0.243094754219
2019/02/15/16:35:18.189522,-0.240069520473
2019/02/15/16:35:18.306041,-0.23129863739
2019/02/15/16:35:18.418518,-0.219559323788
2019/02/15/16:35:18.530479,-0.212811243534
2019/02/15/16:35:18.640559,-0.210344296694
2019/02/15/16:35:18.754904,-0.204778116941
2019/02/15/16:35:18.866339,-0.203159165382
2019/02/15/16:35:18.977801,-0.198737633228
2019/02/15/16:35:19.087067,-0.192775440216
2019/02/15/16:35:19.199273,-0.1849858284
2019/02/15/16:35:19.313302,-0.179601144791
2019/02/15/16:35:19.425025,-0.186566722393
2019/02/15/16:35:19.533260,-0.176600646973
2019/02/15/16:35:19.644727,-0.170994055271
2019/02/15/16:35:19.756634,-0.170994055271
2019/02/15/16:35:19.866189,-0.178018343449
2019/02/15/16:35:19.979860,-0.178018343449
2019/02/15/16:35:20.089971,-0.178009223938
2019/02/15/16:35:20.206227,-0.178009223938
2019/02/15/16:35:20.317011,-0.154771399498
2019/02/15/16:35:20.432894,-0.149293851852
2019/02/15/16:35:20.536532,-0.149293851852
2019/02/15/16:35:20.647465,-0.146683526039
2019/02/15/16:35:20.760433,-0.13959414959
2019/02/15/16:35:20.868220,-0.127491247654
2019/02/15/16:35:20.981272,-0.106866848469
2019/02/15/16:35:21.087811,-0.0972445130348
2019/02/15/16:35:21.195884,-0.0987549543381
2019/02/15/16:35:21.306376,-0.094544839859
2019/02/15/16:35:21.417350,-0.0943148851395
2019/02/15/16:35:21.524567,-0.0995050191879
2019/02/15/16:35:21.635896,-0.0939527273178
2019/02/15/16:35:21.740627,-0.0736636638641
2019/02/15/16:35:21.852402,-0.065226984024
2019/02/15/16:35:21.962325,-0.0660220503807
2019/02/15/16:35:22.070991,-0.0559243679047
2019/02/15/16:35:22.180228,0.0
2019/02/15/16:35:22.289405,0.0
2019/02/15/16:35:22.402507,-0.0533789515495
2019/02/15/16:35:22.515032,-0.0533789515495
2019/02/15/16:35:22.628480,-0.0651394844055
2019/02/15/16:35:22.739166,-0.080821287632
2019/02/15/16:35:22.852414,-0.0780490756035
2019/02/15/16:35:22.961048,-0.0606166243553
2019/02/15/16:35:23.071327,-0.0545750379562
2019/02/15/16:35:23.185318,0.0
2019/02/15/16:35:23.301020,0.0
2019/02/15/16:35:23.420245,0.0
2019/02/15/16:35:23.532378,0.0
2019/02/15/16:35:23.647656,0.0
2019/02/15/16:35:23.757043,0.0
2019/02/15/16:35:23.870459,0.0
2019/02/15/16:35:23.986156,0.0
