time,.data
2019/02/15/16:35:12.689933,-1.61301645924
2019/02/15/16:35:12.801364,-1.61220144895
2019/02/15/16:35:12.911808,-1.61170177464
2019/02/15/16:35:13.022782,-1.6113879648
2019/02/15/16:35:13.130869,-1.61092682314
2019/02/15/16:35:13.243977,-1.6105812694
2019/02/15/16:35:13.353172,-1.60983000767
2019/02/15/16:35:13.463840,-1.60929135501
2019/02/15/16:35:13.574029,-1.60921292437
2019/02/15/16:35:13.685519,-1.60863438219
2019/02/15/16:35:13.799048,-1.60842635262
2019/02/15/16:35:13.909439,-1.60769501913
2019/02/15/16:35:14.017593,-1.60726963984
2019/02/15/16:35:14.129409,-1.60732661056
2019/02/15/16:35:14.238436,-1.60701676567
2019/02/15/16:35:14.345303,-1.60687458401
2019/02/15/16:35:14.455235,-1.60687458401
2019/02/15/16:35:14.567832,-1.60672505305
2019/02/15/16:35:14.679402,-1.60631482298
2019/02/15/16:35:14.793398,-1.605688917
2019/02/15/16:35:14.902532,-1.60566671279
2019/02/15/16:35:15.013249,-1.60614087315
2019/02/15/16:35:15.121050,-1.60616354831
2019/02/15/16:35:15.233004,-1.60560942268
2019/02/15/16:35:15.342042,-1.60567412833
2019/02/15/16:35:15.455467,-1.60525742996
2019/02/15/16:35:15.565264,-1.60541152418
2019/02/15/16:35:15.675177,-1.60549041905
2019/02/15/16:35:15.784817,-1.60489198348
2019/02/15/16:35:15.893374,-1.60484984607
2019/02/15/16:35:16.005230,-1.60507026565
2019/02/15/16:35:16.112957,-1.60490060396
2019/02/15/16:35:16.224813,-1.6048640982
2019/02/15/16:35:16.333144,-1.60469913304
2019/02/15/16:35:16.445303,-1.60469913304
2019/02/15/16:35:16.554971,-1.60462411791
2019/02/15/16:35:16.664371,-1.6038841254
2019/02/15/16:35:16.774359,-1.60372991771
2019/02/15/16:35:16.883954,-1.60357756596
2019/02/15/16:35:16.992362,-1.60314529282
2019/02/15/16:35:17.098458,-1.6029201702
2019/02/15/16:35:17.207968,-1.60309727033
2019/02/15/16:35:17.314518,-1.60286795897
2019/02/15/16:35:17.424232,-1.60292481183
2019/02/15/16:35:17.534826,-1.60265787084
2019/02/15/16:35:17.650498,-1.60231840719
2019/02/15/16:35:17.756103,-1.60263219125
2019/02/15/16:35:17.864492,-1.60232705864
2019/02/15/16:35:17.981379,-1.60234990324
2019/02/15/16:35:18.090899,-1.60204090379
2019/02/15/16:35:18.199568,-1.60123467946
2019/02/15/16:35:18.315351,-1.60084282314
2019/02/15/16:35:18.431718,-1.60058818948
2019/02/15/16:35:18.539843,-1.60011949448
2019/02/15/16:35:18.655422,-1.59973558081
2019/02/15/16:35:18.766980,-1.5985025666
2019/02/15/16:35:18.874879,-1.59798152717
2019/02/15/16:35:18.989022,-1.59799206179
2019/02/15/16:35:19.103229,-1.59746902592
2019/02/15/16:35:19.213994,-1.59728023937
2019/02/15/16:35:19.325815,-1.59671422193
2019/02/15/16:35:19.434499,-1.5956260221
2019/02/15/16:35:19.546921,-1.59497954973
2019/02/15/16:35:19.656535,-1.59447678327
2019/02/15/16:35:19.768616,-1.59350281194
2019/02/15/16:35:19.878175,-1.59276066266
2019/02/15/16:35:19.990289,-1.59196102937
