time,.data
2019/02/15/16:03:01.663407,0.0
2019/02/15/16:03:01.776726,0.0
2019/02/15/16:03:01.884392,0.0
2019/02/15/16:03:01.997402,0.0
2019/02/15/16:03:02.110557,-1.37609512135
2019/02/15/16:03:02.222251,-1.37631284222
2019/02/15/16:03:02.336974,-1.37714219429
2019/02/15/16:03:02.443857,-1.3798566848
2019/02/15/16:03:02.553053,-1.37885720618
2019/02/15/16:03:02.663020,-1.37885720618
2019/02/15/16:03:02.773815,-1.37168828733
2019/02/15/16:03:02.885288,-1.37168828733
2019/02/15/16:03:02.994018,-1.37501929291
2019/02/15/16:03:03.103771,-1.37643960454
2019/02/15/16:03:03.220884,-1.38012392409
2019/02/15/16:03:03.328782,-1.33656309694
2019/02/15/16:03:03.440167,-1.25556896031
2019/02/15/16:03:03.550857,-1.25556896031
2019/02/15/16:03:03.659392,-1.18495527804
2019/02/15/16:03:03.769576,-1.11429029107
2019/02/15/16:03:03.878016,-1.040296489
2019/02/15/16:03:03.990078,-0.993246519566
2019/02/15/16:03:04.100975,-0.927847826481
2019/02/15/16:03:04.213381,-0.865324699879
2019/02/15/16:03:04.323723,-0.787308478355
2019/02/15/16:03:04.434103,-0.720278942585
2019/02/15/16:03:04.550424,-0.661677801609
2019/02/15/16:03:04.657813,-0.609314405918
2019/02/15/16:03:04.774030,-0.5657320261
2019/02/15/16:03:04.890028,-0.541165673733
2019/02/15/16:03:05.002297,-0.517902040482
2019/02/15/16:03:05.118365,-0.51211681366
2019/02/15/16:03:05.233146,-0.505456411839
2019/02/15/16:03:05.345016,-0.492997550964
2019/02/15/16:03:05.459201,-0.464063608646
2019/02/15/16:03:05.566660,-0.470209264755
2019/02/15/16:03:05.678795,-0.451757156849
2019/02/15/16:03:05.791621,-0.489630365372
2019/02/15/16:03:05.901616,-0.446796143055
2019/02/15/16:03:06.012157,-0.423610472679
2019/02/15/16:03:06.125717,-0.418549978733
2019/02/15/16:03:06.245086,-0.409777665138
2019/02/15/16:03:06.352038,-0.444300019741
2019/02/15/16:03:06.459050,-0.40102186203
2019/02/15/16:03:06.567291,-0.398452663422
2019/02/15/16:03:06.675371,-0.484968805313
2019/02/15/16:03:06.788110,-0.484968805313
2019/02/15/16:03:06.895923,-0.528410160542
2019/02/15/16:03:07.014286,-0.537972593307
2019/02/15/16:03:07.129371,-0.551052892208
2019/02/15/16:03:07.245821,-0.536314094067
2019/02/15/16:03:07.353614,-0.501783335209
2019/02/15/16:03:07.465902,-0.479808354378
2019/02/15/16:03:07.575810,-0.471414470673
2019/02/15/16:03:07.689500,-0.455917739868
2019/02/15/16:03:07.799078,-0.445285344124
2019/02/15/16:03:07.918827,-0.435121679306
2019/02/15/16:03:08.030432,-0.421440804005
2019/02/15/16:03:08.144987,-0.412821614742
2019/02/15/16:03:08.249445,-0.425171339512
2019/02/15/16:03:08.360364,-0.425661230087
2019/02/15/16:03:08.469019,-0.405244076252
2019/02/15/16:03:08.584045,-0.384112501144
2019/02/15/16:03:08.696587,-0.333939933777
2019/02/15/16:03:08.805291,-0.330739879608
2019/02/15/16:03:08.914981,-0.337690019608
2019/02/15/16:03:09.028392,-0.33181848526
2019/02/15/16:03:09.138479,-0.318754339218
2019/02/15/16:03:09.249429,-0.311991119385
2019/02/15/16:03:09.361982,-0.302525186539
2019/02/15/16:03:09.470018,-0.303638362885
2019/02/15/16:03:09.582766,-0.302875542641
2019/02/15/16:03:09.694765,-0.289935135841
2019/02/15/16:03:09.806510,-0.283847951889
2019/02/15/16:03:09.920861,-0.290128612518
2019/02/15/16:03:10.038379,-0.320831561089
2019/02/15/16:03:10.148477,-0.338335418701
2019/02/15/16:03:10.265044,-0.355693125725
2019/02/15/16:03:10.382444,-0.360230112076
2019/02/15/16:03:10.498557,-0.376929306984
2019/02/15/16:03:10.614733,-0.359056735039
2019/02/15/16:03:10.731367,-0.354408049583
2019/02/15/16:03:10.846305,-0.352930808067
2019/02/15/16:03:10.957419,-0.370578193665
2019/02/15/16:03:11.071692,-0.381794714928
2019/02/15/16:03:11.188349,-0.38184466362
2019/02/15/16:03:11.296698,-0.3718490839
2019/02/15/16:03:11.409177,-0.363003396988
2019/02/15/16:03:11.518624,-0.348393583298
2019/02/15/16:03:11.627545,-0.342479968071
2019/02/15/16:03:11.740401,-0.343111777306
2019/02/15/16:03:11.853775,-0.339950466156
2019/02/15/16:03:11.967194,-0.331794762611
2019/02/15/16:03:12.083527,-0.315561437607
2019/02/15/16:03:12.195602,-0.32040514946
2019/02/15/16:03:12.304802,-0.334927821159
2019/02/15/16:03:12.416455,-0.343402767181
