time,.data
2019/02/15/16:03:01.556280,0.0
2019/02/15/16:03:01.657649,0.0
2019/02/15/16:03:01.758833,0.0
2019/02/15/16:03:01.860426,0.0
2019/02/15/16:03:01.961368,0.0
2019/02/15/16:03:02.063118,1.4
2019/02/15/16:03:02.164353,1.4
2019/02/15/16:03:02.266880,1.4
2019/02/15/16:03:02.368250,1.4
2019/02/15/16:03:02.470696,1.4
2019/02/15/16:03:02.571548,1.4
2019/02/15/16:03:02.673635,1.4
2019/02/15/16:03:02.774810,1.4
2019/02/15/16:03:02.880429,1.4
2019/02/15/16:03:02.981801,1.4
2019/02/15/16:03:03.082916,1.4
2019/02/15/16:03:03.186109,1.4
2019/02/15/16:03:03.286796,1.4
2019/02/15/16:03:03.388922,1.4
2019/02/15/16:03:03.489679,1.4
2019/02/15/16:03:03.591954,1.4
2019/02/15/16:03:03.693050,1.4
2019/02/15/16:03:03.794453,1.4
2019/02/15/16:03:03.901160,1.4
2019/02/15/16:03:03.998746,1.4
2019/02/15/16:03:04.100912,1.4
2019/02/15/16:03:04.203386,1.4
2019/02/15/16:03:04.305003,1.4
2019/02/15/16:03:04.406471,1.4
2019/02/15/16:03:04.509234,1.4
2019/02/15/16:03:04.610775,1.4
2019/02/15/16:03:04.712774,1.4
2019/02/15/16:03:04.817225,1.4
2019/02/15/16:03:04.916975,1.4
2019/02/15/16:03:05.018038,1.4
2019/02/15/16:03:05.119525,1.4
2019/02/15/16:03:05.221997,1.4
2019/02/15/16:03:05.324478,1.4
2019/02/15/16:03:05.425915,1.4
2019/02/15/16:03:05.527878,1.4
2019/02/15/16:03:05.629962,1.4
2019/02/15/16:03:05.732467,1.4
2019/02/15/16:03:05.834563,1.4
2019/02/15/16:03:05.935939,1.4
2019/02/15/16:03:06.038808,1.4
2019/02/15/16:03:06.141314,1.4
2019/02/15/16:03:06.243463,1.4
2019/02/15/16:03:06.346544,1.4
2019/02/15/16:03:06.447599,1.4
2019/02/15/16:03:06.549284,1.4
2019/02/15/16:03:06.651652,1.4
2019/02/15/16:03:06.753900,1.4
2019/02/15/16:03:06.857075,1.4
2019/02/15/16:03:06.958405,1.4
2019/02/15/16:03:07.060457,1.4
2019/02/15/16:03:07.162966,1.4
2019/02/15/16:03:07.265782,1.4
2019/02/15/16:03:07.367521,1.4
2019/02/15/16:03:07.469196,1.4
2019/02/15/16:03:07.570739,1.4
2019/02/15/16:03:07.672094,1.4
2019/02/15/16:03:07.773650,1.4
2019/02/15/16:03:07.876166,1.4
2019/02/15/16:03:07.978133,1.4
2019/02/15/16:03:08.080235,1.4
2019/02/15/16:03:08.183380,1.4
2019/02/15/16:03:08.284339,1.4
2019/02/15/16:03:08.386345,1.4
2019/02/15/16:03:08.487382,1.4
2019/02/15/16:03:08.590466,1.4
2019/02/15/16:03:08.691775,1.4
2019/02/15/16:03:08.793535,1.4
2019/02/15/16:03:08.895424,1.4
2019/02/15/16:03:08.996741,1.4
2019/02/15/16:03:09.097133,1.4
2019/02/15/16:03:09.199820,1.4
2019/02/15/16:03:09.300826,1.4
2019/02/15/16:03:09.402833,1.4
2019/02/15/16:03:09.503567,1.4
2019/02/15/16:03:09.605253,1.4
2019/02/15/16:03:09.706779,1.4
2019/02/15/16:03:09.811724,1.4
2019/02/15/16:03:09.912897,1.4
2019/02/15/16:03:10.016598,1.4
2019/02/15/16:03:10.118289,1.4
2019/02/15/16:03:10.219887,1.4
2019/02/15/16:03:10.321536,1.4
2019/02/15/16:03:10.423357,1.4
2019/02/15/16:03:10.525329,1.4
2019/02/15/16:03:10.626953,1.4
2019/02/15/16:03:10.729440,1.4
2019/02/15/16:03:10.831144,1.4
2019/02/15/16:03:10.932873,1.4
2019/02/15/16:03:11.034509,1.4
2019/02/15/16:03:11.136620,1.4
2019/02/15/16:03:11.237465,1.4
2019/02/15/16:03:11.338657,1.4
2019/02/15/16:03:11.440492,1.4
2019/02/15/16:03:11.542263,1.4
2019/02/15/16:03:11.644490,1.4
2019/02/15/16:03:11.745388,1.4
2019/02/15/16:03:11.847908,1.4
2019/02/15/16:03:11.953587,1.4
2019/02/15/16:03:12.054869,1.4
2019/02/15/16:03:12.158370,1.4
2019/02/15/16:03:12.259897,1.4
2019/02/15/16:03:12.362902,1.4
2019/02/15/16:03:12.463309,1.4
2019/02/15/16:03:12.566233,1.4
2019/02/15/16:03:12.667883,1.4
2019/02/15/16:03:12.770421,1.4
2019/02/15/16:03:12.873067,1.4
2019/02/15/16:03:12.976366,1.4
2019/02/15/16:03:13.077921,1.4
2019/02/15/16:03:13.180302,1.4
2019/02/15/16:03:13.282872,1.4
2019/02/15/16:03:13.385184,1.4
2019/02/15/16:03:13.487566,1.4
2019/02/15/16:03:13.589941,1.4
2019/02/15/16:03:13.692446,1.4
2019/02/15/16:03:13.796203,1.4
2019/02/15/16:03:13.897687,1.4
2019/02/15/16:03:14.002595,1.4
2019/02/15/16:03:14.103352,1.4
2019/02/15/16:03:14.206131,1.4
2019/02/15/16:03:14.309103,1.4
2019/02/15/16:03:14.412972,1.4
2019/02/15/16:03:14.516867,1.4
2019/02/15/16:03:14.621491,1.4
2019/02/15/16:03:14.724553,1.4
2019/02/15/16:03:14.826091,1.4
2019/02/15/16:03:14.928608,1.4
2019/02/15/16:03:15.032245,1.4
2019/02/15/16:03:15.135198,1.4
2019/02/15/16:03:15.237738,1.4
2019/02/15/16:03:15.341383,1.4
2019/02/15/16:03:15.443022,1.4
2019/02/15/16:03:15.545588,1.4
2019/02/15/16:03:15.650800,1.4
2019/02/15/16:03:15.750898,1.4
2019/02/15/16:03:15.854509,1.4
2019/02/15/16:03:15.955922,1.4
2019/02/15/16:03:16.059393,1.4
2019/02/15/16:03:16.162103,1.4
2019/02/15/16:03:16.267205,1.4
2019/02/15/16:03:16.366396,1.4
2019/02/15/16:03:16.468902,1.4
