time,.data
2019/02/15/16:03:01.551438,-2.92060684237
2019/02/15/16:03:01.663601,-2.93760512984
2019/02/15/16:03:01.776638,-3.00760481011
2019/02/15/16:03:01.884352,-3.11360759567
2019/02/15/16:03:01.997022,-3.13560313553
2019/02/15/16:03:02.109518,-3.21560494994
2019/02/15/16:03:02.222203,-3.23260323742
2019/02/15/16:03:02.336902,-3.24160592109
2019/02/15/16:03:02.442980,-3.24761025334
2019/02/15/16:03:02.558545,-3.25060860477
2019/02/15/16:03:02.662921,-3.25060860477
2019/02/15/16:03:02.773059,-3.2816068283
2019/02/15/16:03:02.885617,-3.2816068283
2019/02/15/16:03:02.994759,-3.29160896245
2019/02/15/16:03:03.109734,-3.3136045023
2019/02/15/16:03:03.220938,-3.44560825902
2019/02/15/16:03:03.331634,-3.78260617475
2019/02/15/16:03:03.441710,-4.14460561116
2019/02/15/16:03:03.549569,-4.14460561116
2019/02/15/16:03:03.659722,-4.4286097635
2019/02/15/16:03:03.770853,-4.48060407641
2019/02/15/16:03:03.878545,-4.01960563716
2019/02/15/16:03:03.990277,-3.20260446436
2019/02/15/16:03:04.102942,-2.15260926044
2019/02/15/16:03:04.213539,-1.45661025973
2019/02/15/16:03:04.324597,-1.3696046626
2019/02/15/16:03:04.436320,-1.94660802156
2019/02/15/16:03:04.550436,-3.16160410668
2019/02/15/16:03:04.660012,-4.99560335892
2019/02/15/16:03:04.774685,-6.91560875781
2019/02/15/16:03:04.890094,-7.3266041557
2019/02/15/16:03:05.005117,-6.46460482332
2019/02/15/16:03:05.121621,-4.32960313126
2019/02/15/16:03:05.235191,-1.94060368932
2019/02/15/16:03:05.348147,0.0
2019/02/15/16:03:05.459428,1.34139330855
2019/02/15/16:03:05.571289,2.04639499293
2019/02/15/16:03:05.681395,2.18739380393
2019/02/15/16:03:05.791547,0.0
2019/02/15/16:03:05.902267,0.0
2019/02/15/16:03:06.013345,-2.22560729213
2019/02/15/16:03:06.126509,-3.21360604899
2019/02/15/16:03:06.238827,-3.33061041918
2019/02/15/16:03:06.347818,-2.44560846707
