time,.x,.y,.z
2019/02/15/16:02:59.574277,-0.00259328261018,0.0128947617486,0.00493500009179
2019/02/15/16:02:59.686995,0.000816885149106,0.00404137372971,-0.000288999988697
2019/02/15/16:02:59.804234,0.00286016776226,0.0031335989479,0.00167200004216
2019/02/15/16:02:59.908056,0.00285989418626,0.00313384830952,-0.00224000005983
2019/02/15/16:03:00.009208,0.00390428234823,0.0021809595637,0.00267300009727
2019/02/15/16:03:00.111279,0.00790054537356,0.0023624971509,0.000341000006301
2019/02/15/16:03:00.229018,0.0157107673585,0.00672099785879,0.00213099992834
2019/02/15/16:03:00.341300,0.016800718382,0.00476821931079,-0.00138699996751
2019/02/15/16:03:00.457050,0.0155259761959,0.0107212010771,-0.000974000024144
2019/02/15/16:03:00.603577,0.00753018679097,0.0103583931923,0.000925000000279
2019/02/15/16:03:00.704200,0.00652531022206,0.0103160245344,-0.00500999996439
2019/02/15/16:03:00.806086,0.00884648039937,0.00342633831315,-0.00949500035495
2019/02/15/16:03:00.914031,0.00779543537647,0.00438534002751,-0.00421500019729
2019/02/15/16:03:01.033351,0.00655265012756,0.00933074299246,0.00346500007436
2019/02/15/16:03:01.135813,0.00365202478133,0.00718767940998,-0.000479999987874
2019/02/15/16:03:01.254465,0.0140815805644,-0.00130733149126,-0.00262199994177
2019/02/15/16:03:01.360726,0.0139327282086,0.00169680383988,-0.00206699990667
2019/02/15/16:03:01.471386,0.0189259275794,0.00195172103122,-0.000280000007479
2019/02/15/16:03:01.626196,0.0255128107965,0.0103003196418,0.000456999987364
2019/02/15/16:03:01.735496,0.0217122454196,0.00613013235852,-0.010937999934
2019/02/15/16:03:01.851769,0.0129278469831,0.00169433699921,-0.0141359996051
2019/02/15/16:03:01.955745,0.0138435661793,-0.0152759840712,0.0159530006349
2019/02/15/16:03:02.057692,0.0239048786461,-0.0157021265477,-0.0112330000848
2019/02/15/16:03:02.176129,0.0236871577799,-0.0117012197152,0.00124999997206
2019/02/15/16:03:02.283483,0.022857805714,-0.0147485844791,-0.000345000007655
2019/02/15/16:03:02.402171,0.020143315196,-0.0199059490114,-0.00110300001688
2019/02/15/16:03:02.541103,0.0211427938193,-0.0198489874601,-0.00237799994648
2019/02/15/16:03:02.657711,0.0233173072338,-0.02272230573,-0.00424899999052
2019/02/15/16:03:02.758867,0.0283117126673,-0.0224376227707,-0.000585999980103
2019/02/15/16:03:02.879943,0.0294247176498,-0.0243759322912,-0.00497400015593
2019/02/15/16:03:02.979650,0.0249807070941,-0.0166121758521,-0.00428200000897
2019/02/15/16:03:03.087898,0.0235603954643,-0.0267003364861,-0.00577800022438
2019/02/15/16:03:03.207276,0.0198760759085,-0.047905549407,-0.0326620005071
2019/02/15/16:03:03.308431,0.0634369030595,-0.0660057589412,-0.0481580011547
