time,.data
2019/02/15/16:51:32.383868,0.7
2019/02/15/16:51:32.494951,0.7
2019/02/15/16:51:32.611584,0.7
2019/02/15/16:51:32.720588,0.7
2019/02/15/16:51:32.829533,0.7
2019/02/15/16:51:32.942875,0.7
2019/02/15/16:51:33.050700,0.7
2019/02/15/16:51:33.163049,0.7
2019/02/15/16:51:33.271163,0.7
2019/02/15/16:51:33.384741,0.7
2019/02/15/16:51:33.491693,0.7
2019/02/15/16:51:33.602705,0.7
2019/02/15/16:51:33.712011,0.7
2019/02/15/16:51:33.821678,0.7
2019/02/15/16:51:33.931523,0.7
2019/02/15/16:51:34.041409,0.7
2019/02/15/16:51:34.151845,0.7
2019/02/15/16:51:34.264786,0.7
2019/02/15/16:51:34.374601,0.7
2019/02/15/16:51:34.485888,0.7
2019/02/15/16:51:34.595656,0.7
2019/02/15/16:51:34.705183,0.7
2019/02/15/16:51:34.816801,0.7
2019/02/15/16:51:34.927242,0.7
2019/02/15/16:51:35.037148,0.7
2019/02/15/16:51:35.146529,0.7
2019/02/15/16:51:35.256123,0.7
2019/02/15/16:51:35.365506,0.7
2019/02/15/16:51:35.473669,0.7
2019/02/15/16:51:35.583844,0.7
2019/02/15/16:51:35.695062,0.7
2019/02/15/16:51:35.804193,0.7
2019/02/15/16:51:35.914432,0.7
2019/02/15/16:51:36.023615,0.7
2019/02/15/16:51:36.132244,0.7
2019/02/15/16:51:36.242009,0.7
2019/02/15/16:51:36.351473,0.7
2019/02/15/16:51:36.461651,0.7
2019/02/15/16:51:36.574000,0.7
2019/02/15/16:51:36.682858,0.7
2019/02/15/16:51:36.794812,0.7
2019/02/15/16:51:36.903320,0.7
2019/02/15/16:51:37.014019,0.7
2019/02/15/16:51:37.122051,0.7
2019/02/15/16:51:37.237292,0.7
2019/02/15/16:51:37.347642,0.7
2019/02/15/16:51:37.456958,0.7
2019/02/15/16:51:37.567550,0.7
2019/02/15/16:51:37.682950,0.7
2019/02/15/16:51:37.794548,0.7
2019/02/15/16:51:37.906833,0.7
2019/02/15/16:51:38.018355,0.7
2019/02/15/16:51:38.128830,0.7
2019/02/15/16:51:38.236636,0.7
2019/02/15/16:51:38.346656,0.7
2019/02/15/16:51:38.455391,0.7
2019/02/15/16:51:38.565230,0.7
2019/02/15/16:51:38.673850,0.7
2019/02/15/16:51:38.784784,0.7
2019/02/15/16:51:38.894769,0.7
2019/02/15/16:51:39.005152,0.7
2019/02/15/16:51:39.115899,0.7
2019/02/15/16:51:39.226420,0.7
2019/02/15/16:51:39.337445,0.7
2019/02/15/16:51:39.451214,0.7
2019/02/15/16:51:39.554148,0.7
2019/02/15/16:51:39.665085,0.7
2019/02/15/16:51:39.775665,0.7
2019/02/15/16:51:39.896993,0.7
2019/02/15/16:51:40.011771,0.7
2019/02/15/16:51:40.121894,0.7
2019/02/15/16:51:40.234711,0.7
2019/02/15/16:51:40.342917,0.7
2019/02/15/16:51:40.452980,0.7
2019/02/15/16:51:40.565537,0.7
2019/02/15/16:51:40.678674,0.7
2019/02/15/16:51:40.792738,0.7
2019/02/15/16:51:40.903176,0.7
2019/02/15/16:51:41.012705,0.7
2019/02/15/16:51:41.122219,0.7
2019/02/15/16:51:41.231930,0.7
2019/02/15/16:51:41.342482,0.7
2019/02/15/16:51:41.452928,0.7
2019/02/15/16:51:41.565018,0.7
2019/02/15/16:51:41.673961,0.7
2019/02/15/16:51:41.782462,0.7
2019/02/15/16:51:41.894928,0.7
2019/02/15/16:51:42.004755,0.7
2019/02/15/16:51:42.113765,0.7
2019/02/15/16:51:42.224006,0.7
2019/02/15/16:51:42.333798,0.7
2019/02/15/16:51:42.446888,0.7
2019/02/15/16:51:42.557195,0.7
2019/02/15/16:51:42.666202,0.7
2019/02/15/16:51:42.777801,0.7
2019/02/15/16:51:42.888239,0.7
2019/02/15/16:51:42.997799,0.7
2019/02/15/16:51:43.106091,0.7
2019/02/15/16:51:43.217593,0.7
2019/02/15/16:51:43.325874,0.7
2019/02/15/16:51:43.444788,0.7
2019/02/15/16:51:43.557002,0.7
2019/02/15/16:51:43.670665,0.7
2019/02/15/16:51:43.780833,0.7
2019/02/15/16:51:43.894207,0.7
2019/02/15/16:51:44.005825,0.7
2019/02/15/16:51:44.117871,0.7
2019/02/15/16:51:44.227992,0.7
2019/02/15/16:51:44.338330,0.7
2019/02/15/16:51:44.448528,0.7
2019/02/15/16:51:44.559024,0.7
2019/02/15/16:51:44.667935,0.7
2019/02/15/16:51:44.777751,0.7
2019/02/15/16:51:44.886559,0.7
2019/02/15/16:51:44.997335,0.7
2019/02/15/16:51:45.106308,0.7
2019/02/15/16:51:45.216453,0.7
2019/02/15/16:51:45.327954,0.7
2019/02/15/16:51:45.438396,0.7
2019/02/15/16:51:45.550434,0.7
2019/02/15/16:51:45.659774,0.7
2019/02/15/16:51:45.772203,0.7
2019/02/15/16:51:45.884524,0.7
2019/02/15/16:51:45.996770,0.7
2019/02/15/16:51:46.108321,0.7
2019/02/15/16:51:46.218549,0.7
2019/02/15/16:51:46.329998,0.7
2019/02/15/16:51:46.440072,0.7
2019/02/15/16:51:46.553259,0.7
2019/02/15/16:51:46.666114,0.7
2019/02/15/16:51:46.778395,0.7
2019/02/15/16:51:46.892411,0.7
2019/02/15/16:51:47.005435,0.7
2019/02/15/16:51:47.116877,0.7
2019/02/15/16:51:47.227371,0.7
2019/02/15/16:51:47.345041,0.7
2019/02/15/16:51:47.453924,0.7
2019/02/15/16:51:47.563879,0.7
2019/02/15/16:51:47.673090,0.7
2019/02/15/16:51:47.784367,0.7
2019/02/15/16:51:47.893765,0.7
2019/02/15/16:51:48.004946,0.7
2019/02/15/16:51:48.114108,0.7
2019/02/15/16:51:48.223386,0.7
2019/02/15/16:51:48.333920,0.7
2019/02/15/16:51:48.451365,0.7
2019/02/15/16:51:48.563535,0.7
2019/02/15/16:51:48.673149,0.7
2019/02/15/16:51:48.782274,0.7
2019/02/15/16:51:48.892239,0.7
2019/02/15/16:51:49.002248,0.7
2019/02/15/16:51:49.112044,0.7
2019/02/15/16:51:49.222627,0.7
2019/02/15/16:51:49.331849,0.7
2019/02/15/16:51:49.441215,0.7
2019/02/15/16:51:49.555695,0.7
2019/02/15/16:51:49.663064,0.7
2019/02/15/16:51:49.772172,0.7
2019/02/15/16:51:49.882180,0.7
2019/02/15/16:51:49.992599,0.7
2019/02/15/16:51:50.102526,0.7
2019/02/15/16:51:50.211412,0.7
2019/02/15/16:51:50.321607,0.7
2019/02/15/16:51:50.429961,0.7
2019/02/15/16:51:50.540004,0.7
2019/02/15/16:51:50.652155,0.7
2019/02/15/16:51:50.762863,0.7
2019/02/15/16:51:50.870389,0.7
2019/02/15/16:51:50.980052,0.7
2019/02/15/16:51:51.090546,0.7
2019/02/15/16:51:51.201993,0.7
2019/02/15/16:51:51.312879,0.7
