time,.data
2019/02/15/16:51:32.273468,29.6178900157
2019/02/15/16:51:32.384551,29.63049056
2019/02/15/16:51:32.496240,29.6367092305
2019/02/15/16:51:32.611611,29.6481062874
2019/02/15/16:51:32.720814,29.6544461742
2019/02/15/16:51:32.834710,29.6621359145
2019/02/15/16:51:32.943312,29.6944114444
2019/02/15/16:51:33.052074,29.7026891528
2019/02/15/16:51:33.162535,29.7026891528
2019/02/15/16:51:33.272382,29.7325939727
2019/02/15/16:51:33.385102,29.7325939727
2019/02/15/16:51:33.493400,29.7561370254
2019/02/15/16:51:33.603614,29.7520157047
2019/02/15/16:51:33.712929,29.7640953627
2019/02/15/16:51:33.823298,29.7638979911
2019/02/15/16:51:33.932451,29.7731419548
2019/02/15/16:51:34.042835,29.7862840008
2019/02/15/16:51:34.153426,29.8084126114
2019/02/15/16:51:34.264292,29.8263952885
2019/02/15/16:51:34.374861,29.8396618875
2019/02/15/16:51:34.485349,29.8575145466
2019/02/15/16:51:34.595442,29.8904455274
2019/02/15/16:51:34.705915,29.9137605244
2019/02/15/16:51:34.816264,29.9332720977
2019/02/15/16:51:34.926542,29.9442845401
2019/02/15/16:51:35.037188,29.95806242
2019/02/15/16:51:35.147456,29.9756967311
2019/02/15/16:51:35.256247,29.9845211995
2019/02/15/16:51:35.365654,29.9914715547
2019/02/15/16:51:35.474442,29.9944986338
2019/02/15/16:51:35.584313,30.0087062357
2019/02/15/16:51:35.694842,30.0080362671
2019/02/15/16:51:35.804412,30.0041946407
2019/02/15/16:51:35.914349,29.9976456466
2019/02/15/16:51:36.023540,29.9950732107
2019/02/15/16:51:36.132474,29.9827721372
2019/02/15/16:51:36.241806,29.9826428192
2019/02/15/16:51:36.352332,29.9635341949
2019/02/15/16:51:36.462366,29.9435720655
2019/02/15/16:51:36.573950,29.93373515
2019/02/15/16:51:36.683299,29.9051305101
2019/02/15/16:51:36.794050,29.8926503355
2019/02/15/16:51:36.903688,29.8652558557
2019/02/15/16:51:37.013664,29.8489516566
2019/02/15/16:51:37.122608,29.810214279
2019/02/15/16:51:37.237147,29.783174119
2019/02/15/16:51:37.346986,29.7521014632
2019/02/15/16:51:37.456146,29.7203713149
2019/02/15/16:51:37.569829,29.7203713149
2019/02/15/16:51:37.683962,29.7006244757
2019/02/15/16:51:37.794681,29.6538957599
2019/02/15/16:51:37.908077,29.6288935861
2019/02/15/16:51:38.019454,29.5814013213
2019/02/15/16:51:38.127944,29.5089887487
2019/02/15/16:51:38.237959,29.4748335589
2019/02/15/16:51:38.346918,29.4791259862
2019/02/15/16:51:38.456127,29.4459710385
2019/02/15/16:51:38.564677,29.4221925883
2019/02/15/16:51:38.673799,29.3692984742
2019/02/15/16:51:38.784864,29.3434117763
2019/02/15/16:51:38.895251,29.3015015393
2019/02/15/16:51:39.005624,29.2600904434
2019/02/15/16:51:39.115980,29.2268751367
2019/02/15/16:51:39.225440,29.1902632456
2019/02/15/16:51:39.336377,29.1436905946
2019/02/15/16:51:39.444174,29.1073221613
2019/02/15/16:51:39.554405,29.1073221613
2019/02/15/16:51:39.665046,29.0962169469
2019/02/15/16:51:39.775206,29.0338068408
2019/02/15/16:51:39.897054,28.9913444887
2019/02/15/16:51:40.011689,28.9556511608
2019/02/15/16:51:40.122516,28.9026286344
2019/02/15/16:51:40.234921,28.9026286344
2019/02/15/16:51:40.344002,28.8634667806
2019/02/15/16:51:40.454596,28.8208650713
2019/02/15/16:51:40.567365,28.7819013211
2019/02/15/16:51:40.679796,28.700471136
2019/02/15/16:51:40.793990,28.6777273824
2019/02/15/16:51:40.904618,28.6316315889
2019/02/15/16:51:41.014034,28.5458472359
2019/02/15/16:51:41.123543,28.5046389792
2019/02/15/16:51:41.233248,28.4426756681
2019/02/15/16:51:41.344301,28.4010815167
2019/02/15/16:51:41.455639,28.3790149965
2019/02/15/16:51:41.564790,28.3124651155
2019/02/15/16:51:41.674769,28.2549813289
2019/02/15/16:51:41.782779,28.2279276892
2019/02/15/16:51:41.893443,28.1801724386
2019/02/15/16:51:42.004868,28.1471212133
2019/02/15/16:51:42.113817,28.1057991884
2019/02/15/16:51:42.223970,28.0734106363
2019/02/15/16:51:42.334324,28.0220507026
2019/02/15/16:51:42.446174,27.9744232379
2019/02/15/16:51:42.557412,27.9235916158
2019/02/15/16:51:42.667777,27.8640017171
2019/02/15/16:51:42.778559,27.8146190234
2019/02/15/16:51:42.888288,27.7743877385
2019/02/15/16:51:42.997392,27.7381557033
2019/02/15/16:51:43.107347,27.6583520498
2019/02/15/16:51:43.217170,27.6133383253
2019/02/15/16:51:43.326518,27.5633707562
2019/02/15/16:51:43.444928,27.5238339004
2019/02/15/16:51:43.558640,27.5238339004
2019/02/15/16:51:43.670044,27.4868960244
2019/02/15/16:51:43.781961,27.4326460017
2019/02/15/16:51:43.893214,27.367816765
2019/02/15/16:51:44.005961,27.334791612
2019/02/15/16:51:44.117256,27.334791612
2019/02/15/16:51:44.229219,27.266418476
2019/02/15/16:51:44.340563,27.266418476
2019/02/15/16:51:44.448937,27.2146331912
2019/02/15/16:51:44.559063,27.1799324886
2019/02/15/16:51:44.668319,27.1439833797
2019/02/15/16:51:44.777694,27.1043799677
2019/02/15/16:51:44.887524,27.0775404894
2019/02/15/16:51:44.997072,27.0310420046
2019/02/15/16:51:45.108052,27.0020008283
2019/02/15/16:51:45.218408,26.9623134342
2019/02/15/16:51:45.329627,26.9351708016
2019/02/15/16:51:45.439955,26.9448817231
2019/02/15/16:51:45.550122,26.9015034443
2019/02/15/16:51:45.663331,26.8891781622
2019/02/15/16:51:45.773451,26.8970818245
2019/02/15/16:51:45.885738,26.9144908574
2019/02/15/16:51:45.998396,26.9291717251
2019/02/15/16:51:46.109762,26.9543299366
2019/02/15/16:51:46.220066,27.0160175301
2019/02/15/16:51:46.330751,27.0356218276
2019/02/15/16:51:46.441445,27.0588337235
2019/02/15/16:51:46.553892,27.075066785
2019/02/15/16:51:46.666765,27.0843022558
2019/02/15/16:51:46.778883,27.097575653
2019/02/15/16:51:46.892909,27.0938925228
2019/02/15/16:51:47.006327,27.110935639
2019/02/15/16:51:47.117796,27.1220471573
2019/02/15/16:51:47.231397,27.136836187
2019/02/15/16:51:47.344234,27.1479484942
2019/02/15/16:51:47.454556,27.1762999996
2019/02/15/16:51:47.564605,27.1797379071
2019/02/15/16:51:47.674549,27.1852944755
2019/02/15/16:51:47.785044,27.1768171812
2019/02/15/16:51:47.894984,27.185529699
2019/02/15/16:51:48.005211,27.2291185261
2019/02/15/16:51:48.114324,27.2312296937
2019/02/15/16:51:48.223923,27.2415498851
2019/02/15/16:51:48.335101,27.2312838569
2019/02/15/16:51:48.452264,27.2378348404
2019/02/15/16:51:48.563766,27.2378348404
2019/02/15/16:51:48.672384,27.2364721552
2019/02/15/16:51:48.782210,27.2338630129
2019/02/15/16:51:48.892176,27.2326876187
2019/02/15/16:51:49.002179,27.2093150176
2019/02/15/16:51:49.112823,27.1916884021
2019/02/15/16:51:49.222592,27.182227881
2019/02/15/16:51:49.331800,27.1876664537
2019/02/15/16:51:49.441424,27.1722686069
2019/02/15/16:51:49.554754,27.1722686069
2019/02/15/16:51:49.662227,27.1505635453
2019/02/15/16:51:49.772273,27.12013824
2019/02/15/16:51:49.883218,27.0513822724
2019/02/15/16:51:49.992834,27.020403205
2019/02/15/16:51:50.103106,26.993315221
2019/02/15/16:51:50.212404,26.9873114348
2019/02/15/16:51:50.322765,26.9576254826
2019/02/15/16:51:50.433597,26.9190351328
2019/02/15/16:51:50.541429,26.8861975451
2019/02/15/16:51:50.652098,26.8155178935
2019/02/15/16:51:50.761136,26.7982005489
2019/02/15/16:51:50.870700,26.7604184095
2019/02/15/16:51:50.980872,26.6968585791
2019/02/15/16:51:51.092179,26.6556844786
2019/02/15/16:51:51.200610,26.6179895669
2019/02/15/16:51:51.310137,26.5740557366
2019/02/15/16:51:51.424461,26.5431095713
2019/02/15/16:51:51.532497,26.5431095713
2019/02/15/16:51:51.642441,26.4914881613
2019/02/15/16:51:51.753021,26.4370781547
2019/02/15/16:51:51.866912,26.4021995613
2019/02/15/16:51:51.977562,26.3078042853
2019/02/15/16:51:52.088510,26.2646701542
2019/02/15/16:51:52.199818,26.1906377933
2019/02/15/16:51:52.312289,26.1906377933
2019/02/15/16:51:52.423928,26.0969701378
2019/02/15/16:51:52.535544,26.0969701378
2019/02/15/16:51:52.646533,26.0471954803
2019/02/15/16:51:52.755255,25.9784149265
2019/02/15/16:51:52.868829,25.9090666827
2019/02/15/16:51:52.977078,25.8830065439
2019/02/15/16:51:53.086792,25.8251702823
2019/02/15/16:51:53.197909,25.7611696766
2019/02/15/16:51:53.307512,25.7041387286
2019/02/15/16:51:53.416987,25.6506733119
2019/02/15/16:51:53.531227,25.5968431529
2019/02/15/16:51:53.642212,25.5208936569
2019/02/15/16:51:53.753560,25.4498668696
2019/02/15/16:51:53.864236,25.397105525
2019/02/15/16:51:53.973498,25.3483596521
2019/02/15/16:51:54.083659,25.293106134
2019/02/15/16:51:54.194321,25.2923361531
2019/02/15/16:51:54.303955,25.2403176446
2019/02/15/16:51:54.414824,25.2073174462
2019/02/15/16:51:54.527924,25.1551303413
2019/02/15/16:51:54.637680,25.0706936787
2019/02/15/16:51:54.747723,24.9970467202
2019/02/15/16:51:54.859512,24.940418367
2019/02/15/16:51:54.970000,24.866960712
2019/02/15/16:51:55.084253,24.8104229599
2019/02/15/16:51:55.194559,24.7321770605
2019/02/15/16:51:55.306597,24.6749586843
2019/02/15/16:51:55.422921,24.6298034411
2019/02/15/16:51:55.545797,24.6298034411
2019/02/15/16:51:55.655046,24.4910913634
2019/02/15/16:51:55.763984,24.4910913634
2019/02/15/16:51:55.876564,24.4374706378
2019/02/15/16:51:55.989267,24.4197290689
2019/02/15/16:51:56.102682,24.3280621182
2019/02/15/16:51:56.216671,24.2871884991
2019/02/15/16:51:56.330592,24.2438508563
2019/02/15/16:51:56.441457,24.2028589357
2019/02/15/16:51:56.556271,24.1355509498
2019/02/15/16:51:56.668670,24.1044080415
2019/02/15/16:51:56.789881,24.052520995
2019/02/15/16:51:56.907728,24.0162679195
2019/02/15/16:51:57.018213,23.9991881941
2019/02/15/16:51:57.126847,23.9655071409
2019/02/15/16:51:57.236425,23.9299616065
2019/02/15/16:51:57.346577,23.8859915948
2019/02/15/16:51:57.456389,23.8512043576
2019/02/15/16:51:57.566859,23.806397549
2019/02/15/16:51:57.677006,23.7683420128
2019/02/15/16:51:57.787721,23.727130432
2019/02/15/16:51:57.898516,23.6972387578
2019/02/15/16:51:58.010668,23.6525517505
2019/02/15/16:51:58.117237,23.6282410099
2019/02/15/16:51:58.227152,23.628357253
2019/02/15/16:51:58.339303,23.5958073931
2019/02/15/16:51:58.449309,23.5726105914
2019/02/15/16:51:58.559306,23.5341793756
2019/02/15/16:51:58.669456,23.5233197759
2019/02/15/16:51:58.780301,23.5213038585
2019/02/15/16:51:58.890648,23.535743099
2019/02/15/16:51:58.999936,23.5453812037
2019/02/15/16:51:59.116138,23.575742564
2019/02/15/16:51:59.231790,23.6005924288
2019/02/15/16:51:59.342350,23.6698747727
2019/02/15/16:51:59.451912,23.6698747727
2019/02/15/16:51:59.564193,23.6994793631
2019/02/15/16:51:59.674757,23.7016665899
2019/02/15/16:51:59.785774,23.6969915986
2019/02/15/16:51:59.896443,23.7244290842
2019/02/15/16:52:00.006962,23.7743299468
2019/02/15/16:52:00.116202,23.7962013055
2019/02/15/16:52:00.225979,23.8265743576
2019/02/15/16:52:00.337151,23.8467566305
2019/02/15/16:52:00.455751,23.8436102913
2019/02/15/16:52:00.564345,23.8400159904
2019/02/15/16:52:00.674233,23.8636509936
2019/02/15/16:52:00.783170,23.857494215
2019/02/15/16:52:00.892943,23.8716213478
2019/02/15/16:52:01.001822,23.8695784159
2019/02/15/16:52:01.111300,23.8810334611
2019/02/15/16:52:01.219844,23.882920221
2019/02/15/16:52:01.329080,23.8941334595
2019/02/15/16:52:01.437937,23.8946014984
2019/02/15/16:52:01.549342,23.874820206
2019/02/15/16:52:01.659651,23.8687687192
2019/02/15/16:52:01.771007,23.8352273524
2019/02/15/16:52:01.881147,23.8223231278
2019/02/15/16:52:01.990459,23.871396535
2019/02/15/16:52:02.099104,23.8547742817
2019/02/15/16:52:02.210483,23.8300241956
2019/02/15/16:52:02.321483,23.8061558116
2019/02/15/16:52:02.430333,23.7883802593
2019/02/15/16:52:02.541121,23.7883802593
2019/02/15/16:52:02.651244,23.7326958253
2019/02/15/16:52:02.759986,23.7326958253
2019/02/15/16:52:02.870533,23.708994219
2019/02/15/16:52:02.978903,23.6870371524
2019/02/15/16:52:03.087092,23.6740598183
2019/02/15/16:52:03.195303,23.679921671
2019/02/15/16:52:03.304641,23.6690472708
2019/02/15/16:52:03.414323,23.6594637601
2019/02/15/16:52:03.524354,23.649188314
2019/02/15/16:52:03.632092,23.5971770101
2019/02/15/16:52:03.743212,23.5961987651
2019/02/15/16:52:03.853933,23.5872061548
2019/02/15/16:52:03.962934,23.5392998893
2019/02/15/16:52:04.071074,23.5290337699
2019/02/15/16:52:04.180632,23.4996489848
2019/02/15/16:52:04.289651,23.4894254659
2019/02/15/16:52:04.398407,23.4398968457
2019/02/15/16:52:04.507750,23.4295747123
2019/02/15/16:52:04.618070,23.397364523
2019/02/15/16:52:04.727055,23.3981605571
2019/02/15/16:52:04.834801,23.3875630718
2019/02/15/16:52:04.946233,23.313148568
2019/02/15/16:52:05.057440,23.3007847855
2019/02/15/16:52:05.170389,23.2974935177
2019/02/15/16:52:05.280961,23.2866227058
2019/02/15/16:52:05.396895,23.2837425753
2019/02/15/16:52:05.503947,23.2717750637
2019/02/15/16:52:05.616902,23.2717750637
2019/02/15/16:52:05.728512,23.1403061188
2019/02/15/16:52:05.840892,23.1221575645
2019/02/15/16:52:05.956441,23.1040982248
2019/02/15/16:52:06.066610,23.0809922264
2019/02/15/16:52:06.177248,23.1032590683
2019/02/15/16:52:06.289509,23.0471206129
2019/02/15/16:52:06.398469,23.0169160541
2019/02/15/16:52:06.507717,23.0169160541
2019/02/15/16:52:06.615904,23.017073436
2019/02/15/16:52:06.727350,22.9765006607
2019/02/15/16:52:06.836683,22.8997277305
2019/02/15/16:52:06.954144,22.8799346477
2019/02/15/16:52:07.074131,22.840121524
2019/02/15/16:52:07.186203,22.7828283769
2019/02/15/16:52:07.297539,22.7446592129
2019/02/15/16:52:07.413419,22.740012357
2019/02/15/16:52:07.524999,22.7022820176
2019/02/15/16:52:07.635034,22.6618967211
2019/02/15/16:52:07.744779,22.5981334113
2019/02/15/16:52:07.854887,22.5568917117
2019/02/15/16:52:07.963679,22.5332470589
2019/02/15/16:52:08.075588,22.4861041925
2019/02/15/16:52:08.190816,22.4370301548
2019/02/15/16:52:08.298821,22.3942193891
2019/02/15/16:52:08.411795,22.3446879179
