time,.data
2019/02/15/16:31:05.414341,-0.716895135865
2019/02/15/16:31:05.531560,-0.709624803439
2019/02/15/16:31:05.639652,-0.704977053497
2019/02/15/16:31:05.755221,-0.69549390655
2019/02/15/16:31:05.863242,-0.711373730376
2019/02/15/16:31:05.984939,-0.727405627072
2019/02/15/16:31:06.102260,-0.737572309375
2019/02/15/16:31:06.213804,-0.713900352642
2019/02/15/16:31:06.324115,-0.702076198813
2019/02/15/16:31:06.435931,-0.691008806974
2019/02/15/16:31:06.547233,-0.706927668117
2019/02/15/16:31:06.658432,-0.720055251196
2019/02/15/16:31:06.768997,-0.728341110796
2019/02/15/16:31:06.881462,-0.7285216216
2019/02/15/16:31:07.001056,-0.709382255375
2019/02/15/16:31:07.113347,-0.689082809538
2019/02/15/16:31:07.233887,-0.576083500683
2019/02/15/16:31:07.342471,-0.525427696109
2019/02/15/16:31:07.456384,-0.468612116575
2019/02/15/16:31:07.568314,-0.419138175249
2019/02/15/16:31:07.677540,-0.381727409363
2019/02/15/16:31:07.793806,-0.350629997253
2019/02/15/16:31:07.905990,-0.329383325577
2019/02/15/16:31:08.015361,-0.310746711493
2019/02/15/16:31:08.132683,-0.295000088215
2019/02/15/16:31:08.237945,-0.288136017323
2019/02/15/16:31:08.350362,-0.27019624114
2019/02/15/16:31:08.460586,-0.25663138628
2019/02/15/16:31:08.570514,-0.240009170771
2019/02/15/16:31:08.684646,-0.240009170771
2019/02/15/16:31:08.796675,-0.258973103762
2019/02/15/16:31:08.907951,-0.250227701664
2019/02/15/16:31:09.018648,-0.250227701664
2019/02/15/16:31:09.129971,-0.223114144802
2019/02/15/16:31:09.247243,-0.196576547623
2019/02/15/16:31:09.366736,-0.174830091
2019/02/15/16:31:09.475242,-0.132935774326
2019/02/15/16:31:09.583540,-0.104325425625
2019/02/15/16:31:09.696300,-0.0839147686958
2019/02/15/16:31:09.806864,-0.0852405548096
2019/02/15/16:31:09.914019,-0.0990454673767
2019/02/15/16:31:10.024836,-0.0888273835182
2019/02/15/16:31:10.139849,-0.0753127455711
2019/02/15/16:31:10.256898,-0.0526430130005
2019/02/15/16:31:10.368176,-0.0525896072388
