time,.data
2019/02/15/16:31:05.307038,-1.52740129598
2019/02/15/16:31:05.414284,-1.52731966814
2019/02/15/16:31:05.525376,-1.52629846838
2019/02/15/16:31:05.638470,-1.52625762064
2019/02/15/16:31:05.749922,-1.52650704468
2019/02/15/16:31:05.862839,-1.52655234776
2019/02/15/16:31:05.978118,-1.5267049807
2019/02/15/16:31:06.090596,-1.52674911747
2019/02/15/16:31:06.199539,-1.52682176897
2019/02/15/16:31:06.310019,-1.52657981523
2019/02/15/16:31:06.419743,-1.52647077114
2019/02/15/16:31:06.530227,-1.52639220284
2019/02/15/16:31:06.639821,-1.52598445787
2019/02/15/16:31:06.749375,-1.52605842092
2019/02/15/16:31:06.859127,-1.52652209471
2019/02/15/16:31:06.973384,-1.52671546931
2019/02/15/16:31:07.083334,-1.52716456308
2019/02/15/16:31:07.193695,-1.52739647322
2019/02/15/16:31:07.302352,-1.5274185779
2019/02/15/16:31:07.412370,-1.52746271949
2019/02/15/16:31:07.522104,-1.5278186588
2019/02/15/16:31:07.631459,-1.52896790915
2019/02/15/16:31:07.742469,-1.52975851475
2019/02/15/16:31:07.854832,-1.53107096233
2019/02/15/16:31:07.963761,-1.53107096233
2019/02/15/16:31:08.072690,-1.53213262364
2019/02/15/16:31:08.182320,-1.53380448269
2019/02/15/16:31:08.292190,-1.53526379181
2019/02/15/16:31:08.402310,-1.53658372444
2019/02/15/16:31:08.513269,-1.5374210976
2019/02/15/16:31:08.623512,-1.53907986794
2019/02/15/16:31:08.734284,-1.54108515862
2019/02/15/16:31:08.845382,-1.54189433074
2019/02/15/16:31:08.954632,-1.54330590944
2019/02/15/16:31:09.064314,-1.54557714716
2019/02/15/16:31:09.173449,-1.54802329048
2019/02/15/16:31:09.283327,-1.55076001886
2019/02/15/16:31:09.393830,-1.55447789274
2019/02/15/16:31:09.501666,-1.55671921456
2019/02/15/16:31:09.612561,-1.55954088505
2019/02/15/16:31:09.720704,-1.56173871168
2019/02/15/16:31:09.829612,-1.56354857814
2019/02/15/16:31:09.939208,-1.56582251865
2019/02/15/16:31:10.048257,-1.56728714679
2019/02/15/16:31:10.157309,-1.56921643062
2019/02/15/16:31:10.270312,-1.57273217375
2019/02/15/16:31:10.385683,-1.57497641186
2019/02/15/16:31:10.497341,-1.5774902014
2019/02/15/16:31:10.604976,-1.58005109541
2019/02/15/16:31:10.715227,-1.58133772998
2019/02/15/16:31:10.827084,-1.58410125471
2019/02/15/16:31:10.939752,-1.58640372667
2019/02/15/16:31:11.047689,-1.58793352243
2019/02/15/16:31:11.155800,-1.5908772942
2019/02/15/16:31:11.265778,-1.59228853944
2019/02/15/16:31:11.373989,-1.5947353264
2019/02/15/16:31:11.486529,-1.59722240595
2019/02/15/16:31:11.600548,-1.59929730877
2019/02/15/16:31:11.707989,-1.60153523953
2019/02/15/16:31:11.829101,-1.60153523953
2019/02/15/16:31:11.943194,-1.60558258889
2019/02/15/16:31:12.060159,-1.60558258889
2019/02/15/16:31:12.172250,-1.60742684654
2019/02/15/16:31:12.281773,-1.61099139134
2019/02/15/16:31:12.390709,-1.61315707151
2019/02/15/16:31:12.498415,-1.61534006322
2019/02/15/16:31:12.607501,-1.61741296811
2019/02/15/16:31:12.716151,-1.61921123974
2019/02/15/16:31:12.825704,-1.62125828825
2019/02/15/16:31:12.935148,-1.62284436783
2019/02/15/16:31:13.044324,-1.6246655036
2019/02/15/16:31:13.151742,-1.62884858202
2019/02/15/16:31:13.261461,-1.63075430584
2019/02/15/16:31:13.371118,-1.63075430584
2019/02/15/16:31:13.481490,-1.6347333579
2019/02/15/16:31:13.590608,-1.6347333579
2019/02/15/16:31:13.708657,-1.63637172884
2019/02/15/16:31:13.820889,-1.63840238073
2019/02/15/16:31:13.927962,-1.64212331481
2019/02/15/16:31:14.036446,-1.64212331481
2019/02/15/16:31:14.144825,-1.64279651537
2019/02/15/16:31:14.252957,-1.64626036141
2019/02/15/16:31:14.360955,-1.64796378029
2019/02/15/16:31:14.469196,-1.64975735623
2019/02/15/16:31:14.577220,-1.65135092318
2019/02/15/16:31:14.686882,-1.65184681631
2019/02/15/16:31:14.795280,-1.6532065995
2019/02/15/16:31:14.903986,-1.65447786912
2019/02/15/16:31:15.014972,-1.65595491734
2019/02/15/16:31:15.123438,-1.6589551228
2019/02/15/16:31:15.235139,-1.66010128512
2019/02/15/16:31:15.343813,-1.66141693033
2019/02/15/16:31:15.456604,-1.66257969014
2019/02/15/16:31:15.565032,-1.66408466202
