time,.data
2019/02/15/16:31:05.416901,0.7
2019/02/15/16:31:05.526622,0.7
2019/02/15/16:31:05.641333,0.7
2019/02/15/16:31:05.754271,0.7
2019/02/15/16:31:05.868420,0.7
2019/02/15/16:31:05.985020,0.7
2019/02/15/16:31:06.092654,0.7
2019/02/15/16:31:06.202065,0.7
2019/02/15/16:31:06.312411,0.7
2019/02/15/16:31:06.422266,0.7
2019/02/15/16:31:06.531562,0.7
2019/02/15/16:31:06.641251,0.7
2019/02/15/16:31:06.750801,0.7
2019/02/15/16:31:06.860506,0.7
2019/02/15/16:31:06.975352,0.7
2019/02/15/16:31:07.084972,0.7
2019/02/15/16:31:07.194967,0.7
2019/02/15/16:31:07.303897,0.7
2019/02/15/16:31:07.413760,0.7
2019/02/15/16:31:07.523880,0.7
2019/02/15/16:31:07.632901,0.7
2019/02/15/16:31:07.744387,0.7
2019/02/15/16:31:07.856074,0.7
2019/02/15/16:31:07.964966,0.7
2019/02/15/16:31:08.073807,0.7
2019/02/15/16:31:08.184184,0.7
2019/02/15/16:31:08.293931,0.7
2019/02/15/16:31:08.404209,0.7
2019/02/15/16:31:08.515146,0.7
2019/02/15/16:31:08.625007,0.7
2019/02/15/16:31:08.735832,0.7
2019/02/15/16:31:08.847245,0.7
2019/02/15/16:31:08.956633,0.7
2019/02/15/16:31:09.066309,0.7
2019/02/15/16:31:09.174874,0.7
2019/02/15/16:31:09.284931,0.7
2019/02/15/16:31:09.394981,0.7
2019/02/15/16:31:09.504280,0.7
2019/02/15/16:31:09.613849,0.7
2019/02/15/16:31:09.722370,0.7
2019/02/15/16:31:09.831209,0.7
2019/02/15/16:31:09.941511,0.7
2019/02/15/16:31:10.053218,0.7
2019/02/15/16:31:10.159687,0.7
2019/02/15/16:31:10.271870,0.7
2019/02/15/16:31:10.387914,0.7
2019/02/15/16:31:10.497766,0.7
2019/02/15/16:31:10.605604,0.7
2019/02/15/16:31:10.716493,0.7
2019/02/15/16:31:10.828177,0.7
