time,.data
2019/02/15/16:31:05.299673,174.990594382
2019/02/15/16:31:05.415326,175.437633192
2019/02/15/16:31:05.530303,175.943950112
2019/02/15/16:31:05.640305,176.203440403
2019/02/15/16:31:05.756727,176.331104856
2019/02/15/16:31:05.868479,176.410390599
2019/02/15/16:31:05.985056,176.524985762
2019/02/15/16:31:06.102293,176.63673542
2019/02/15/16:31:06.215169,176.851427035
2019/02/15/16:31:06.327913,177.102563441
2019/02/15/16:31:06.438512,177.439310294
2019/02/15/16:31:06.546996,177.731813299
2019/02/15/16:31:06.658943,177.968453316
2019/02/15/16:31:06.768700,178.091686728
2019/02/15/16:31:06.885816,178.115254928
2019/02/15/16:31:07.002904,177.99633725
2019/02/15/16:31:07.119322,177.653065208
2019/02/15/16:31:07.230933,174.898355515
2019/02/15/16:31:07.343845,171.550623693
2019/02/15/16:31:07.455903,167.219154088
2019/02/15/16:31:07.567140,161.397546255
2019/02/15/16:31:07.677614,155.340393625
2019/02/15/16:31:07.795394,148.428692704
2019/02/15/16:31:07.905394,142.099892414
2019/02/15/16:31:08.022437,135.355894336
2019/02/15/16:31:08.135565,128.014724161
2019/02/15/16:31:08.243268,122.90351498
2019/02/15/16:31:08.351314,117.731129715
2019/02/15/16:31:08.462904,113.248756668
2019/02/15/16:31:08.571804,108.658735093
2019/02/15/16:31:08.686250,108.753775632
2019/02/15/16:31:08.799383,100.918673123
2019/02/15/16:31:08.910164,98.0930351738
2019/02/15/16:31:09.019949,98.1739126757
2019/02/15/16:31:09.133126,94.9850459349
2019/02/15/16:31:09.252447,91.4512006011
2019/02/15/16:31:09.366805,88.9620040947
2019/02/15/16:31:09.475163,86.2140231231
2019/02/15/16:31:09.583868,83.5494420019
2019/02/15/16:31:09.696233,80.7661127304
2019/02/15/16:31:09.806571,78.5870390945
2019/02/15/16:31:09.913968,76.2607370045
2019/02/15/16:31:10.027486,72.5570244085
2019/02/15/16:31:10.146037,71.0869427961
2019/02/15/16:31:10.257802,69.4984835652
2019/02/15/16:31:10.368230,68.0599198526
2019/02/15/16:31:10.477268,66.5965065022
2019/02/15/16:31:10.585612,64.8115355799
2019/02/15/16:31:10.696725,63.0792646795
2019/02/15/16:31:10.811043,61.0779849862
2019/02/15/16:31:10.919411,59.5113232673
2019/02/15/16:31:11.023408,58.1202467002
2019/02/15/16:31:11.133540,56.402897611
2019/02/15/16:31:11.244331,56.5715633093
2019/02/15/16:31:11.361299,55.3084202149
2019/02/15/16:31:11.490150,54.0096119045
2019/02/15/16:31:11.600514,51.7791104608
2019/02/15/16:31:11.715937,50.7039936395
2019/02/15/16:31:11.827448,50.8322176269
2019/02/15/16:31:11.943200,48.2802200194
2019/02/15/16:31:12.060039,48.5121160562
2019/02/15/16:31:12.175219,47.3861168398
2019/02/15/16:31:12.291588,46.0277846222
2019/02/15/16:31:12.406223,45.4191022489
2019/02/15/16:31:12.518622,44.4941794418
2019/02/15/16:31:12.629839,43.4759473421
2019/02/15/16:31:12.750452,42.6389822861
2019/02/15/16:31:12.862170,41.9042685132
2019/02/15/16:31:12.971635,40.471142421
2019/02/15/16:31:13.083776,39.9814879825
2019/02/15/16:31:13.197414,39.7171592089
2019/02/15/16:31:13.308571,39.0713520442
2019/02/15/16:31:13.419759,38.2133505137
2019/02/15/16:31:13.530766,37.5393331636
2019/02/15/16:31:13.646247,36.6753349303
2019/02/15/16:31:13.752433,35.7882040672
2019/02/15/16:31:13.868881,35.2175555332
2019/02/15/16:31:13.980152,34.7697463766
2019/02/15/16:31:14.094475,34.1977478994
2019/02/15/16:31:14.212176,33.1653205274
2019/02/15/16:31:14.321698,32.5947834394
2019/02/15/16:31:14.433883,31.907382468
2019/02/15/16:31:14.544908,31.4331472552
2019/02/15/16:31:14.656191,31.0194509527
2019/02/15/16:31:14.767260,30.4238631163
2019/02/15/16:31:14.877641,29.6567719098
2019/02/15/16:31:14.989681,29.065616596
2019/02/15/16:31:15.101602,28.6072384413
2019/02/15/16:31:15.211200,28.3081446075
2019/02/15/16:31:15.330987,27.7688116403
2019/02/15/16:31:15.448378,27.2651902984
2019/02/15/16:31:15.558462,26.2138155445
2019/02/15/16:31:15.673222,25.8880416039
2019/02/15/16:31:15.791915,25.6894515401
2019/02/15/16:31:15.905763,25.4254979038
2019/02/15/16:31:16.024871,25.5126956289
2019/02/15/16:31:16.144585,25.0080489919
2019/02/15/16:31:16.259579,24.6599005048
2019/02/15/16:31:16.372535,24.1934441616
2019/02/15/16:31:16.487300,23.773069019
2019/02/15/16:31:16.597217,23.20152377
2019/02/15/16:31:16.708563,22.6146679642
2019/02/15/16:31:16.820426,22.0552855726
2019/02/15/16:31:16.931746,21.6061137718
2019/02/15/16:31:17.046360,21.2507259791
2019/02/15/16:31:17.155516,21.052864624
2019/02/15/16:31:17.274590,20.7798808952
2019/02/15/16:31:17.390134,20.4757913096
2019/02/15/16:31:17.501817,20.1935366202
2019/02/15/16:31:17.623999,19.9772924337
2019/02/15/16:31:17.740553,19.8540908432
2019/02/15/16:31:17.855586,19.624076772
2019/02/15/16:31:17.970422,19.4720903046
2019/02/15/16:31:18.077129,19.3282473015
2019/02/15/16:31:18.189802,19.1003724113
2019/02/15/16:31:18.299863,18.7414702208
2019/02/15/16:31:18.413672,18.4082632169
2019/02/15/16:31:18.532789,18.2064112537
2019/02/15/16:31:18.649517,17.8399498947
2019/02/15/16:31:18.774251,17.400209644
2019/02/15/16:31:18.890567,16.9454391611
2019/02/15/16:31:19.004967,16.524873405
2019/02/15/16:31:19.114723,16.2405307049
2019/02/15/16:31:19.228980,15.8647389146
2019/02/15/16:31:19.338516,15.5548069225
2019/02/15/16:31:19.448383,15.2783133344
2019/02/15/16:31:19.560019,15.0425808441
2019/02/15/16:31:19.669122,14.9430550401
2019/02/15/16:31:19.783490,14.9388994259
2019/02/15/16:31:19.894933,14.9371155182
2019/02/15/16:31:20.005899,14.6865440784
2019/02/15/16:31:20.124050,14.3675466089
2019/02/15/16:31:20.233277,14.0189988397
2019/02/15/16:31:20.348216,13.8738212459
2019/02/15/16:31:20.458175,13.7087002662
2019/02/15/16:31:20.566093,13.4176319828
2019/02/15/16:31:20.677578,13.0333172102
2019/02/15/16:31:20.785984,12.6943203936
2019/02/15/16:31:20.901354,12.5572536543
2019/02/15/16:31:21.009156,12.3992489264
2019/02/15/16:31:21.116827,12.2697283428
2019/02/15/16:31:21.230184,12.1444106358
2019/02/15/16:31:21.343892,11.9342610836
2019/02/15/16:31:21.459213,11.6609053458
2019/02/15/16:31:21.571629,11.408377153
2019/02/15/16:31:21.685508,11.0194407455
2019/02/15/16:31:21.805840,10.6097464252
2019/02/15/16:31:21.916254,10.3215137603
2019/02/15/16:31:22.027933,10.1348324974
2019/02/15/16:31:22.138982,10.05861543
2019/02/15/16:31:22.255562,10.1066221137
2019/02/15/16:31:22.367429,10.1029064308
2019/02/15/16:31:22.477942,10.0808136415
2019/02/15/16:31:22.589943,10.0746754255
2019/02/15/16:31:22.701030,9.86937668915
2019/02/15/16:31:22.814956,9.46294181111
2019/02/15/16:31:22.927232,9.02689867027
2019/02/15/16:31:23.035598,8.64336682784
2019/02/15/16:31:23.147813,8.36857647584
2019/02/15/16:31:23.260086,8.12947322871
2019/02/15/16:31:23.372403,7.84827661523
2019/02/15/16:31:23.488599,7.59466580799
2019/02/15/16:31:23.601388,7.61884232231
2019/02/15/16:31:23.713831,7.64652637629
2019/02/15/16:31:23.823748,7.85895495139
2019/02/15/16:31:23.935903,8.00296826078
2019/02/15/16:31:24.048491,8.00525556536
2019/02/15/16:31:24.158174,8.0583532423
2019/02/15/16:31:24.265658,8.05428863575
2019/02/15/16:31:24.376432,8.02264462503
2019/02/15/16:31:24.486115,7.92239722587
2019/02/15/16:31:24.597454,7.74437438372
2019/02/15/16:31:24.717605,7.58300847787
2019/02/15/16:31:24.833952,7.39054886216
2019/02/15/16:31:24.948985,7.28781536021
2019/02/15/16:31:25.063943,7.14555683381
2019/02/15/16:31:25.170303,7.01300802503
2019/02/15/16:31:25.288439,7.00264498547
2019/02/15/16:31:25.399545,7.06037941018
2019/02/15/16:31:25.511024,7.05420637069
2019/02/15/16:31:25.622662,6.9636958306
2019/02/15/16:31:25.733940,6.88401216016
2019/02/15/16:31:25.847748,6.7861215493
2019/02/15/16:31:25.956084,6.68353060351
2019/02/15/16:31:26.076712,6.60416010835
2019/02/15/16:31:26.186493,6.47551995216
2019/02/15/16:31:26.300526,6.48114618909
2019/02/15/16:31:26.417159,6.49079225901
2019/02/15/16:31:26.534534,6.43101695282
2019/02/15/16:31:26.646042,6.30718971537
2019/02/15/16:31:26.756032,6.20523982549
2019/02/15/16:31:26.870061,6.07273651387
2019/02/15/16:31:26.980046,5.93187295372
2019/02/15/16:31:27.092895,5.8322894882
2019/02/15/16:31:27.205684,5.6578237352
2019/02/15/16:31:27.316061,5.5900199327
2019/02/15/16:31:27.427227,5.67310377156
2019/02/15/16:31:27.541393,5.87799782763
2019/02/15/16:31:27.652009,5.97066579956
2019/02/15/16:31:27.760211,5.92929529647
2019/02/15/16:31:27.872364,5.91563948744
