time,.x,.y,.z
2019/02/15/16:29:11.889558,-0.345202684402,0.0794675201178,0.267639994621
2019/02/15/16:29:12.025709,-0.32325810194,0.0891861468554,0.289723992348
2019/02/15/16:29:12.144645,-0.291647285223,0.1365352422,0.320719003677
2019/02/15/16:29:12.248725,-0.262099057436,0.188862621784,0.325614005327
2019/02/15/16:29:12.365797,-0.262768507004,0.197572022676,0.314617007971
2019/02/15/16:29:12.472677,-0.258638292551,0.163655817509,0.284334987402
2019/02/15/16:29:12.589831,-0.269776284695,0.0984315052629,0.267091006041
2019/02/15/16:29:12.695745,-0.266049474478,0.0635820776224,0.275186002254
2019/02/15/16:29:12.808244,-0.242637977004,0.072227448225,0.300078988075
2019/02/15/16:29:12.901692,-0.217928096652,0.125997424126,0.325987011194
2019/02/15/16:29:12.989874,-0.200517043471,0.172272786498,0.337164998055
2019/02/15/16:29:13.079031,-0.198635682464,0.189295724034,0.333348989487
2019/02/15/16:29:13.193014,-0.188796430826,0.184447571635,0.318423002958
2019/02/15/16:29:13.294896,-0.189624458551,0.146149098873,0.297975003719
2019/02/15/16:29:13.412297,-0.182434812188,0.121192142367,0.300502985716
2019/02/15/16:29:13.522269,-0.176592484117,0.112339198589,0.332751989365
2019/02/15/16:29:13.642772,-0.169280081987,0.108564540744,0.339803010225
2019/02/15/16:29:13.744051,-0.15285743773,0.116840109229,0.304679006338
2019/02/15/16:29:13.844651,-0.0796232894063,0.139828950167,0.138240993023
2019/02/15/16:29:13.989152,-0.0248366743326,0.163728863001,0.0668269991875
2019/02/15/16:29:14.093407,0.00685105845332,0.143840402365,0.0820040032268
2019/02/15/16:29:14.195983,0.0208756513894,0.107727468014,0.0647180005908
2019/02/15/16:29:14.311325,0.0223301723599,0.0713187456131,0.0218979995698
2019/02/15/16:29:14.420695,0.00243400968611,0.0688409432769,-0.0105039998889
2019/02/15/16:29:14.537617,-0.0121811181307,0.0839322432876,-0.0238850004971
2019/02/15/16:29:14.642284,-0.00783259421587,0.102042399347,-0.00101100001484
2019/02/15/16:29:14.748419,0.00915720313787,0.107448339462,0.0269579999149
2019/02/15/16:29:14.860349,0.027325168252,0.112242303789,0.0454140007496
2019/02/15/16:29:14.995872,0.0302610322833,0.128079175949,0.043058000505
2019/02/15/16:29:15.117926,0.0107148885727,0.123443074524,0.0114890001714
2019/02/15/16:29:15.219172,-0.00580618157983,0.100788339972,0.0120280003175
2019/02/15/16:29:15.337025,-0.0037505440414,0.074235662818,0.0422179996967
2019/02/15/16:29:15.446425,0.0328485481441,0.0642648562789,0.0898149982095
2019/02/15/16:29:15.562541,0.0764304324985,0.0856001824141,0.129464000463
2019/02/15/16:29:15.671829,0.0993873625994,0.115603424609,0.186002999544
2019/02/15/16:29:15.788990,0.130962073803,0.120245300233,0.232619002461
2019/02/15/16:29:15.892736,0.160690516233,0.109651997685,0.281078010798
2019/02/15/16:29:16.035845,0.188119381666,0.0999554991722,0.315333992243
2019/02/15/16:29:16.146574,0.205847591162,0.0941688641906,0.328155994415
2019/02/15/16:29:16.264166,0.21228992939,0.0920814201236,0.291895985603
2019/02/15/16:29:16.366824,0.234859734774,0.0911422520876,0.249194994569
2019/02/15/16:29:16.468827,0.268224984407,0.0935166403651,0.22722800076
2019/02/15/16:29:16.570121,0.312264233828,0.0952683240175,0.215130999684
2019/02/15/16:29:16.686761,0.342416524887,0.087269179523,0.196741998196
2019/02/15/16:29:16.794986,0.359634160995,0.068127065897,0.186470001936
2019/02/15/16:29:16.903728,0.362718462944,0.0570992678404,0.187004998326
2019/02/15/16:29:16.991078,0.369900256395,0.0599317103624,0.183118000627
2019/02/15/16:29:17.095898,0.377007842064,0.0690731108189,0.174233004451
2019/02/15/16:29:17.193716,0.390375733376,0.0730188041925,0.155855998397
2019/02/15/16:29:17.293818,0.4139290452,0.0736733675003,0.137373998761
2019/02/15/16:29:17.411271,0.44950658083,0.0693458765745,0.127648994327
2019/02/15/16:29:17.521101,0.464309811592,0.0605095773935,0.111821003258
2019/02/15/16:29:17.637634,0.477437794209,0.0564192086458,0.0971430018544
2019/02/15/16:29:17.747139,0.489310979843,0.0427871644497,0.100851997733
2019/02/15/16:29:17.871670,0.496377289295,0.0251910984516,0.0992920026183
2019/02/15/16:29:18.009160,0.502232670784,0.0269503891468,0.112779997289
2019/02/15/16:29:18.120226,0.51823335886,0.0449466109276,0.134920999408
2019/02/15/16:29:18.236479,0.523130774498,0.0493074655533,0.149988994002
2019/02/15/16:29:18.344820,0.533013880253,0.0237114131451,0.141946002841
2019/02/15/16:29:18.463598,0.560426056385,0.00356777012348,0.107196003199
