time,.data
2019/02/15/16:29:13.957601,0.7
2019/02/15/16:29:14.066848,0.7
2019/02/15/16:29:14.178535,0.7
2019/02/15/16:29:14.289298,0.7
2019/02/15/16:29:14.398960,0.7
2019/02/15/16:29:14.511278,0.7
2019/02/15/16:29:14.624015,0.7
2019/02/15/16:29:14.732451,0.7
2019/02/15/16:29:14.843651,0.7
2019/02/15/16:29:14.955083,0.7
2019/02/15/16:29:15.066558,0.7
2019/02/15/16:29:15.175350,0.7
2019/02/15/16:29:15.284709,0.7
2019/02/15/16:29:15.395768,0.7
2019/02/15/16:29:15.505741,0.7
2019/02/15/16:29:15.616130,0.7
2019/02/15/16:29:15.726359,0.7
2019/02/15/16:29:15.836530,0.7
2019/02/15/16:29:15.945386,0.7
2019/02/15/16:29:16.056202,0.7
2019/02/15/16:29:16.165772,0.7
2019/02/15/16:29:16.276437,0.7
2019/02/15/16:29:16.386970,0.7
2019/02/15/16:29:16.497176,0.7
2019/02/15/16:29:16.607296,0.7
2019/02/15/16:29:16.716547,0.7
2019/02/15/16:29:16.825829,0.7
2019/02/15/16:29:16.934884,0.7
2019/02/15/16:29:17.045805,0.7
2019/02/15/16:29:17.155409,0.7
2019/02/15/16:29:17.264846,0.7
2019/02/15/16:29:17.373940,0.7
2019/02/15/16:29:17.483571,0.7
2019/02/15/16:29:17.594997,0.7
2019/02/15/16:29:17.705361,0.7
2019/02/15/16:29:17.814111,0.7
2019/02/15/16:29:17.922825,0.7
2019/02/15/16:29:18.030621,0.7
2019/02/15/16:29:18.140740,0.7
2019/02/15/16:29:18.251077,0.7
2019/02/15/16:29:18.360227,0.7
2019/02/15/16:29:18.473738,0.7
2019/02/15/16:29:18.584807,0.7
2019/02/15/16:29:18.697862,0.7
2019/02/15/16:29:18.808280,0.7
2019/02/15/16:29:18.920422,0.7
2019/02/15/16:29:19.030136,0.7
2019/02/15/16:29:19.140076,0.7
2019/02/15/16:29:19.249965,0.7
2019/02/15/16:29:19.361594,0.7
2019/02/15/16:29:19.473495,0.7
2019/02/15/16:29:19.583203,0.7
2019/02/15/16:29:19.692258,0.7
2019/02/15/16:29:19.802383,0.7
2019/02/15/16:29:19.911399,0.7
2019/02/15/16:29:20.020162,0.7
2019/02/15/16:29:20.129626,0.7
2019/02/15/16:29:20.237628,0.7
2019/02/15/16:29:20.346011,0.7
2019/02/15/16:29:20.455687,0.7
2019/02/15/16:29:20.564193,0.7
2019/02/15/16:29:20.675041,0.7
2019/02/15/16:29:20.782578,0.7
2019/02/15/16:29:20.897184,0.7
2019/02/15/16:29:21.005418,0.7
2019/02/15/16:29:21.118331,0.7
2019/02/15/16:29:21.226711,0.7
2019/02/15/16:29:21.337831,0.7
2019/02/15/16:29:21.447345,0.7
2019/02/15/16:29:21.559397,0.7
2019/02/15/16:29:21.670401,0.7
2019/02/15/16:29:21.778991,0.7
2019/02/15/16:29:21.887496,0.7
2019/02/15/16:29:21.998357,0.7
2019/02/15/16:29:22.107198,0.7
2019/02/15/16:29:22.215875,0.7
2019/02/15/16:29:22.324061,0.7
2019/02/15/16:29:22.433984,0.7
2019/02/15/16:29:22.542474,0.7
2019/02/15/16:29:22.652423,0.7
2019/02/15/16:29:22.759292,0.7
2019/02/15/16:29:22.868361,0.7
2019/02/15/16:29:22.977784,0.7
2019/02/15/16:29:23.087446,0.7
2019/02/15/16:29:23.197187,0.7
2019/02/15/16:29:23.306926,0.7
