time,.data
2019/02/15/16:29:13.955694,-1.73033786609
2019/02/15/16:29:14.066066,-1.73080396835
2019/02/15/16:29:14.177080,-1.73145625129
2019/02/15/16:29:14.288500,-1.73177368856
2019/02/15/16:29:14.397498,-1.73193253688
2019/02/15/16:29:14.506907,-1.73200126881
2019/02/15/16:29:14.622769,-1.73218695175
2019/02/15/16:29:14.731002,-1.73260105414
2019/02/15/16:29:14.842182,-1.73280283109
2019/02/15/16:29:14.953183,-1.73277087059
2019/02/15/16:29:15.064859,-1.73339826642
2019/02/15/16:29:15.173962,-1.73366971022
2019/02/15/16:29:15.283322,-1.73382950695
2019/02/15/16:29:15.393302,-1.73405333249
2019/02/15/16:29:15.503618,-1.73430376211
2019/02/15/16:29:15.614183,-1.73431990064
2019/02/15/16:29:15.724297,-1.7348741454
2019/02/15/16:29:15.834231,-1.73451210399
2019/02/15/16:29:15.944256,-1.73440050018
2019/02/15/16:29:16.054708,-1.73393626848
2019/02/15/16:29:16.164533,-1.73360482649
2019/02/15/16:29:16.274276,-1.73321420887
2019/02/15/16:29:16.384940,-1.73280656437
2019/02/15/16:29:16.494768,-1.73255914184
2019/02/15/16:29:16.604443,-1.73194630816
2019/02/15/16:29:16.714514,-1.73158967875
2019/02/15/16:29:16.824083,-1.73075926059
2019/02/15/16:29:16.934278,-1.73022779068
2019/02/15/16:29:17.043598,-1.72942543159
2019/02/15/16:29:17.153515,-1.72901073382
2019/02/15/16:29:17.262917,-1.72840202184
2019/02/15/16:29:17.371933,-1.72798410324
2019/02/15/16:29:17.482340,-1.72720699227
2019/02/15/16:29:17.593191,-1.72662016826
2019/02/15/16:29:17.705404,-1.72603464808
2019/02/15/16:29:17.814048,-1.72538274671
2019/02/15/16:29:17.921392,-1.72417387748
2019/02/15/16:29:18.030903,-1.72316925315
2019/02/15/16:29:18.138572,-1.72238381376
2019/02/15/16:29:18.248537,-1.72281568833
2019/02/15/16:29:18.358984,-1.72220654442
2019/02/15/16:29:18.472467,-1.72220654442
2019/02/15/16:29:18.583164,-1.71938115659
2019/02/15/16:29:18.696760,-1.71938115659
2019/02/15/16:29:18.806883,-1.7173914591
2019/02/15/16:29:18.918704,-1.71677539458
2019/02/15/16:29:19.028932,-1.71677539458
2019/02/15/16:29:19.138539,-1.71641290948
2019/02/15/16:29:19.248321,-1.71578248738
2019/02/15/16:29:19.359720,-1.71509179936
2019/02/15/16:29:19.471341,-1.71331431185
2019/02/15/16:29:19.581035,-1.71264016784
2019/02/15/16:29:19.690403,-1.71173343129
2019/02/15/16:29:19.802080,-1.71111271304
2019/02/15/16:29:19.910427,-1.71082342998
2019/02/15/16:29:20.018360,-1.71023248922
2019/02/15/16:29:20.127362,-1.70960308431
2019/02/15/16:29:20.237643,-1.70861867286
2019/02/15/16:29:20.345237,-1.70796023098
2019/02/15/16:29:20.455913,-1.70793278022
2019/02/15/16:29:20.563135,-1.70746313894
2019/02/15/16:29:20.674999,-1.70707574921
2019/02/15/16:29:20.781263,-1.70647447186
2019/02/15/16:29:20.897391,-1.70533469192
2019/02/15/16:29:21.011356,-1.70533469192
2019/02/15/16:29:21.116804,-1.70444654238
2019/02/15/16:29:21.225504,-1.70372954875
2019/02/15/16:29:21.335336,-1.70374425204
2019/02/15/16:29:21.444645,-1.70322366042
2019/02/15/16:29:21.556813,-1.70359708923
2019/02/15/16:29:21.670117,-1.70377535194
2019/02/15/16:29:21.777794,-1.70335000346
2019/02/15/16:29:21.886652,-1.70256832684
2019/02/15/16:29:21.997288,-1.70213754786
2019/02/15/16:29:22.105435,-1.70167141686
2019/02/15/16:29:22.213842,-1.70081156375
2019/02/15/16:29:22.324117,-1.70047025643
2019/02/15/16:29:22.433919,-1.70059514829
2019/02/15/16:29:22.541796,-1.70024307849
2019/02/15/16:29:22.652489,-1.69882685697
2019/02/15/16:29:22.759224,-1.69848151673
2019/02/15/16:29:22.868212,-1.69772465749
2019/02/15/16:29:22.976424,-1.69732716134
2019/02/15/16:29:23.085886,-1.69644147621
2019/02/15/16:29:23.195386,-1.69542170935
2019/02/15/16:29:23.305647,-1.695170207
2019/02/15/16:29:23.414815,-1.69542698335
2019/02/15/16:29:23.523090,-1.69514026772
2019/02/15/16:29:23.635272,-1.69549459849
2019/02/15/16:29:23.743554,-1.69511944871
2019/02/15/16:29:23.854771,-1.69511944871
2019/02/15/16:29:23.966069,-1.69538747285
2019/02/15/16:29:24.073441,-1.69526679187
2019/02/15/16:29:24.181693,-1.69478783923
2019/02/15/16:29:24.291103,-1.69478979229
2019/02/15/16:29:24.404477,-1.69458649387
2019/02/15/16:29:24.518489,-1.69482658111
2019/02/15/16:29:24.634825,-1.69469821595
2019/02/15/16:29:24.751792,-1.69333324061
2019/02/15/16:29:24.863251,-1.69313393046
2019/02/15/16:29:24.974283,-1.6915812464
2019/02/15/16:29:25.082545,-1.69126500254
2019/02/15/16:29:25.194160,-1.69111605029
2019/02/15/16:29:25.307343,-1.69159036151
2019/02/15/16:29:25.418931,-1.69144395139
2019/02/15/16:29:25.535279,-1.6922820744
2019/02/15/16:29:25.648304,-1.69132045242
2019/02/15/16:29:25.759693,-1.6911328053
2019/02/15/16:29:25.865779,-1.69117573397
2019/02/15/16:29:25.974862,-1.69112844225
2019/02/15/16:29:26.084984,-1.69014840556
2019/02/15/16:29:26.196092,-1.68990809902
2019/02/15/16:29:26.303610,-1.6895481909
2019/02/15/16:29:26.413347,-1.68989426924
2019/02/15/16:29:26.522991,-1.68980452703
2019/02/15/16:29:26.634856,-1.69040012409
2019/02/15/16:29:26.745317,-1.69029367682
2019/02/15/16:29:26.856931,-1.68918720102
2019/02/15/16:29:26.968250,-1.68910889397
2019/02/15/16:29:27.080741,-1.69006937672
2019/02/15/16:29:27.191078,-1.69006937672
2019/02/15/16:29:27.304195,-1.68917842082
2019/02/15/16:29:27.418300,-1.6890922438
2019/02/15/16:29:27.529594,-1.68951814314
2019/02/15/16:29:27.636889,-1.68939212645
2019/02/15/16:29:27.748153,-1.68852779286
2019/02/15/16:29:27.858065,-1.6885499653
2019/02/15/16:29:27.968523,-1.68952712737
2019/02/15/16:29:28.078011,-1.68952712737
2019/02/15/16:29:28.188426,-1.689269072
2019/02/15/16:29:28.298182,-1.68906355849
2019/02/15/16:29:28.408710,-1.68927273218
2019/02/15/16:29:28.519974,-1.68925663828
2019/02/15/16:29:28.627842,-1.687520126
2019/02/15/16:29:28.737644,-1.68747221908
2019/02/15/16:29:28.848673,-1.68765839523
2019/02/15/16:29:28.958258,-1.68765839523
2019/02/15/16:29:29.067820,-1.68788368212
2019/02/15/16:29:29.178960,-1.68962867804
2019/02/15/16:29:29.289754,-1.69044753187
2019/02/15/16:29:29.398437,-1.6908772562
2019/02/15/16:29:29.506963,-1.69047718519
2019/02/15/16:29:29.615551,-1.69068368323
2019/02/15/16:29:29.726153,-1.69090213657
2019/02/15/16:29:29.834035,-1.6910538959
2019/02/15/16:29:29.942606,-1.69059878465
2019/02/15/16:29:30.050770,-1.68975690022
2019/02/15/16:29:30.159754,-1.69009410077
2019/02/15/16:29:30.266743,-1.69118081604
2019/02/15/16:29:30.375993,-1.69148074869
2019/02/15/16:29:30.484495,-1.69224078099
2019/02/15/16:29:30.594640,-1.69272833276
2019/02/15/16:29:30.703424,-1.69289995334
2019/02/15/16:29:30.815767,-1.69246436042
2019/02/15/16:29:30.927370,-1.69261003899
2019/02/15/16:29:31.036088,-1.69261003899
2019/02/15/16:29:31.145604,-1.69251202319
2019/02/15/16:29:31.253839,-1.69265800299
2019/02/15/16:29:31.363092,-1.6935864563
2019/02/15/16:29:31.470846,-1.69502127082
2019/02/15/16:29:31.578556,-1.69534733662
2019/02/15/16:29:31.688309,-1.69723420092
2019/02/15/16:29:31.797344,-1.69760149282
2019/02/15/16:29:31.905619,-1.7002088152
2019/02/15/16:29:32.013908,-1.70065695438
2019/02/15/16:29:32.123793,-1.70156017323
2019/02/15/16:29:32.235168,-1.70168383518
2019/02/15/16:29:32.345969,-1.70168383518
2019/02/15/16:29:32.453143,-1.70085541831
2019/02/15/16:29:32.561751,-1.70121992833
2019/02/15/16:29:32.673843,-1.70121992833
2019/02/15/16:29:32.783081,-1.70005216927
2019/02/15/16:29:32.891966,-1.7004046519
2019/02/15/16:29:33.000102,-1.7004046519
2019/02/15/16:29:33.107569,-1.69972393583
2019/02/15/16:29:33.215868,-1.7001291309
2019/02/15/16:29:33.323222,-1.69993219048
2019/02/15/16:29:33.433989,-1.7002943072
2019/02/15/16:29:33.543635,-1.70037121476
2019/02/15/16:29:33.657396,-1.70225483798
2019/02/15/16:29:33.766548,-1.70243566234
2019/02/15/16:29:33.877820,-1.70241894173
2019/02/15/16:29:33.990684,-1.70264105995
2019/02/15/16:29:34.101095,-1.70322455258
2019/02/15/16:29:34.210749,-1.70376859388
2019/02/15/16:29:34.320796,-1.70381733178
2019/02/15/16:29:34.429533,-1.70358408161
2019/02/15/16:29:34.538193,-1.70365510496
2019/02/15/16:29:34.653010,-1.70385205647
2019/02/15/16:29:34.763994,-1.70412266866
2019/02/15/16:29:34.875581,-1.70369085367
2019/02/15/16:29:34.983707,-1.70394333967
2019/02/15/16:29:35.096645,-1.70442054765
2019/02/15/16:29:35.208667,-1.70413715381
2019/02/15/16:29:35.321961,-1.70415844912
2019/02/15/16:29:35.428702,-1.70259706146
2019/02/15/16:29:35.540105,-1.70266078368
2019/02/15/16:29:35.652578,-1.70266078368
2019/02/15/16:29:35.762878,-1.70389157602
2019/02/15/16:29:35.873897,-1.70493958593
2019/02/15/16:29:35.983559,-1.70493958593
2019/02/15/16:29:36.091655,-1.70589479829
2019/02/15/16:29:36.200923,-1.7060788025
2019/02/15/16:29:36.306541,-1.70541031296
2019/02/15/16:29:36.414494,-1.70545561474
2019/02/15/16:29:36.523179,-1.70453580677
2019/02/15/16:29:36.630341,-1.70497095882
2019/02/15/16:29:36.739865,-1.70512883056
2019/02/15/16:29:36.851288,-1.70679758027
2019/02/15/16:29:36.959332,-1.7067578454
2019/02/15/16:29:37.072123,-1.70984917117
2019/02/15/16:29:37.180391,-1.7099128453
2019/02/15/16:29:37.290080,-1.70913484897
2019/02/15/16:29:37.400879,-1.70941581516
2019/02/15/16:29:37.509557,-1.71227775733
2019/02/15/16:29:37.618375,-1.71258806053
2019/02/15/16:29:37.726750,-1.71352413548
2019/02/15/16:29:37.835729,-1.71374008078
2019/02/15/16:29:37.945714,-1.71442517371
2019/02/15/16:29:38.054692,-1.71363432186
2019/02/15/16:29:38.163383,-1.71420967708
2019/02/15/16:29:38.272171,-1.71422167477
2019/02/15/16:29:38.381074,-1.71471110275
2019/02/15/16:29:38.490083,-1.71714274263
2019/02/15/16:29:38.600997,-1.71743763396
2019/02/15/16:29:38.709611,-1.71879844575
2019/02/15/16:29:38.819639,-1.71992409419
2019/02/15/16:29:38.936594,-1.72051842586
2019/02/15/16:29:39.049396,-1.7217352665
2019/02/15/16:29:39.158308,-1.72264171005
2019/02/15/16:29:39.274622,-1.72264171005
2019/02/15/16:29:39.384861,-1.72512137806
2019/02/15/16:29:39.498471,-1.72512137806
2019/02/15/16:29:39.609044,-1.72560825266
2019/02/15/16:29:39.720800,-1.72628435143
2019/02/15/16:29:39.830967,-1.72733628543
2019/02/15/16:29:39.940972,-1.72807205743
2019/02/15/16:29:40.051268,-1.72807205743
2019/02/15/16:29:40.159826,-1.7251761359
2019/02/15/16:29:40.270471,-1.72547119663
2019/02/15/16:29:40.378709,-1.72596795247
2019/02/15/16:29:40.488190,-1.72758665818
2019/02/15/16:29:40.598070,-1.7281320667
2019/02/15/16:29:40.709581,-1.7279358434
2019/02/15/16:29:40.820566,-1.72865016682
2019/02/15/16:29:40.930487,-1.73112149257
2019/02/15/16:29:41.039447,-1.73112149257
2019/02/15/16:29:41.148984,-1.72845546893
2019/02/15/16:29:41.258308,-1.72737663225
2019/02/15/16:29:41.367823,-1.72774844871
2019/02/15/16:29:41.487111,-1.72652251567
2019/02/15/16:29:41.595210,-1.72689399133
2019/02/15/16:29:41.706444,-1.7241338635
2019/02/15/16:29:41.819653,-1.72427938808
2019/02/15/16:29:41.922629,-1.72177583862
2019/02/15/16:29:42.035150,-1.72270506074
2019/02/15/16:29:42.140219,-1.72312650853
2019/02/15/16:29:42.250264,-1.72218185611
2019/02/15/16:29:42.361542,-1.72218073628
2019/02/15/16:29:42.469925,-1.72301870149
2019/02/15/16:29:42.578967,-1.7229441734
2019/02/15/16:29:42.689292,-1.72454712738
2019/02/15/16:29:42.799560,-1.72481228175
2019/02/15/16:29:42.913043,-1.72418538485
2019/02/15/16:29:43.022685,-1.72449464732
2019/02/15/16:29:43.132937,-1.72602551644
2019/02/15/16:29:43.242805,-1.72909047177
2019/02/15/16:29:43.351644,-1.7294536183
2019/02/15/16:29:43.459946,-1.72971884725
2019/02/15/16:29:43.567996,-1.72999109969
2019/02/15/16:29:43.678185,-1.73030757739
2019/02/15/16:29:43.788677,-1.7308788909
2019/02/15/16:29:43.897823,-1.73183700274
2019/02/15/16:29:44.008736,-1.73183700274
2019/02/15/16:29:44.120201,-1.73293804111
2019/02/15/16:29:44.229356,-1.73462309881
2019/02/15/16:29:44.339845,-1.73522841291
2019/02/15/16:29:44.449714,-1.73824602766
2019/02/15/16:29:44.562005,-1.73890449052
2019/02/15/16:29:44.673483,-1.73817237462
2019/02/15/16:29:44.781595,-1.73882566948
2019/02/15/16:29:44.889888,-1.73763552699
2019/02/15/16:29:44.998439,-1.73763552699
2019/02/15/16:29:45.106633,-1.73999234547
2019/02/15/16:29:45.214952,-1.74123943504
2019/02/15/16:29:45.321603,-1.74516213138
2019/02/15/16:29:45.430471,-1.74582411156
2019/02/15/16:29:45.538432,-1.74544834548
2019/02/15/16:29:45.646816,-1.74481257921
2019/02/15/16:29:45.755577,-1.74589951982
2019/02/15/16:29:45.863063,-1.74802822243
2019/02/15/16:29:45.972242,-1.74933137159
2019/02/15/16:29:46.081207,-1.74988576764
2019/02/15/16:29:46.190472,-1.75557589083
2019/02/15/16:29:46.300418,-1.75664572128
2019/02/15/16:29:46.410918,-1.7586650835
2019/02/15/16:29:46.523094,-1.7598203159
2019/02/15/16:29:46.633980,-1.76226455451
2019/02/15/16:29:46.742029,-1.76400888238
2019/02/15/16:29:46.852167,-1.76586254803
2019/02/15/16:29:46.966757,-1.76758761673
2019/02/15/16:29:47.069794,-1.76793673941
2019/02/15/16:29:47.178592,-1.76896424925
2019/02/15/16:29:47.289108,-1.77306705286
2019/02/15/16:29:47.399029,-1.77469566073
2019/02/15/16:29:47.516611,-1.77779920681
2019/02/15/16:29:47.630215,-1.77991469873
2019/02/15/16:29:47.741840,-1.77898710058
2019/02/15/16:29:47.851901,-1.78522444936
2019/02/15/16:29:47.964849,-1.78754448373
2019/02/15/16:29:48.069443,-1.789369239
2019/02/15/16:29:48.176708,-1.79274910587
2019/02/15/16:29:48.285011,-1.79819945912
2019/02/15/16:29:48.393752,-1.79561014297
2019/02/15/16:29:48.501819,-1.79797755834
2019/02/15/16:29:48.610549,-1.79757065852
2019/02/15/16:29:48.721586,-1.79757065852
2019/02/15/16:29:48.831696,-1.79930624912
2019/02/15/16:29:48.941279,-1.79930624912
2019/02/15/16:29:49.049891,-1.8015529837
2019/02/15/16:29:49.159982,-1.80339575965
2019/02/15/16:29:49.268456,-1.8071907059
2019/02/15/16:29:49.377181,-1.80961428656
2019/02/15/16:29:49.486089,-1.81192634802
2019/02/15/16:29:49.600035,-1.81478995575
2019/02/15/16:29:49.709122,-1.81187258948
2019/02/15/16:29:49.818504,-1.81401613039
2019/02/15/16:29:49.929274,-1.81549277238
2019/02/15/16:29:50.040253,-1.81782655387
2019/02/15/16:29:50.151668,-1.81323958696
2019/02/15/16:29:50.262116,-1.81579811795
2019/02/15/16:29:50.371364,-1.81845979319
2019/02/15/16:29:50.481013,-1.82288674905
2019/02/15/16:29:50.591371,-1.82580331845
2019/02/15/16:29:50.700346,-1.83214382503
2019/02/15/16:29:50.809849,-1.83059909266
2019/02/15/16:29:50.920172,-1.83332456331
2019/02/15/16:29:51.027716,-1.83332456331
2019/02/15/16:29:51.137617,-1.8275608507
2019/02/15/16:29:51.247269,-1.83106927984
2019/02/15/16:29:51.356245,-1.83718497208
2019/02/15/16:29:51.465174,-1.83820537882
2019/02/15/16:29:51.574157,-1.84050277052
2019/02/15/16:29:51.683430,-1.84462059937
2019/02/15/16:29:51.792455,-1.84750810118
2019/02/15/16:29:51.901363,-1.85328971159
2019/02/15/16:29:52.019890,-1.85658674393
2019/02/15/16:29:52.128427,-1.85357518957
2019/02/15/16:29:52.240062,-1.8550613352
2019/02/15/16:29:52.350853,-1.85832703967
2019/02/15/16:29:52.460373,-1.85897296727
2019/02/15/16:29:52.570779,-1.86154549994
2019/02/15/16:29:52.684675,-1.86461871545
2019/02/15/16:29:52.796001,-1.86762017308
2019/02/15/16:29:52.905322,-1.86894610125
2019/02/15/16:29:53.015501,-1.87261678019
2019/02/15/16:29:53.126161,-1.87595186675
2019/02/15/16:29:53.237265,-1.88196487848
2019/02/15/16:29:53.347046,-1.88559999828
2019/02/15/16:29:53.457227,-1.88381072305
2019/02/15/16:29:53.568757,-1.8871908721
2019/02/15/16:29:53.681315,-1.8874595687
2019/02/15/16:29:53.794662,-1.88769118481
2019/02/15/16:29:53.914527,-1.89006403702
2019/02/15/16:29:54.035148,-1.89006403702
2019/02/15/16:29:54.144175,-1.89353466157
2019/02/15/16:29:54.263541,-1.89726417796
2019/02/15/16:29:54.369697,-1.90342379575
2019/02/15/16:29:54.477126,-1.90044513
2019/02/15/16:29:54.586540,-1.90461175723
2019/02/15/16:29:54.697156,-1.9153873316
2019/02/15/16:29:54.803782,-1.91935433934
2019/02/15/16:29:54.914510,-1.91162819027
2019/02/15/16:29:55.023231,-1.91446887341
2019/02/15/16:29:55.130226,-1.79613546717
