time,.x,.y,.z
2019/02/15/16:16:46.568999,0.0292850639671,-0.0514916069806,-0.00210899999365
2019/02/15/16:16:46.686637,0.0257724635303,-0.0479351654649,-0.00631899992004
2019/02/15/16:16:46.794278,0.0190427862108,-0.0498535111547,-0.0204189997166
2019/02/15/16:16:46.910873,0.0174598153681,-0.0520687513053,-0.0242630001158
2019/02/15/16:16:47.010155,0.0167571976781,-0.0531525686383,-0.0248390007764
2019/02/15/16:16:47.321706,0.0247786864638,-0.0640313774347,-0.0162519998848
2019/02/15/16:16:47.440769,0.0238213650882,-0.0702178180218,-0.0234539993107
2019/02/15/16:16:47.543741,0.0268189385533,-0.0747645944357,-0.0385500006378
2019/02/15/16:16:47.662015,0.0231810435653,-0.0641922056675,-0.00200499990024
2019/02/15/16:16:47.770640,0.013320568949,-0.0465033613145,0.00702700018883
2019/02/15/16:16:47.887577,0.0128121953458,-0.0435528159142,0.00834500044584
2019/02/15/16:16:47.995437,0.0108834858984,-0.0509367212653,-0.00173500005621
2019/02/15/16:16:48.147378,0.0152303967625,-0.0593720078468,0.000213999999687
2019/02/15/16:16:48.260103,0.0101271010935,-0.0591476261616,-5.4000000091e-05
2019/02/15/16:16:48.370766,0.00371824204922,-0.0570979453623,0.00368000008166
2019/02/15/16:16:48.488332,0.00258902460337,-0.0501826331019,0.0141049996018
2019/02/15/16:16:48.590002,0.00460229814053,-0.0508804321289,0.0163509994745
2019/02/15/16:16:48.695210,0.00919594056904,-0.055248837918,0.0139399999753
2019/02/15/16:16:48.795010,0.0133469766006,-0.0566644407809,0.016025999561
2019/02/15/16:16:48.914845,0.0113904867321,-0.0579677224159,0.0203070007265
2019/02/15/16:16:49.015649,0.0107961734757,-0.0550312921405,0.0231730006635
2019/02/15/16:16:49.168249,0.0110868103802,-0.0580265633762,0.0183249991387
2019/02/15/16:16:49.271250,0.0122265890241,-0.0669590309262,-0.00509400013834
2019/02/15/16:16:49.388630,0.00210880488157,-0.0663366615772,-0.0180430002511
